Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.5,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender ID :,Tender Ref No :,Tender Title :
Directorate of Horticulture Assam,HORT.FP/701/TENDER/2021-22/002,2023_DHA_31852_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,29-Jul-2023 05:00 PM,22-Sep-2023 12:30 PM,29-Jul-2023 05:00 PM,20-Sep-2023 05:30 PM,05-Aug-2023 10:00 AM ,09-Aug-2023 05:00 PM ,17-Aug-2023 02:30 PM,20-Sep-2023 05:30 PM,09-Jan-2024 02:00 PM,"3,600",Yes,fixed,,Nil,Nil,1.0,DateCorrigendum,Date,,1.0,SBI Bank,"1,000",Nil,Nil,No,Director,"DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING, ASSAM, KHANAPARA, GUWAHATI-781022",PARALLEL RATE CONTRACT OF PLANTING MATERIALS,PARALLEL RATE CONTRACT OF PLANTING MATERIALS,Please refer Tender documents. ,NA ,,Supply of Materials,NA ,Tender,90.0,30.0,Guwahati,781022.0,DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING ,"DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING, ASSAM, KHANAPARA, GUWAHATI-781022 ",10-Aug-2023 11:30 AM ,DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING,No ,No,Directorate of Horticulture Assam,HORT.FP/701/TENDER/2021-22/002,2023_DHA_31852_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,29-Jul-2023 05:00 PM,22-Sep-2023 12:30 PM,29-Jul-2023 05:00 PM,20-Sep-2023 05:30 PM,05-Aug-2023 10:00 AM ,09-Aug-2023 05:00 PM ,17-Aug-2023 02:30 PM,20-Sep-2023 05:30 PM,09-Jan-2024 02:00 PM,"3,600",Yes,fixed,,Nil,Nil,1.0,DateCorrigendum,Date,,1.0,SBI Bank,"1,000",Nil,Nil,No,Director,"DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING, ASSAM, KHANAPARA, GUWAHATI-781022",PARALLEL RATE CONTRACT OF PLANTING MATERIALS,PARALLEL RATE CONTRACT OF PLANTING MATERIALS,Please refer Tender documents. ,NA ,,Supply of Materials,NA ,Tender,90.0,30.0,Guwahati,781022.0,DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING ,"DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING, ASSAM, KHANAPARA, GUWAHATI-781022 ",10-Aug-2023 11:30 AM ,DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING,No ,No,21-Jun-2024,"INR 14,729",30.0,Nripen Das,21-Jun-2024 03:50 PM,FINANCIAL_PLANTING.pdf (5050.00 KB),1.0,200640.0,M/S Arunudai Suppliers,INR,159,1.0,199967.0,Asiatic Horticultural FaRm,19-Sep-2023 07:46 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,Finance,Financial Bid Opened,Triranga Bharatiya Borah,06-Feb-2024 11:41 AM,None,BOQ Comparative Chart,"Director of Agriculture, Assam",Internal,,Triranga Bharatiya Borah,06-Feb-2024 11:54 AM,finsummary_51081.pdf (5050.19 KB),1.0,199589.0,M/s. Shakti Corporation,0.0,R1,Technical,Technical bid opened,Triranga Bharatiya Borah,05-Jan-2024 05:04 PM,None,"Director of Agriculture, Assam",Internal,,Triranga Bharatiya Borah,05-Jan-2024 05:11 PM,09-Jan-2024 02:00 PM,techsummary_51081.pdf (9799.96 KB),1.0,Revocation of Bid,Due to Administrative reason,05-Jan-2024 04:57 PM,CORRIGENDUM_REVOKED.pdf ,213.69,Technical Opening,,,
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,2.0,Technical Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,2.0,Technical Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,200426.0,KRISHNA ENTERPRISE,INR,"4,698",2.0,201009.0,GSL ENTERPRISE,14-Sep-2023 09:28 PM,Rejected-Technical,Rejected,05-Jan-2024 05:11 PM,,,,,,,,,,,,,2.0,199967.0,Asiatic Horticultural FaRm,0.0,R1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,200292.0,SHREE KRISHNA ENTERPRISE,INR,248,3.0,201297.0,JYOTI PRAKASH BAISHYA,20-Sep-2023 03:08 PM,Rejected-Technical,Rejected,05-Jan-2024 05:11 PM,,,,,,,,,,,,,3.0,199991.0,MAHALAXMI ENTERPRISE,0.0,R1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,200005.0,RAJA ENTERPRISE,INR,"1,971",4.0,200426.0,KRISHNA ENTERPRISE,19-Sep-2023 06:57 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,,,,,,,,,,,,,4.0,200005.0,RAJA ENTERPRISE,0.0,R1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,199991.0,MAHALAXMI ENTERPRISE,INR,"4,227",5.0,199991.0,MAHALAXMI ENTERPRISE,19-Sep-2023 08:47 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,,,,,,,,,,,,,5.0,200292.0,SHREE KRISHNA ENTERPRISE,0.0,R1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,199967.0,Asiatic Horticultural FaRm,INR,"1,711.4",6.0,200640.0,M/S Arunudai Suppliers,19-Sep-2023 10:14 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,,,,,,,,,,,,,6.0,200426.0,KRISHNA ENTERPRISE,0.0,R1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,199589.0,M/s. Shakti Corporation,INR,"1,714.5",7.0,201666.0,M/S SANKARDEV ENTERPRISE,19-Sep-2023 02:03 PM,Rejected-Technical,Rejected,05-Jan-2024 05:11 PM,,,,,,,,,,,,,7.0,200556.0,TECH BUSINESS INDIA PVT LTD,0.0,R4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,199589.0,M/s. Shakti Corporation,19-Sep-2023 07:13 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,,,,,,,,,,,,,8.0,200640.0,M/S Arunudai Suppliers,0.0,R1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,200005.0,RAJA ENTERPRISE,19-Sep-2023 08:29 PM,Accepted-AOC,Awarded,21-Jun-2024 03:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,201121.0,Salasar Agro Service,15-Sep-2023 04:00 PM,Rejected-Technical,Rejected,05-Jan-2024 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
