Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forestes (T) (Lower Assam Zone)||Central Assam Circle||Kamrup West Division,CAMPA APO 23-24/Building/Dy.Ranger Qtr/4766,2023_PCCF_33581_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,07-Nov-2023 11:30 AM,30-Nov-2023 11:00 AM,07-Nov-2023 11:30 AM,29-Nov-2023 05:00 PM,NA ,NA ,14-Nov-2023 02:00 PM,29-Nov-2023 05:00 PM,27-Dec-2023 04:00 PM,"74,561",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,Divisional Forest Officer,"OFFICE OF THE DIVISIONAL FOREST OFFICER, KAMRUP WEST DIVISION, BAMUNIGAON","Construction of 1 no. Deputy Ranger Quarter tower at Bamunigaon of Bamunigaon Range, under CAMPA APO 2023-24","Construction of 1 no. Deputy Ranger Quarter tower at Bamunigaon of Bamunigaon Range, under CAMPA APO 2023-24",Please refer Tender documents. ,NA ,"37,28,055",Civil Works,NA ,Tender,180.0,90.0,Bamunigaon,781141.0,"O/o The DFO, KAMRUP WEST DIVISION ","OFFICE OF THE DIVISIONAL FOREST OFFICER, KAMRUP WEST DIVISION, BAMUNIGAON ",10-Nov-2023 01:00 PM ,"O/o The DFO, KAMRUP WEST DIVISION",No ,No,Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forestes (T) (Lower Assam Zone)||Central Assam Circle||Kamrup West Division,CAMPA APO 23-24/Building/Dy.Ranger Qtr/4766,2023_PCCF_33581_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,07-Nov-2023 11:30 AM,30-Nov-2023 11:00 AM,07-Nov-2023 11:30 AM,29-Nov-2023 05:00 PM,NA ,NA ,14-Nov-2023 02:00 PM,29-Nov-2023 05:00 PM,27-Dec-2023 04:00 PM,"74,561",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,Divisional Forest Officer,"OFFICE OF THE DIVISIONAL FOREST OFFICER, KAMRUP WEST DIVISION, BAMUNIGAON","Construction of 1 no. Deputy Ranger Quarter tower at Bamunigaon of Bamunigaon Range, under CAMPA APO 2023-24","Construction of 1 no. Deputy Ranger Quarter tower at Bamunigaon of Bamunigaon Range, under CAMPA APO 2023-24",Please refer Tender documents. ,NA ,"37,28,055",Civil Works,NA ,Tender,180.0,90.0,Bamunigaon,781141.0,"O/o The DFO, KAMRUP WEST DIVISION ","OFFICE OF THE DIVISIONAL FOREST OFFICER, KAMRUP WEST DIVISION, BAMUNIGAON ",10-Nov-2023 01:00 PM ,"O/o The DFO, KAMRUP WEST DIVISION",No ,No,10-Jan-2024,"INR 3,355,249.5",90.0,Dimpi Bora,10-Jan-2024 12:17 PM,doc.pdf (661.00 KB),1.0,213232.0,DIGI PRINTERS,INR,"3,355,249.5",1.0,211684.0,Alokesh Bhuyan,28-Nov-2023 09:36 PM,Rejected-Technical,Technically not qualified,27-Dec-2023 03:40 PM,Finance,Financial Bid opended,Alok Ranjan Deb,27-Dec-2023 04:25 PM,None,BOQ Comparative Chart,CCF (T) CAC,Internal,,Dimpi Bora,10-Jan-2024 10:52 AM,finsummary_54230.pdf (626.99 KB),1.0,213207.0,J D ASSOCIATES,"33,55,249.50",I,Technical,Technical bid opened,Dimpi Bora,01-Dec-2023 10:25 AM,None,CCF (T) CAC,Internal,,Dimpi Bora,27-Dec-2023 03:40 PM,27-Dec-2023 04:00 PM,techsummary_54230.pdf (3122.36 KB),,,
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,213232.0,DIGI PRINTERS,29-Nov-2023 03:50 PM,Accepted-AOC,Awarded,02-Feb-2024 04:57 PM,,,,,,,,,,,,,2.0,213232.0,DIGI PRINTERS,"33,55,249.50",I,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,213207.0,J D ASSOCIATES,29-Nov-2023 12:57 PM,Rejected-Finance,Civil work experience is less than Digi Printers,10-Jan-2024 10:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,211379.0,MAYUR TALUKDAR,20-Nov-2023 07:32 PM,Rejected-Technical,Technically not qualified,27-Dec-2023 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,212763.0,Md. Faruk Hussain Talukdar,28-Nov-2023 05:37 PM,Rejected-Technical,Technically not qualified,27-Dec-2023 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,212256.0,SRI BHAGABAN BARMAN,28-Nov-2023 12:10 AM,Rejected-Technical,Technically not qualified,27-Dec-2023 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,213129.0,SRI JAYANTA RABHA,28-Nov-2023 07:27 PM,Rejected-Technical,Technically not qualified,27-Dec-2023 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,210740.0,Sri Krishna Barman,25-Nov-2023 06:56 PM,Rejected-Technical,Technically not qualified,27-Dec-2023 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,212777.0,STANDARD CREATION,27-Nov-2023 05:28 PM,Rejected-Technical,Technically not qualified,27-Dec-2023 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_PCCF_33581_1,CAMPA APO 23-24/Building/Dy.Ranger Qtr/4766,"Construction of 1 no. Deputy Ranger Quarter tower at Bamunigaon of Bamunigaon Range, under CAMPA APO 2023-24"
