Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_34_JJM_PB_22_23_T_8218_24,2023_PHED_31275_6,Yes,Open Tender,Item Rate,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BoQ,21-Jun-2023 10:00 AM,20-Jul-2023 03:00 PM,21-Jun-2023 10:00 AM,19-Jul-2023 04:00 PM,NA ,NA ,21-Jun-2023 11:00 AM,19-Jul-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Corrigendum-01,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",PKG 06 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Dibrugarh Circle,PKG 06 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Dibrugarh Circle,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Rate Contract,120.0,365.0,Dibrugarh,786001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_34_JJM_PB_22_23_T_8218_24,2023_PHED_31275_6,Yes,Open Tender,Item Rate,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BoQ,21-Jun-2023 10:00 AM,20-Jul-2023 03:00 PM,21-Jun-2023 10:00 AM,19-Jul-2023 04:00 PM,NA ,NA ,21-Jun-2023 11:00 AM,19-Jul-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Corrigendum-01,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",PKG 06 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Dibrugarh Circle,PKG 06 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Dibrugarh Circle,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Rate Contract,120.0,365.0,Dibrugarh,786001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,16-Aug-2024,INR 1,365.0,Milan Kalita,16-Aug-2024 02:59 PM,PKG06_DibrugarhCircle.pdf (826.00 KB),1.0,189253.0,Mamun Ikramul Haque Chowdhury,INR,1.0,1.0,189605.0,Ahmed Asraf,08-Jul-2023 11:42 AM,Accepted-AOC,Awarded,16-Aug-2024 02:59 PM,Finance,Bid has been opend,Milan Kalita,16-Aug-2024 02:31 PM,None,BOQ Comparative Chart,Chief Engineer,Internal,,Milan Kalita,16-Aug-2024 02:47 PM,finsummary_50103.pdf (825.67 KB),1.0,189253.0,Mamun Ikramul Haque Chowdhury,1.0,L1,Chief Engineer,Internal,,Milan Kalita,16-Aug-2024 02:38 PM,techsummary_50103.pdf (825.67 KB),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,189288.0,M/S DAS ENTERPRISE,INR,1.0,2.0,189796.0,Arun Enterprise,08-Jul-2023 05:22 PM,Accepted-AOC,Awarded,16-Aug-2024 02:59 PM,,,,,,,,,,,,,2.0,189288.0,M/S DAS ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,189295.0,BRAHMAPUTRA COMMERCE AND TRADE,INR,1.0,3.0,190403.0,Arunmoni Phukan,10-Jul-2023 03:58 PM,Accepted-AOC,Awarded,16-Aug-2024 02:59 PM,,,,,,,,,,,,,3.0,189295.0,BRAHMAPUTRA COMMERCE AND TRADE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,189515.0,Raju Khanikar,INR,1.0,4.0,191358.0,Bibhuti Phukan,11-Jul-2023 03:27 PM,Accepted-AOC,Awarded,16-Aug-2024 02:59 PM,,,,,,,,,,,,,4.0,189515.0,Raju Khanikar,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,189565.0,RASHIDUL ISLAM,INR,1.0,5.0,191974.0,BIDYUT BURAGOHAIN,15-Jul-2023 07:14 PM,Accepted-AOC,Awarded,16-Aug-2024 02:59 PM,,,,,,,,,,,,,5.0,189565.0,RASHIDUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,189574.0,Ubaidul Islam,INR,1.0,6.0,190267.0,Bikash Enterprises,10-Jul-2023 01:19 PM,Accepted-AOC,Awarded,16-Aug-2024 02:59 PM,,,,,,,,,,,,,6.0,189574.0,Ubaidul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,189605.0,Ahmed Asraf,INR,1.0,7.0,192640.0,BIPUL GOGOI,19-Jul-2023 11:01 AM,Accepted-AOC,Awarded,16-Aug-2024 02:59 PM,,,,,,,,,,,,,7.0,189605.0,Ahmed Asraf,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,189662.0,Saiful Islam,INR,1.0,8.0,191211.0,BISHNU BORUAH,11-Jul-2023 02:06 PM,Accepted-AOC,Awarded,16-Aug-2024 02:59 PM,,,,,,,,,,,,,8.0,189662.0,Saiful Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,189664.0,M/S G.R. TRADERS,INR,1.0,9.0,189295.0,BRAHMAPUTRA COMMERCE AND TRADE,06-Jul-2023 05:27 PM,Accepted-AOC,Awarded,16-Aug-2024 02:59 PM,,,,,,,,,,,,,9.0,189664.0,M/S G.R. TRADERS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,189683.0,H.R. ENTERPRISE,INR,1.0,10.0,191032.0,CHENIRAM HANDIQUE,11-Jul-2023 12:35 PM,Accepted-AOC,Awarded,16-Aug-2024 02:59 PM,,,,,,,,,,,,,10.0,189683.0,H.R. ENTERPRISE,1.0,L1,,,,,,,,,
