Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_34_JJMPB_22_23_T_34296_302,2023_PHED_30171_1,Yes,Open Tender,Item Rate,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BoQ,29-Mar-2023 10:00 AM,27-Apr-2023 03:00 PM,29-Mar-2023 10:00 AM,26-Apr-2023 04:00 PM,NA ,NA ,29-Mar-2023 11:00 AM,26-Apr-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Corrigendum,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER PHE WATER ASSAM,"HENGRABARI, GUWAHATI-36",Fixation of Rates for additional items of PWSS under Dima Hasao Zone to be executed under JJM Assam,Fixation of Rates for additional items of Piped Water Supply Schemes under Dima Hasao Zone to be executed under Jal Jeevan Mission Assam,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Rate Contract,120.0,365.0,Dima Hasao,788819.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER PHE WATER ASSAM,No ,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_34_JJMPB_22_23_T_34296_302,2023_PHED_30171_1,Yes,Open Tender,Item Rate,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BoQ,29-Mar-2023 10:00 AM,27-Apr-2023 03:00 PM,29-Mar-2023 10:00 AM,26-Apr-2023 04:00 PM,NA ,NA ,29-Mar-2023 11:00 AM,26-Apr-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Corrigendum,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER PHE WATER ASSAM,"HENGRABARI, GUWAHATI-36",Fixation of Rates for additional items of PWSS under Dima Hasao Zone to be executed under JJM Assam,Fixation of Rates for additional items of Piped Water Supply Schemes under Dima Hasao Zone to be executed under Jal Jeevan Mission Assam,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Rate Contract,120.0,365.0,Dima Hasao,788819.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER PHE WATER ASSAM,No ,No,19-Aug-2024,INR 1,365.0,Milan Kalita,19-Aug-2024 03:02 PM,Rate_Fixation_Dima_Hasao_Zone_RFP_36.pdf (3548.00 KB),1.0,183285.0,PHUKAN PHONGLO,INR,1.0,1.0,183483.0,BISWAJIT PAUL,17-Apr-2023 09:07 PM,Accepted-AOC,Awarded,19-Aug-2024 03:02 PM,Finance,Opening Summery,Milan Kalita,10-Jul-2024 02:11 PM,finance_48464.pdf,BOQ Comparative Chart,Chief Engineer,Internal,,Milan Kalita,19-Aug-2024 02:56 PM,finsummary_48464.pdf (3547.74 KB),1.0,183285.0,PHUKAN PHONGLO,1.0,L1,Chief Engineer,Internal,,Milan Kalita,19-Aug-2024 02:48 PM,techsummary_48464.pdf (3547.74 KB),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,183286.0,GOURISH NAIDING,INR,1.0,2.0,184783.0,DIBENDU NAIDING,26-Apr-2023 11:37 AM,Accepted-AOC,Awarded,19-Aug-2024 03:02 PM,,,,,,,,,,,,,2.0,183286.0,GOURISH NAIDING,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,183469.0,SWADESH KEMPRAI,INR,1.0,3.0,183603.0,GEORGE SAITHANGLUR KHOJOL,18-Apr-2023 02:35 PM,Accepted-AOC,Awarded,19-Aug-2024 03:02 PM,,,,,,,,,,,,,3.0,183469.0,SWADESH KEMPRAI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,183479.0,Sri Laltuorpui Hmar,INR,1.0,4.0,183286.0,GOURISH NAIDING,16-Apr-2023 03:50 PM,Accepted-AOC,Awarded,19-Aug-2024 03:02 PM,,,,,,,,,,,,,4.0,183479.0,Sri Laltuorpui Hmar,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,183481.0,RAKESH LOHAR,INR,1.0,5.0,183609.0,KALLOL BHATTACHARJEE,18-Apr-2023 02:47 PM,Accepted-AOC,Awarded,19-Aug-2024 03:02 PM,,,,,,,,,,,,,5.0,183481.0,RAKESH LOHAR,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,183483.0,BISWAJIT PAUL,INR,1.0,6.0,183594.0,MAHABAHU ENTERPRISE,18-Apr-2023 02:05 PM,Accepted-AOC,Awarded,19-Aug-2024 03:02 PM,,,,,,,,,,,,,6.0,183483.0,BISWAJIT PAUL,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,183515.0,VS MANGA CHANGSAN,INR,1.0,7.0,183592.0,M/S One Star Engineering,18-Apr-2023 01:57 PM,Accepted-AOC,Awarded,19-Aug-2024 03:02 PM,,,,,,,,,,,,,7.0,183515.0,VS MANGA CHANGSAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,183592.0,M/S One Star Engineering,INR,1.0,8.0,184788.0,Niranjan Hojai,26-Apr-2023 11:49 AM,Accepted-AOC,Awarded,19-Aug-2024 03:02 PM,,,,,,,,,,,,,8.0,183592.0,M/S One Star Engineering,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,183594.0,MAHABAHU ENTERPRISE,INR,1.0,9.0,183621.0,Peheisang Raimme,18-Apr-2023 03:10 PM,Accepted-AOC,Awarded,19-Aug-2024 03:02 PM,,,,,,,,,,,,,9.0,183594.0,MAHABAHU ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,183600.0,ROCHUNGSANG KEIVOM,INR,1.0,10.0,183285.0,PHUKAN PHONGLO,16-Apr-2023 03:44 PM,Accepted-AOC,Awarded,19-Aug-2024 03:02 PM,,,,,,,,,,,,,10.0,183600.0,ROCHUNGSANG KEIVOM,1.0,L1,,,,,,,,,
