Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
National Health Mission||State Programme Management Unit - NHM,NHM-32/12/2022-CONS-NHM/194,2023_NHM_32180_8,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,23-Aug-2023 09:00 AM,12-Sep-2023 03:30 PM,23-Aug-2023 09:00 AM,11-Sep-2023 02:00 PM,NA ,NA ,23-Aug-2023 09:00 AM,11-Sep-2023 02:00 PM,28-Dec-2023 09:00 AM,"1,12,193",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,"MD, NHM, Assam","O/O MD, NHM, Assam",Construction of District Drug Control Office in Dibrugarh District of Assam under NHM Assam,Construction of District Drug Control Office in Dibrugarh District of Assam under NHM Assam,Please refer Tender documents. ,NA ,"56,09,658",Civil Works - Building,NA ,Tender,180.0,180.0,Dibrugarh,786001.0,NA ,NA ,NA ,"O/O MD, NHM, Assam",No ,No,National Health Mission||State Programme Management Unit - NHM,NHM-32/12/2022-CONS-NHM/194,2023_NHM_32180_8,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,23-Aug-2023 09:00 AM,12-Sep-2023 03:30 PM,23-Aug-2023 09:00 AM,11-Sep-2023 02:00 PM,NA ,NA ,23-Aug-2023 09:00 AM,11-Sep-2023 02:00 PM,28-Dec-2023 09:00 AM,"1,12,193",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,"MD, NHM, Assam","O/O MD, NHM, Assam",Construction of District Drug Control Office in Dibrugarh District of Assam under NHM Assam,Construction of District Drug Control Office in Dibrugarh District of Assam under NHM Assam,Please refer Tender documents. ,NA ,"56,09,658",Civil Works - Building,NA ,Tender,180.0,180.0,Dibrugarh,786001.0,NA ,NA ,NA ,"O/O MD, NHM, Assam",No ,No,04-Jul-2024,"INR 4,523,119",180.0,Dipankar Barman,04-Jul-2024 11:21 AM,WODDCODibrugarh.pdf (220.00 KB),Contract awarded,1.0,200202.0,Ramen Gogoi,INR,"4,523,119",1.0,199864.0,ARCHNIRMAN PRIVATE LIMITED,11-Sep-2023 11:45 AM,Rejected-Technical,Not Admitted,27-Dec-2023 07:20 PM,Finance,financial bid opened,Dipankar Barman,04-Jul-2024 11:01 AM,None,BOQ Comparative Chart,OSD,Internal,,Dipankar Barman,04-Jul-2024 11:10 AM,finsummary_51664.pdf (220.22 KB),1.0,197354.0,M/S HORIZON ENTERPRISE,"50,31,850.00",L4,Technical,Technical bid opened,Dipankar Barman,27-Dec-2023 07:04 PM,None,OSD,Internal,,Dipankar Barman,27-Dec-2023 07:20 PM,28-Dec-2023 09:00 AM,techsummary_51664.pdf (4652.91 KB),,,
,,,,,,,,,,,,,,,,.pdf,EMD AND TENDER FEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD AND TENDER FEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,199745.0,ARYA ENTERPRISE,09-Sep-2023 04:26 PM,Rejected-AOC,Admitted,04-Jul-2024 11:21 AM,,,,,,,,,,,,,2.0,199745.0,ARYA ENTERPRISE,"48,52,354.17",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,TECHNICAL DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,199872.0,BHAGYA JYOTI PATRA,08-Sep-2023 08:41 PM,Not Admitted-Fee/PreQual/Technical,Others-In-sufficient bid security recieved,27-Dec-2023 07:04 PM,,,,,,,,,,,,,3.0,199852.0,Sri Dilip Kumar Deka,"56,06,853.00",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,200186.0,KAJAL HORE,11-Sep-2023 11:46 AM,Rejected-Technical,Not Admitted,27-Dec-2023 07:20 PM,,,,,,,,,,,,,4.0,200106.0,ROYAL TRADING,"53,29,175.10",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,200268.0,MS GD CONSTRUCTION,11-Sep-2023 12:14 PM,Rejected-AOC,Admitted,04-Jul-2024 11:21 AM,,,,,,,,,,,,,5.0,200179.0,M/S Vinayak Infratech,"50,48,692.00",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,197354.0,M/S HORIZON ENTERPRISE,11-Sep-2023 01:28 PM,Rejected-AOC,Admitted,04-Jul-2024 11:21 AM,,,,,,,,,,,,,6.0,200202.0,Ramen Gogoi,"45,23,118.84",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,199960.0,M/S M.H. ENTERPRISE,09-Sep-2023 03:59 PM,Rejected-Technical,Not Admitted,27-Dec-2023 07:20 PM,,,,,,,,,,,,,7.0,200268.0,MS GD CONSTRUCTION,"49,98,205.28",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,200179.0,M/S Vinayak Infratech,11-Sep-2023 12:00 AM,Rejected-AOC,Admitted,04-Jul-2024 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,200319.0,Pranab Kr. Dowarah,11-Sep-2023 01:35 PM,Not Admitted-Fee/PreQual/Technical,Others-Offline bid not submitted,27-Dec-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200202.0,Ramen Gogoi,10-Sep-2023 10:47 PM,Accepted-AOC,Awarded,04-Jul-2024 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
