Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests Social Forestry||Lower Assam Social Forestry Circle||Goalpara Division,GLPSF/07 dated 08/03/2024,2024_PCCF_37539_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Document downloded fropm the portal,10-Jun-2024 05:20 PM,02-Jul-2024 11:00 AM,11-Jun-2024 10:00 AM,01-Jul-2024 03:00 PM,NA ,NA ,11-Jun-2024 10:00 AM,01-Jul-2024 03:00 PM,08-Jul-2024 10:00 AM,"5,81,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"5,810",Nil,Nil,No,"DFO,Goalpara SF Division","Goalpara SF Division,Goalpara",Creation of Nursery,"Creation of 10 Ha. Nursery at Budhipara in Rakshasini PRF.Civil works including Camp hut,water supply system,internal inspection road etc.",Please refer Tender documents. ,NA ,"2,90,50,000",Civil Works,NA ,Tender,90.0,180.0,"Budhipara, Goalpara",783120.0,NA ,NA ,NA ,Goalpara SF Division,No ,No,Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests Social Forestry||Lower Assam Social Forestry Circle||Goalpara Division,GLPSF/07 dated 08/03/2024,2024_PCCF_37539_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Document downloded fropm the portal,10-Jun-2024 05:20 PM,02-Jul-2024 11:00 AM,11-Jun-2024 10:00 AM,01-Jul-2024 03:00 PM,NA ,NA ,11-Jun-2024 10:00 AM,01-Jul-2024 03:00 PM,08-Jul-2024 10:00 AM,"5,81,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"5,810",Nil,Nil,No,"DFO,Goalpara SF Division","Goalpara SF Division,Goalpara",Creation of Nursery,"Creation of 10 Ha. Nursery at Budhipara in Rakshasini PRF.Civil works including Camp hut,water supply system,internal inspection road etc.",Please refer Tender documents. ,NA ,"2,90,50,000",Civil Works,NA ,Tender,90.0,180.0,"Budhipara, Goalpara",783120.0,NA ,NA ,NA ,Goalpara SF Division,No ,No,11-Sep-2024,"INR 26,145,000",180.0,Yunush Salim,11-Sep-2024 12:48 PM,AOC.pdf (155.00 KB),1.0,233686.0,STANDARD CREATION,INR,"26,145,000",1.0,233687.0,Airsense,01-Jul-2024 02:11 PM,Rejected-AOC,NOT AWARDED,11-Sep-2024 12:48 PM,Finance,Financial bid opened today on 8th july2024.,SARIFUL HUSSAIN,08-Jul-2024 01:46 PM,None,BOQ Comparative Chart,"Yunush Salim,DFO",Internal,"Sariful Hussain,ACF,Amal Ch. Rajbangshi,FR,Jagadish Ch. Nath,FrI,Bhargab Talukdar,JAHarshajit Kalita,JA",SARIFUL HUSSAIN,08-Jul-2024 02:04 PM,finsummary_61098.pdf (428.38 KB),1.0,233333.0,Alokesh Bhuyan,"2,61,45,000.00",1.0,Technical,TECHNICAL BID HAS BEEN OPENED,SARIFUL HUSSAIN,03-Jul-2024 02:10 PM,None,YUNUSH SALIM,Internal,"SARIFUL HUSSAIN,ACF.AMAL CH. RAJBANGSHI,FR.JAGADISH NATH,BEAT OFFICER.BHARGAB TALUKDAR, JA.HARSHAJIT KALITA,JA",Yunush Salim,03-Jul-2024 07:55 PM,08-Jul-2024 10:00 AM,techsummary_61098.pdf (428.46 KB),,,
,,,,,,,,,,,,,,,,.pdf,Technical document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,233333.0,Alokesh Bhuyan,30-Jun-2024 07:38 PM,Rejected-AOC,NOT AWARDED,11-Sep-2024 12:48 PM,,,,,,,,,,,,,2.0,233473.0,SHEEL BIOTECH LIMITED,"2,75,97,500.00",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,233482.0,BIOTECH AGRO INDUSTRIES,01-Jul-2024 12:08 PM,Rejected-AOC,NOT AWARDED,11-Sep-2024 12:48 PM,,,,,,,,,,,,,3.0,233482.0,BIOTECH AGRO INDUSTRIES,"2,61,45,000.00",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,233743.0,FIROZ AHMED,01-Jul-2024 02:57 PM,Rejected-Finance,Higher Bid,08-Jul-2024 02:04 PM,,,,,,,,,,,,,4.0,233646.0,M/S BHOWMIK ENTERPRISE,"2,61,45,000.00",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,233696.0,HANSIN BIO INFRA INDIA PRIVATE LIMITED,29-Jun-2024 05:51 PM,Rejected-Finance,Higher Bid,08-Jul-2024 02:04 PM,,,,,,,,,,,,,5.0,233651.0,Kumar Ravi Jaiswal,"2,61,45,000.00",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,233651.0,Kumar Ravi Jaiswal,01-Jul-2024 02:05 PM,Rejected-AOC,NOT AWARDED,11-Sep-2024 12:48 PM,,,,,,,,,,,,,6.0,233686.0,STANDARD CREATION,"2,61,45,000.00",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,233646.0,M/S BHOWMIK ENTERPRISE,28-Jun-2024 05:53 PM,Rejected-AOC,NOT AWARDED,11-Sep-2024 12:48 PM,,,,,,,,,,,,,7.0,233687.0,Airsense,"2,61,45,000.00",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,233473.0,SHEEL BIOTECH LIMITED,01-Jul-2024 02:20 PM,Rejected-Finance,Higher Bid,08-Jul-2024 02:04 PM,,,,,,,,,,,,,8.0,233696.0,HANSIN BIO INFRA INDIA PRIVATE LIMITED,"3,07,67,000.00",4.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,233686.0,STANDARD CREATION,30-Jun-2024 02:52 PM,Accepted-AOC,AWARDED,11-Sep-2024 12:48 PM,,,,,,,,,,,,,9.0,233743.0,FIROZ AHMED,"2,95,84,056.00",3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_PCCF_37539_1,GLPSF/07 dated 08/03/2024,Creation of Nursery
