Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_34_JJM_PB_22_23_T_8218_24,2023_PHED_31275_9,Yes,Open Tender,Item Rate,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BoQ,21-Jun-2023 10:00 AM,20-Jul-2023 03:00 PM,21-Jun-2023 10:00 AM,19-Jul-2023 04:00 PM,NA ,NA ,21-Jun-2023 11:00 AM,19-Jul-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Corrigendum-01,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",PKG 09 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Cachar Circle,PKG 09 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Cachar Circle,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Rate Contract,120.0,365.0,Cachar,788001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_34_JJM_PB_22_23_T_8218_24,2023_PHED_31275_9,Yes,Open Tender,Item Rate,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BoQ,21-Jun-2023 10:00 AM,20-Jul-2023 03:00 PM,21-Jun-2023 10:00 AM,19-Jul-2023 04:00 PM,NA ,NA ,21-Jun-2023 11:00 AM,19-Jul-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Corrigendum-01,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",PKG 09 Fixation of Rates for additional items of New PWSS under JJM Assam for PHE Divisions under Cachar Circle,PKG 09 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for PHE Divisions under Cachar Circle,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Rate Contract,120.0,365.0,Cachar,788001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,17-Aug-2024,INR 1,365.0,Milan Kalita,17-Aug-2024 12:42 PM,PKG09_CacharCircle.pdf (821.00 KB),1.0,188978.0,Subhra Baran Dasgupta,INR,1.0,1.0,189502.0,ABDUL KAYUM CHOUDHURY,07-Jul-2023 05:41 PM,Accepted-AOC,Awarded,17-Aug-2024 12:43 PM,Finance,Bid has been opened,Milan Kalita,17-Aug-2024 12:24 PM,None,BOQ Comparative Chart,Chief Engineer,Internal,,Milan Kalita,17-Aug-2024 12:37 PM,finsummary_50106.pdf (821.37 KB),1.0,188978.0,Subhra Baran Dasgupta,1.0,L1,Chief Engineer,Internal,,Milan Kalita,17-Aug-2024 12:31 PM,techsummary_50106.pdf (821.37 KB),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,189315.0,M/S DAS ENTERPRISE,INR,1.0,2.0,191167.0,ABUL HUSSAIN SODIAL,11-Jul-2023 01:36 PM,Accepted-AOC,Awarded,17-Aug-2024 12:43 PM,,,,,,,,,,,,,2.0,189315.0,M/S DAS ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,189317.0,BASIR AHMED BARBHUIYA,INR,1.0,3.0,189523.0,AFZAL HUSSAIN BARBHUIYA,07-Jul-2023 06:33 PM,Accepted-AOC,Awarded,17-Aug-2024 12:43 PM,,,,,,,,,,,,,3.0,189317.0,BASIR AHMED BARBHUIYA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,189502.0,ABDUL KAYUM CHOUDHURY,INR,1.0,4.0,189802.0,Arun Enterprise,08-Jul-2023 05:26 PM,Accepted-AOC,Awarded,17-Aug-2024 12:43 PM,,,,,,,,,,,,,4.0,189502.0,ABDUL KAYUM CHOUDHURY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,189509.0,KAMAL UDDIN BARBHUIYA,INR,1.0,5.0,191153.0,ASHIQUE AHMED,11-Jul-2023 01:29 PM,Accepted-AOC,Awarded,17-Aug-2024 12:43 PM,,,,,,,,,,,,,5.0,189509.0,KAMAL UDDIN BARBHUIYA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,189517.0,DILWAR HUSSAIN LASKAR,INR,1.0,6.0,189317.0,BASIR AHMED BARBHUIYA,19-Jul-2023 08:26 AM,Accepted-AOC,Awarded,17-Aug-2024 12:43 PM,,,,,,,,,,,,,6.0,189517.0,DILWAR HUSSAIN LASKAR,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,189523.0,AFZAL HUSSAIN BARBHUIYA,INR,1.0,7.0,190274.0,Bikash Enterprises,10-Jul-2023 01:24 PM,Accepted-AOC,Awarded,17-Aug-2024 12:43 PM,,,,,,,,,,,,,7.0,189523.0,AFZAL HUSSAIN BARBHUIYA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,189802.0,Arun Enterprise,INR,1.0,8.0,190112.0,DHRUBAJYOTI BORGOHAIN,10-Jul-2023 12:26 AM,Accepted-AOC,Awarded,17-Aug-2024 12:43 PM,,,,,,,,,,,,,8.0,189802.0,Arun Enterprise,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,189890.0,Sayar Ali Laskar,INR,1.0,9.0,190650.0,DILIP KUMAR SAIKIA,11-Jul-2023 12:41 AM,Accepted-AOC,Awarded,17-Aug-2024 12:43 PM,,,,,,,,,,,,,9.0,189890.0,Sayar Ali Laskar,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,189991.0,SKYLINE ENTERPRISE,INR,1.0,10.0,189517.0,DILWAR HUSSAIN LASKAR,07-Jul-2023 06:19 PM,Accepted-AOC,Awarded,17-Aug-2024 12:43 PM,,,,,,,,,,,,,10.0,189991.0,SKYLINE ENTERPRISE,1.0,L1,,,,,,,,,
