Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Office of the Chief Electoral Officer Assam,ELE.104/2023/98,2023_CEO_34337_1,Yes,Open Tender,Item Wise,Services,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,01-Dec-2023 05:00 PM,08-Jan-2024 12:00 PM,01-Dec-2023 05:00 PM,06-Jan-2024 05:00 PM,NA ,NA ,05-Dec-2023 03:00 PM,06-Jan-2024 05:00 PM,18-Jan-2024 01:30 PM,"25,000",No,fixed,,Nil,Nil,1.0,Date Extension,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,Chief Electoral Officer,"OFFICE OF THE CHIE ELECTORAL OFFICER, ASSAM",EMPANELMENT FOR ELECTION RELATED PRINTING WORKS,EMPANELMENT FOR ELECTION RELATED PRINTING WORKS,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,NA ,Guwahati,781006.0,NA ,NA ,NA ,"O/o THE CHIE ELECTORAL OFFICER, ASSAM",No ,No,Office of the Chief Electoral Officer Assam,ELE.104/2023/98,2023_CEO_34337_1,Yes,Open Tender,Item Wise,Services,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,01-Dec-2023 05:00 PM,08-Jan-2024 12:00 PM,01-Dec-2023 05:00 PM,06-Jan-2024 05:00 PM,NA ,NA ,05-Dec-2023 03:00 PM,06-Jan-2024 05:00 PM,18-Jan-2024 01:30 PM,"25,000",No,fixed,,Nil,Nil,1.0,Date Extension,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,Chief Electoral Officer,"OFFICE OF THE CHIE ELECTORAL OFFICER, ASSAM",EMPANELMENT FOR ELECTION RELATED PRINTING WORKS,EMPANELMENT FOR ELECTION RELATED PRINTING WORKS,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,NA ,Guwahati,781006.0,NA ,NA ,NA ,"O/o THE CHIE ELECTORAL OFFICER, ASSAM",No ,No,28-Feb-2024,INR 1,365.0,Anurag Goel,28-Feb-2024 05:05 PM,AOC7Tenders.pdf (719.00 KB),1.0,214814.0,PAWAN PRINT HOUSE,INR,1.0,1.0,218266.0,A. G. OFFSET PRINTERS,06-Jan-2024 01:32 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,Finance,The financial bid has been opened,Debajit Baruah,18-Jan-2024 04:08 PM,None,BOQ Comparative Chart,CEO,Internal,,Anurag Goel,06-Feb-2024 01:01 PM,finsummary_55496.pdf (20523.28 KB),1.0,214814.0,PAWAN PRINT HOUSE,1.0,L1,Technical,technical bid has been opened.,Anurag Goel,09-Jan-2024 12:10 PM,None,CEO,Internal,,Debajit Baruah,18-Jan-2024 01:24 PM,18-Jan-2024 01:30 PM,techsummary_55496.pdf (156.04 KB),,,
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,214832.0,M/S TAMULI PRINTERS,INR,1.0,2.0,215081.0,AMBIKA PRINTERS,05-Jan-2024 08:38 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,2.0,214832.0,M/S TAMULI PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,214841.0,M/S Patgiri Trading,INR,1.0,3.0,217534.0,ASHIRBAD COMPUTER PRESS,05-Jan-2024 04:14 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,3.0,214841.0,M/S Patgiri Trading,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,215050.0,M/S Priyanka Printers,INR,1.0,4.0,218856.0,Asomi Enterprise,05-Jan-2024 06:38 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,4.0,215050.0,M/S Priyanka Printers,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,215081.0,AMBIKA PRINTERS,INR,11.0,5.0,218705.0,BARPETA OFFSET PRESS,06-Jan-2024 12:06 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,5.0,215081.0,AMBIKA PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,215119.0,pancharatna printers,INR,1.0,6.0,218841.0,Bhuyan Offset Printing,05-Jan-2024 05:59 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,6.0,215119.0,pancharatna printers,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,215141.0,MS R R GRAPHICS,INR,1.0,7.0,219210.0,BIMAL ENTERPRISE,06-Jan-2024 02:15 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,7.0,215141.0,MS R R GRAPHICS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,215210.0,PUBALI OFFSET,INR,1.0,8.0,215821.0,BOOKBELL LLP,20-Dec-2023 02:51 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,8.0,215210.0,PUBALI OFFSET,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,215227.0,SAI OFFSET PRINTERS,INR,1.0,9.0,218498.0,BRIKSHYA OFFSET PRESS,05-Jan-2024 05:04 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,9.0,215227.0,SAI OFFSET PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,215599.0,PULIN SAIKIA,INR,1.0,10.0,218915.0,DIPAK ROY,06-Jan-2024 12:26 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,10.0,215599.0,PULIN SAIKIA,1.0,L1,,,,,,,,,,,,,,,
