Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Directorate of Agriculture and Assam Seed Corporation,ASC/MKT/e-tender/2023-24/5225 dtd 07/03/2024,2024_DAASC_37034_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,08-Mar-2024 03:00 PM,03-May-2024 04:30 PM,08-Mar-2024 03:00 PM,02-May-2024 05:00 PM,08-Mar-2024 03:00 PM ,13-Mar-2024 05:00 PM ,19-Mar-2024 05:00 PM,02-May-2024 05:00 PM,13-May-2024 11:00 AM,"2,31,39,681",Yes,fixed,,Nil,Nil,1.0,Date Extension Corrigendum,Date,,1.0,SBI Bank,"30,000",Nil,Nil,No,Managing Director ASC Ltd.,"ASC Ltd. Khanapara, Guwahati",procurement of certified seeds and Truthfully leveled seeds for the year 2024-25,Certified and Truthfully leveled seeds for 2024-25,Please refer Tender documents. ,NA ,,Miscellaneous Goods,CS and TL seeds ,Tender,90.0,365.0,All Districts of Assam,781022.0,Momai Tamuli Auditorioum  ,"Momai Tamuli Auditorioum, Director of Horticulture, Khanpara ",14-Mar-2024 11:30 AM ,online,No ,No,Directorate of Agriculture and Assam Seed Corporation,ASC/MKT/e-tender/2023-24/5225 dtd 07/03/2024,2024_DAASC_37034_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,08-Mar-2024 03:00 PM,03-May-2024 04:30 PM,08-Mar-2024 03:00 PM,02-May-2024 05:00 PM,08-Mar-2024 03:00 PM ,13-Mar-2024 05:00 PM ,19-Mar-2024 05:00 PM,02-May-2024 05:00 PM,13-May-2024 11:00 AM,"2,31,39,681",Yes,fixed,,Nil,Nil,1.0,Date Extension Corrigendum,Date,,1.0,SBI Bank,"30,000",Nil,Nil,No,Managing Director ASC Ltd.,"ASC Ltd. Khanapara, Guwahati",procurement of certified seeds and Truthfully leveled seeds for the year 2024-25,Certified and Truthfully leveled seeds for 2024-25,Please refer Tender documents. ,NA ,,Miscellaneous Goods,CS and TL seeds ,Tender,90.0,365.0,All Districts of Assam,781022.0,Momai Tamuli Auditorioum  ,"Momai Tamuli Auditorioum, Director of Horticulture, Khanpara ",14-Mar-2024 11:30 AM ,online,No ,No,22-May-2024,"INR 2,366,633,005",365.0,Gunjanan Wailung Shyam,19-Jul-2024 07:58 PM,AOC.pdf (1047.00 KB),Issued supply orders for different crop and varities to different responsive bidders.,1.0,232895.0,MAHALAXMI ENTERPRISE,INR,0.0,1.0,232892.0,BIO-CARE ASSOCIATES,02-May-2024 04:47 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,Finance,Financial Opened,Gunjanan Wailung Shyam,13-May-2024 01:18 PM,None,BOQ Comparative Chart,"Bhaskar Pegu,IAS",Internal,,Gunjanan Wailung Shyam,17-May-2024 04:29 PM,finsummary_60413.pdf (19963.90 KB),1.0,231272.0,MS AJB Merchantile,1.0,RESPONSIVE,Technical,technical opened,Gunjanan Wailung Shyam,03-May-2024 08:09 PM,None,"Sri Bhaskar Pegu, IAS",Internal,Technical bid evaluated,Gunjanan Wailung Shyam,10-May-2024 09:09 PM,13-May-2024 11:00 AM,techsummary_60413.pdf (3246.28 KB),,,
,,,,,,,,,,,,,,,,.pdf,Additional Document,,,,,,,,,,,,,,,,2.0,Technical Corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Additional Document,,,,,,,,,,,,,,,,2.0,Technical Corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,232892.0,BIO-CARE ASSOCIATES,INR,0.0,2.0,232884.0,HINDUSTAN INSECTICIDES LTD,02-May-2024 04:38 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,2.0,231997.0,M. M. Associates,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,232889.0,LEISURE LANE,INR,0.0,3.0,232882.0,Hindusthan Seeds Corporation Co.,02-May-2024 04:06 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,3.0,232714.0,NATIONAL SEEDS CORPORATION LIMITED,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Bid Form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,232886.0,RAJA ENTERPRISE,INR,0.0,4.0,232885.0,J.K.COMMERCIAL,02-May-2024 03:21 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,4.0,232721.0,Salasar Agro Service,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,232885.0,J.K.COMMERCIAL,INR,0.0,5.0,232873.0,KRISHNA ENTERPRISE,02-May-2024 04:12 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,5.0,232870.0,NILANCHAL SEEDS GROWER SOCIETY,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,232884.0,HINDUSTAN INSECTICIDES LTD,INR,0.0,6.0,232889.0,LEISURE LANE,02-May-2024 04:02 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,6.0,232871.0,TALUKDAR SEEDS CO,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,232883.0,MS Ganapati Marchantile,INR,0.0,7.0,232895.0,MAHALAXMI ENTERPRISE,02-May-2024 04:51 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,7.0,232872.0,SHREE KRISHNA ENTERPRISE,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,232882.0,Hindusthan Seeds Corporation Co.,INR,0.0,8.0,231997.0,M. M. Associates,02-May-2024 02:45 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,8.0,232873.0,KRISHNA ENTERPRISE,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,232881.0,SB Traders,INR,0.0,9.0,231272.0,MS AJB Merchantile,02-May-2024 04:32 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,9.0,232874.0,M/s. Shakti Corporation,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,232875.0,M/S J.K ENGINEERING AND AGRO SERVICE,INR,0.0,10.0,232883.0,MS Ganapati Marchantile,02-May-2024 04:28 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,10.0,232875.0,M/S J.K ENGINEERING AND AGRO SERVICE,1.0,SPONSIVE,,,,,,,,,,,,,,,
