Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Irrigation Department||Chief Engineer(Major)-Irrigation Dept,27_RIDF_XXIX NABARD_ 2023_24 Date_07_10_2023,2023_ID_32902_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,10-Oct-2023 06:00 PM,31-Oct-2023 03:00 PM,10-Oct-2023 06:15 PM,31-Oct-2023 02:00 PM,NA ,NA ,11-Oct-2023 10:00 AM,31-Oct-2023 02:00 PM,01-Dec-2023 01:00 PM,"2,21,509",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"3,000",Nil,Nil,No,Addl CE IMPL Minor and Micro Irrigation Assam,O_O Chief Engineer Irrigation Assam Ghy_3,CONSTRUCTION OF SOLAR POWERED MEDIUM DEEP TUBE WELL SCHEME 3_THREE_ POINTS AT 27 BILASIPARA EAST LAC UNDER RIDF_XXIX _NABARD_ FOR THE YEAR 2023_24 UNDER ABHAYAPURI SOUTH-BILASIPARA EAST DIVISION I_ ABHAYAPURI Package No 4,CONSTRUCTION OF SOLAR POWERED MEDIUM DEEP TUBE WELL SCHEME 3_THREE_ POINTS AT 27 BILASIPARA EAST LAC UNDER RIDF_XXIX _NABARD_ FOR THE YEAR 2023_24 UNDER ABHAYAPURI SOUTH-BILASIPARA EAST DIVISION I_ ABHAYAPURI Package No 4,Please refer Tender documents. ,NA ,"1,10,75,467",Civil Works,NA ,Tender,180.0,180.0,Bilasipara east,783348.0,NA ,NA ,NA ,ETendering Cell O_O Addl. CE IMPL MMI Irrig Ghy,No ,No,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,27_RIDF_XXIX NABARD_ 2023_24 Date_07_10_2023,2023_ID_32902_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,10-Oct-2023 06:00 PM,31-Oct-2023 03:00 PM,10-Oct-2023 06:15 PM,31-Oct-2023 02:00 PM,NA ,NA ,11-Oct-2023 10:00 AM,31-Oct-2023 02:00 PM,01-Dec-2023 01:00 PM,"2,21,509",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"3,000",Nil,Nil,No,Addl CE IMPL Minor and Micro Irrigation Assam,O_O Chief Engineer Irrigation Assam Ghy_3,CONSTRUCTION OF SOLAR POWERED MEDIUM DEEP TUBE WELL SCHEME 3_THREE_ POINTS AT 27 BILASIPARA EAST LAC UNDER RIDF_XXIX _NABARD_ FOR THE YEAR 2023_24 UNDER ABHAYAPURI SOUTH-BILASIPARA EAST DIVISION I_ ABHAYAPURI Package No 4,CONSTRUCTION OF SOLAR POWERED MEDIUM DEEP TUBE WELL SCHEME 3_THREE_ POINTS AT 27 BILASIPARA EAST LAC UNDER RIDF_XXIX _NABARD_ FOR THE YEAR 2023_24 UNDER ABHAYAPURI SOUTH-BILASIPARA EAST DIVISION I_ ABHAYAPURI Package No 4,Please refer Tender documents. ,NA ,"1,10,75,467",Civil Works,NA ,Tender,180.0,180.0,Bilasipara east,783348.0,NA ,NA ,NA ,ETendering Cell O_O Addl. CE IMPL MMI Irrig Ghy,No ,No,10-Jan-2024,"INR 9,967,920.3",180.0,Manisha Barua,10-Jan-2024 08:14 PM,27nitpkg4.pdf (1338.00 KB),AOC,1.0,207323.0,JETHMAL MALOO & BB (JV),INR,"6,645,280",1.0,207579.0,ANUPAM RAY,30-Oct-2023 11:27 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,Finance,Financial evaluation is in process,Jogen Baishya,01-Dec-2023 01:23 PM,None,BOQ Comparative Chart,Chief Engineer Irrigation Assam,Internal,,Manisha Barua,10-Jan-2024 08:07 PM,finsummary_52885.pdf (1337.67 KB),1.0,205551.0,Jyatisc Ch Barman,"99,67,920.30",L1,Technical,Technical evaluation is in process,Jogen Baishya,31-Oct-2023 03:50 PM,None,Addl. CE_IMPL(MI),Internal,,Karuna Dutta,01-Dec-2023 12:34 PM,01-Dec-2023 01:00 PM,techsummary_52885.pdf (560.63 KB),,,
,,,,,,,,,,,,,,,,.pdf,Bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,206697.0,PANKAJ SARMA,INR,"3,322,640",2.0,207174.0,ASM BROTHERS,30-Oct-2023 05:02 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,,,,,2.0,206697.0,PANKAJ SARMA,"99,67,920.30",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Pre-qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Pre-qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,207323.0,JETHMAL MALOO & BB (JV),31-Oct-2023 02:04 AM,Accepted-AOC,Awarded,02-Feb-2024 06:21 PM,,,,,,,,,,,,,3.0,207069.0,MATIUR RAHMAN,"99,67,928.32",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,207455.0,JULIUS NARZARY,31-Oct-2023 01:43 AM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,,,,,4.0,207174.0,ASM BROTHERS,"99,67,920.30",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,205551.0,Jyatisc Ch Barman,30-Oct-2023 05:29 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,,,,,5.0,207323.0,JETHMAL MALOO & BB (JV),"99,67,920.30",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,207069.0,MATIUR RAHMAN,28-Oct-2023 01:01 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,,,,,6.0,207455.0,JULIUS NARZARY,"99,67,920.30",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,207598.0,M/S REGAL VALLEY ENTERPRISE,31-Oct-2023 12:10 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,,,,,7.0,207567.0,Nirendu Roy,"99,67,920.30",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,207567.0,Nirendu Roy,31-Oct-2023 12:24 PM,Rejected-Finance,Not admitted,10-Jan-2024 08:07 PM,,,,,,,,,,,,,8.0,207579.0,ANUPAM RAY,"99,67,920.30",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,206697.0,PANKAJ SARMA,28-Oct-2023 05:41 PM,Accepted-AOC,Awarded,02-Feb-2024 06:21 PM,,,,,,,,,,,,,9.0,207598.0,M/S REGAL VALLEY ENTERPRISE,"99,67,920.30",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_ID_32902_4,27_RIDF_XXIX NABARD_ 2023_24 Date_07_10_2023,CONSTRUCTION OF SOLAR POWERED MEDIUM DEEP TUBE WELL SCHEME 3_THREE_ POINTS AT 27 BILASIPARA EAST LAC UNDER RIDF_XXIX _NABARD_ FOR THE YEAR 2023_24 UNDER ABHAYAPURI SOUTH-BILASIPARA EAST DIVISION I_ ABHAYAPURI Package No 4
