Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Guwahati Municipal Corporation,GER/CE/2378/2023/26 DATED 05/01/2024,2024_GMC_35280_18,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,08-Jan-2024 09:00 AM,29-Jan-2024 03:00 PM,08-Jan-2024 09:00 AM,29-Jan-2024 02:00 PM,NA ,NA ,08-Jan-2024 09:00 AM,29-Jan-2024 02:00 PM,12-Feb-2024 09:00 AM,"2,21,200",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,200",Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC, GANESHGURI, GHY-05",Package No. DSLT-18,Cleaning and Desilting of 143 nos of Major city drains under Mitigation of Urban Flood in Guwahati City to be executed by Guwahati Municipal Corporation in following packages for the year 2024,Please refer Tender documents. ,NA ,"1,10,57,548",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781005.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,GANESHGURI, GHY-05",No ,No,Guwahati Municipal Corporation,GER/CE/2378/2023/26 DATED 05/01/2024,2024_GMC_35280_18,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,08-Jan-2024 09:00 AM,29-Jan-2024 03:00 PM,08-Jan-2024 09:00 AM,29-Jan-2024 02:00 PM,NA ,NA ,08-Jan-2024 09:00 AM,29-Jan-2024 02:00 PM,12-Feb-2024 09:00 AM,"2,21,200",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,200",Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC, GANESHGURI, GHY-05",Package No. DSLT-18,Cleaning and Desilting of 143 nos of Major city drains under Mitigation of Urban Flood in Guwahati City to be executed by Guwahati Municipal Corporation in following packages for the year 2024,Please refer Tender documents. ,NA ,"1,10,57,548",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781005.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,GANESHGURI, GHY-05",No ,No,19-Feb-2024,"INR 6,615,730.97",90.0,Nabajyoti Bordoloi,20-Feb-2024 11:11 AM,DSLT18.pdf (267.00 KB),1.0,222789.0,ASHOK KUMAR RAYMEDHI,INR,"6,615,730.97",1.0,222789.0,ASHOK KUMAR RAYMEDHI,29-Jan-2024 12:16 PM,Accepted-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,Finance,Financial Bids submitted by the bidders have been considered for further Evaluation.,Nabajyoti Bordoloi,12-Feb-2024 10:43 AM,finance_57557.pdf,BOQ Comparative Chart,"Additional Commissioner, GMC",Internal,"Chief Engineer, Addl Chief Engineer, CAAO, Divisional Engineer, Procurement Officer, MIC Member PWD Works committee",Nabajyoti Bordoloi,13-Feb-2024 11:06 AM,finsummary_57557.pdf (2469.64 KB),1.0,222281.0,M/S BHARATI ASSOCIATES,"76,52,928.97",L3,Technical,Cost of Bid documents / Bid Security / Technical Bids submitted by the bidders have been considered for further Evaluation.,Nabajyoti Bordoloi,29-Jan-2024 08:02 PM,technical_57557.pdf,"Additional Commissioner, GMC",Internal,"Chief Engineer, Addl Chief Engineer, CAAO, Divisional Engineer, Procurement Officer, MIC Member PWD Works committee",Nabajyoti Bordoloi,08-Feb-2024 07:02 PM,12-Feb-2024 09:00 AM,techsummary_57557.pdf (2313.04 KB),,,
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,222923.0,DAL THOMS SCIENTIFIC,29-Jan-2024 12:01 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,,,,,2.0,222565.0,P.S. ENTERPRISE,"84,03,736.48",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,222584.0,DIPAK SARMA,28-Jan-2024 06:04 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,,,,,3.0,222575.0,M/S G. B. CONSTRUCTION,"82,93,161.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,222138.0,MAINUL HAQUE CHOUDHURY,27-Jan-2024 02:20 PM,Rejected-Technical,Details Mentioned in the Minutes,08-Feb-2024 07:02 PM,,,,,,,,,,,,,4.0,222584.0,DIPAK SARMA,"1,02,83,519.64",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,222281.0,M/S BHARATI ASSOCIATES,28-Jan-2024 11:16 AM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,,,,,5.0,222789.0,ASHOK KUMAR RAYMEDHI,"66,15,730.97",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,222575.0,M/S G. B. CONSTRUCTION,29-Jan-2024 01:22 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,,,,,6.0,222873.0,Sanjib Barman,"82,93,161.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,222948.0,Pankaj Deka,29-Jan-2024 12:49 AM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,,,,,7.0,222923.0,DAL THOMS SCIENTIFIC,"86,80,175.18",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,222565.0,P.S. ENTERPRISE,28-Jan-2024 06:51 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,,,,,8.0,222948.0,Pankaj Deka,"71,00,051.57",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,222873.0,Sanjib Barman,28-Jan-2024 07:49 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 11:11 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_GMC_35280_18,GER/CE/2378/2023/26 DATED 05/01/2024,Package No. DSLT-18
