Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Health and Family Welfare Department||Assam Medical Services Corporation Limited,Essential Gloves 2024,2024_HFWD_36855_1,Yes,Open Tender,Item Rate,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Court Fee/IPO, Copies of EMD, Tender processing fee, Technical bids",02-Mar-2024 06:00 PM,22-Mar-2024 04:00 PM,02-Mar-2024 06:30 PM,22-Mar-2024 02:00 PM,03-Mar-2024 10:00 AM ,07-Mar-2024 02:00 PM ,18-Mar-2024 02:00 PM,22-Mar-2024 02:00 PM,16-Apr-2024 11:00 AM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, AMSCL",AMSCL,Supply of Essential Gloves,Essential Gloves,Please refer Tender documents. ,NA ,,Medicines,NA ,Rate Contract,180.0,75.0,AMSCL,781026.0,AMSCL ,AMSCL ,08-Mar-2024 11:00 AM ,AMSCL,No ,No,Health and Family Welfare Department||Assam Medical Services Corporation Limited,Essential Gloves 2024,2024_HFWD_36855_1,Yes,Open Tender,Item Rate,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Court Fee/IPO, Copies of EMD, Tender processing fee, Technical bids",02-Mar-2024 06:00 PM,22-Mar-2024 04:00 PM,02-Mar-2024 06:30 PM,22-Mar-2024 02:00 PM,03-Mar-2024 10:00 AM ,07-Mar-2024 02:00 PM ,18-Mar-2024 02:00 PM,22-Mar-2024 02:00 PM,16-Apr-2024 11:00 AM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, AMSCL",AMSCL,Supply of Essential Gloves,Essential Gloves,Please refer Tender documents. ,NA ,,Medicines,NA ,Rate Contract,180.0,75.0,AMSCL,781026.0,AMSCL ,AMSCL ,08-Mar-2024 11:00 AM ,AMSCL,No ,No,25-Sep-2024,INR 100,75.0,Anirban Talukdar,25-Sep-2024 03:06 PM,LOIGloves.pdf (14443.00 KB),LOI,1.0,230623.0,Vijayalakshmi Health and Surgicals Pvt Ltd,INR,100.0,1.0,230504.0,ANONDITA HEALTHCARE,20-Mar-2024 05:57 PM,Rejected-Technical,As per MoM,12-Apr-2024 03:26 PM,Finance,Financial opening,Premananda Hazarika,16-Apr-2024 05:11 PM,None,BOQ Comparative Chart,As per Minutes,Internal,As per Minutes,Anirban Talukdar,25-Sep-2024 03:02 PM,finsummary_60157.pdf (17730.70 KB),1.0,230340.0,HEALTHIUM MEDTECH LIMITED,2.0,2,Technical,Technical Evaluation,Robin Kumar Singh,12-Apr-2024 03:10 PM,technical_60157.pdf,SFC,Internal,As per MoM,Robin Kumar Singh,12-Apr-2024 03:26 PM,16-Apr-2024 11:00 AM,techsummary_60157.pdf (4019.40 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,230571.0,KANAM LATEX INDUSTRIES PVT.LTD,INR,100.0,2.0,230340.0,HEALTHIUM MEDTECH LIMITED,20-Mar-2024 09:31 AM,Rejected-Finance,FNA,25-Sep-2024 03:02 PM,,,,,,,,,,,,,2.0,230571.0,KANAM LATEX INDUSTRIES PVT.LTD,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,230471.0,HICARE POLYMERS PVT LTD,22-Mar-2024 01:25 PM,Rejected-Technical,As per MoM,12-Apr-2024 03:26 PM,,,,,,,,,,,,,3.0,230623.0,Vijayalakshmi Health and Surgicals Pvt Ltd,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,230292.0,Innovative Linen Co. P. Ltd.,21-Mar-2024 03:44 PM,Not Admitted-Fee/PreQual/Technical,Others-Hard Copy of the Technical Bid not Submitted,12-Apr-2024 03:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,230409.0,Jajoo Surgicals Pvt. Ltd.,22-Mar-2024 12:32 PM,Rejected-Technical,As per MoM,12-Apr-2024 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,230571.0,KANAM LATEX INDUSTRIES PVT.LTD,22-Mar-2024 01:39 PM,Accepted-AOC,L1,25-Sep-2024 03:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,230656.0,M/s Sanmati Packaging,22-Mar-2024 01:00 PM,Rejected-Technical,As per MoM,12-Apr-2024 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,230328.0,Prince Enterprise,22-Mar-2024 11:39 AM,Rejected-Technical,As per MoM,12-Apr-2024 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,230623.0,Vijayalakshmi Health and Surgicals Pvt Ltd,22-Mar-2024 01:43 PM,Accepted-AOC,L1,25-Sep-2024 03:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_HFWD_36855_1,Essential Gloves 2024,Supply of Essential Gloves
