Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_16028_34,2023_PHED_32790_4,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,06-Oct-2023 12:00 PM,04-Nov-2023 03:00 PM,06-Oct-2023 12:00 PM,03-Nov-2023 04:00 PM,NA ,NA ,06-Oct-2023 12:00 PM,03-Nov-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Corrigendum_01,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",PKG 04 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PWSS UNDER TEZPUR CIRCLE TO BE EXECUTED UNDER JJM ASSAM,PKG 04 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PIPED WATER SUPPLY SCHEMES TO BE EXECUTED UNDER JAL JEEVAN MISSION ASSAM FOR PHE DIVISIONS OF TEZPUR CIRCLE,Please refer Tender documents.  ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365.0,TEZPUR,784001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_16028_34,2023_PHED_32790_4,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,06-Oct-2023 12:00 PM,04-Nov-2023 03:00 PM,06-Oct-2023 12:00 PM,03-Nov-2023 04:00 PM,NA ,NA ,06-Oct-2023 12:00 PM,03-Nov-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Corrigendum_01,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",PKG 04 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PWSS UNDER TEZPUR CIRCLE TO BE EXECUTED UNDER JJM ASSAM,PKG 04 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PIPED WATER SUPPLY SCHEMES TO BE EXECUTED UNDER JAL JEEVAN MISSION ASSAM FOR PHE DIVISIONS OF TEZPUR CIRCLE,Please refer Tender documents.  ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365.0,TEZPUR,784001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,17-Jul-2024,INR 1,365.0,Debarshi Mahanta,17-Jul-2024 05:30 PM,Tezpur_pkg04.pdf (6174.00 KB),1.0,203294.0,BRAHMAPUTRA COMMERCE AND TRADE,INR,1.0,1.0,204365.0,ABHIJIT DAS,16-Oct-2023 10:30 AM,Accepted-AOC,Awarded,17-Jul-2024 05:30 PM,Finance,Opening Summery,Debarshi Mahanta,10-Jul-2024 01:46 PM,finance_52718.pdf,BOQ Comparative Chart,Chief Engineer,Internal,,Debarshi Mahanta,15-Jul-2024 03:10 PM,finsummary_52718.pdf (4853.02 KB),1.0,203294.0,BRAHMAPUTRA COMMERCE AND TRADE,1.0,L1,Chief Engineer,Internal,,Debarshi Mahanta,15-Jul-2024 02:59 PM,techsummary_52718.pdf (4853.02 KB),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,204365.0,ABHIJIT DAS,INR,1.0,2.0,203294.0,BRAHMAPUTRA COMMERCE AND TRADE,09-Oct-2023 07:23 PM,Accepted-AOC,Awarded,17-Jul-2024 05:30 PM,,,,,,,,,,,,,2.0,204365.0,ABHIJIT DAS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,204851.0,SAFIR AHMED,INR,1.0,3.0,206845.0,DILIP KUMAR SAIKIA,26-Oct-2023 03:13 PM,Accepted-AOC,Awarded,17-Jul-2024 05:30 PM,,,,,,,,,,,,,3.0,204851.0,SAFIR AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,205350.0,M/S S.D TRADERS,INR,1.0,4.0,208183.0,GANESH BH. CHETRY,02-Nov-2023 03:01 PM,Accepted-AOC,Awarded,17-Jul-2024 05:30 PM,,,,,,,,,,,,,4.0,205350.0,M/S S.D TRADERS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,205394.0,Power Tools and Engineering,INR,1.0,5.0,208511.0,Imdad Ali Hazarika,03-Nov-2023 03:33 PM,Accepted-AOC,Awarded,17-Jul-2024 05:30 PM,,,,,,,,,,,,,5.0,205394.0,Power Tools and Engineering,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,205501.0,KRISHNA ENGINEERINGS,INR,1.0,6.0,208078.0,JINTU MAHANTA,02-Nov-2023 10:50 AM,Accepted-AOC,Awarded,17-Jul-2024 05:30 PM,,,,,,,,,,,,,6.0,205501.0,KRISHNA ENGINEERINGS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,205537.0,YOGYA PROJECTS,INR,1.0,7.0,208317.0,Jiten Borthakur,03-Nov-2023 09:54 AM,Accepted-AOC,Awarded,17-Jul-2024 05:30 PM,,,,,,,,,,,,,7.0,205537.0,YOGYA PROJECTS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,205652.0,shoiab khan,INR,1.0,8.0,205501.0,KRISHNA ENGINEERINGS,20-Oct-2023 04:50 PM,Accepted-AOC,Awarded,17-Jul-2024 05:30 PM,,,,,,,,,,,,,8.0,205652.0,shoiab khan,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,206736.0,S H PRODUCTION AND ASSOCIATES,INR,1.0,9.0,208013.0,KULEN HAZARIKA,01-Nov-2023 10:01 PM,Accepted-AOC,Awarded,17-Jul-2024 05:30 PM,,,,,,,,,,,,,9.0,206736.0,S H PRODUCTION AND ASSOCIATES,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,206833.0,M/S FOREVER,INR,1.0,10.0,208292.0,"MAA LAXMI, PROP-ANWAR HUSSAIN",02-Nov-2023 10:00 PM,Accepted-AOC,Awarded,17-Jul-2024 05:30 PM,,,,,,,,,,,,,10.0,206833.0,M/S FOREVER,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,206845.0,DILIP KUMAR SAIKIA,INR,1.0,11.0,207182.0,MRIDUL SAHARIA,28-Oct-2023 09:31 AM,Accepted-AOC,Awarded,17-Jul-2024 05:30 PM,,,,,,,,,,,,,11.0,206845.0,DILIP KUMAR SAIKIA,1.0,L1,,,,,,,,,
