Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Thengal Kachari Autonomous Council,TKAC/12/2023-24 Dated 19.08.2023,2023_WPTBC_32133_1,Yes,Open Tender,Buy,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid Document downloaded from the portal,19-Aug-2023 03:10 PM,08-Sep-2023 02:00 PM,19-Aug-2023 03:10 PM,08-Sep-2023 01:00 PM,NA ,NA ,01-Sep-2023 10:00 AM,08-Sep-2023 01:00 PM,16-Dec-2023 10:40 AM,"1,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum For 2023_WPTBC_32133_1,Financial Bid,,1.0,SBI Bank,"20,000",Nil,Nil,No,Principal Secretary TKAC,"O/o Principal Secretary Thengal Kachari Autonomous Council Assam,Titabar Jorhat",Supply of items for the year 2023-24 at TKAC,Supply of items for the year 2023-24 at TKAC,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,180.0,90.0,Jorhat Titabar,785630.0,"TKAC, Jorhat Titabar ","O/o Principal Secretary Thengal Kachari Autonomous Council Assam,Titabar Jorhat ",21-Aug-2023 03:00 PM ,"O/o TKAC, Jorhat Titabar",No ,No,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Thengal Kachari Autonomous Council,TKAC/12/2023-24 Dated 19.08.2023,2023_WPTBC_32133_1,Yes,Open Tender,Buy,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid Document downloaded from the portal,19-Aug-2023 03:10 PM,08-Sep-2023 02:00 PM,19-Aug-2023 03:10 PM,08-Sep-2023 01:00 PM,NA ,NA ,01-Sep-2023 10:00 AM,08-Sep-2023 01:00 PM,16-Dec-2023 10:40 AM,"1,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum For 2023_WPTBC_32133_1,Financial Bid,,1.0,SBI Bank,"20,000",Nil,Nil,No,Principal Secretary TKAC,"O/o Principal Secretary Thengal Kachari Autonomous Council Assam,Titabar Jorhat",Supply of items for the year 2023-24 at TKAC,Supply of items for the year 2023-24 at TKAC,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,180.0,90.0,Jorhat Titabar,785630.0,"TKAC, Jorhat Titabar ","O/o Principal Secretary Thengal Kachari Autonomous Council Assam,Titabar Jorhat ",21-Aug-2023 03:00 PM ,"O/o TKAC, Jorhat Titabar",No ,No,16-Mar-2024,"INR 13,971",90.0,Chayanika Das,16-Mar-2024 09:08 PM,Order3.pdf (1302.00 KB),1.0,199604.0,GLOBAL POWER AND ENGINEERS,INR,"13,971",1.0,198227.0,AUTO AXIS PVT. LTD.,05-Sep-2023 07:58 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,Finance,Tender has been opened and accepted for financial evaluation,Diganta Saikia,16-Dec-2023 10:57 AM,None,BOQ Comparative Chart,PS TKAC,Internal,,Chayanika Das,16-Mar-2024 09:05 PM,finsummary_51598.pdf (1301.60 KB),1.0,197722.0,SELECTION,1.00,L2,Technical,All bids are accepted for technical evaluation,Diganta Saikia,11-Sep-2023 08:21 AM,None,Principal Secretary TKAC,Internal,,Diganta Saikia,16-Dec-2023 10:35 AM,16-Dec-2023 10:40 AM,techsummary_51598.pdf (1558.79 KB),,,
,,,,,,,,,,,,,,,,.pdf,Scan copy of all technical qualification documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scan copy of all technical qualification documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,199604.0,GLOBAL POWER AND ENGINEERS,07-Sep-2023 05:11 PM,Accepted-AOC,Awarded,16-Mar-2024 09:08 PM,,,,,,,,,,,,,2.0,197800.0,M/S TRINAYAN & CO,1.00,L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ or Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ or Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,198637.0,MOON DAS,06-Sep-2023 04:36 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,,,,,3.0,198108.0,om enterprise,1.00,L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,197800.0,M/S TRINAYAN & CO,08-Sep-2023 10:05 AM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,,,,,4.0,198227.0,AUTO AXIS PVT. LTD.,1.00,L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,198108.0,om enterprise,08-Sep-2023 12:40 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,,,,,5.0,198417.0,ORIENT SPUN SILK AND PROCESSING MILLS LLP,1.00,L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,198417.0,ORIENT SPUN SILK AND PROCESSING MILLS LLP,06-Sep-2023 12:57 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,,,,,6.0,198637.0,MOON DAS,1.00,L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,199137.0,Rishi and Company,08-Sep-2023 09:37 AM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,,,,,7.0,198790.0,TECH SAVVY,1.00,L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,197722.0,SELECTION,08-Sep-2023 12:43 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,,,,,8.0,198926.0,Sri Sagar Choudhury,1.00,L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,198926.0,Sri Sagar Choudhury,08-Sep-2023 12:44 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,,,,,9.0,199137.0,Rishi and Company,1.00,L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,198790.0,TECH SAVVY,08-Sep-2023 11:30 AM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,,,,,10.0,199604.0,GLOBAL POWER AND ENGINEERS,"13,971.00",L1,,,,,,,,,,,,,,,
