Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Nagaon South Division",FNST/CAMPA/Tender/2023/03,2023_PCCF_33281_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,27-Oct-2023 10:00 AM,28-Nov-2023 02:30 PM,28-Oct-2023 10:00 AM,27-Nov-2023 04:00 PM,NA ,NA ,28-Oct-2023 10:00 AM,27-Nov-2023 04:00 PM,20-Jan-2024 03:00 PM,"90,125",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,DFO,"O/o DFO, NSD, Adarsha Bazar, Hojai",Construction of Assam Type Barrack,Construction of Assam Type Barrack,Please refer Tender documents. ,NA ,"45,06,238",Civil Works - Building,NA ,Tender,120.0,120.0,Nakhuti under Lanka Range,782435.0,"O/o DFO, Adarsha Bazar, Hojai ","O/o DFO, Adarsha Bazar, Hojai ",06-Nov-2023 02:00 PM ,"O/o DFO, Adarsha Bazar, Hojai",No ,No,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Nagaon South Division",FNST/CAMPA/Tender/2023/03,2023_PCCF_33281_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,27-Oct-2023 10:00 AM,28-Nov-2023 02:30 PM,28-Oct-2023 10:00 AM,27-Nov-2023 04:00 PM,NA ,NA ,28-Oct-2023 10:00 AM,27-Nov-2023 04:00 PM,20-Jan-2024 03:00 PM,"90,125",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,DFO,"O/o DFO, NSD, Adarsha Bazar, Hojai",Construction of Assam Type Barrack,Construction of Assam Type Barrack,Please refer Tender documents. ,NA ,"45,06,238",Civil Works - Building,NA ,Tender,120.0,120.0,Nakhuti under Lanka Range,782435.0,"O/o DFO, Adarsha Bazar, Hojai ","O/o DFO, Adarsha Bazar, Hojai ",06-Nov-2023 02:00 PM ,"O/o DFO, Adarsha Bazar, Hojai",No ,No,24-Feb-2024,"INR 4,055,614.2",120.0,Salim Ahmed,24-Feb-2024 12:28 PM,AOC.pdf (441.00 KB),1.0,210743.0,Sri Krishna Barman,INR,"4,055,614.2",1.0,212738.0,J D ASSOCIATES,27-Nov-2023 03:24 PM,Rejected-Finance,Quoted amount is higher then the others,31-Jan-2024 01:39 PM,Finance,Financial bid has been opened,Kanak Baishya,20-Jan-2024 04:03 PM,None,BOQ Comparative Chart,Kanak Baishya,Internal,Champak Deka ACF Salim Ahmed ACF Dulal Borah RO Protection Squad Range,Salim Ahmed,31-Jan-2024 01:39 PM,finsummary_53687.pdf (588.36 KB),1.0,208956.0,Siddhartha Bhakta,"40,55,614.20",3.0,Technical,Technical Bid Has been opened,Kanak Baishya,29-Nov-2023 12:16 PM,None,Kanak Baishya,Internal,,Kanak Baishya,18-Jan-2024 04:46 PM,20-Jan-2024 03:00 PM,techsummary_53687.pdf (1165.21 KB),,,
,,,,,,,,,,,,,,,,.pdf,Bid Document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,211922.0,M/S A K Traders,25-Nov-2023 09:02 PM,Rejected-Technical,IT return not submitted and individual PAN card provided insted of firm,18-Jan-2024 04:46 PM,,,,,,,,,,,,,2.0,210743.0,Sri Krishna Barman,"40,55,614.20",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,212507.0,M/S BHOWMIK ENTERPRISE,27-Nov-2023 01:53 AM,Rejected-Finance,Reply of justification not in proper format and affidavit,31-Jan-2024 01:39 PM,,,,,,,,,,,,,3.0,212507.0,M/S BHOWMIK ENTERPRISE,"40,55,614.20",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,212337.0,M/S D.K. ENTERPRISE,25-Nov-2023 12:52 PM,Rejected-Technical,Individual PAN card provided insted of firm EMD paid in the exempted rate whereas bidder is firm signed bid documents and undertaking not uploaded,18-Jan-2024 04:46 PM,,,,,,,,,,,,,4.0,212726.0,STANDARD CREATION,"42,80,926.10",4.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,212050.0,M/S MAHAABALA CONSTRUCTION PVT. LTD.,24-Nov-2023 05:53 PM,Rejected-Technical,Signed bid documents and certificate for tools and equipments not submitted,18-Jan-2024 04:46 PM,,,,,,,,,,,,,5.0,212738.0,J D ASSOCIATES,"42,80,926.10",5.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,208956.0,Siddhartha Bhakta,25-Nov-2023 12:50 PM,Rejected-Finance,Reply of justification not submitted,31-Jan-2024 01:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,210743.0,Sri Krishna Barman,24-Nov-2023 12:22 PM,Accepted-AOC,AOC,24-Feb-2024 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,212368.0,S S ENTERPRISE,27-Nov-2023 01:27 PM,Rejected-Technical,Individual PAN card provided insted of firm EMD paid in exempted rate signed bid document not uploaded technical person certificate is incomplete,18-Jan-2024 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,212726.0,STANDARD CREATION,27-Nov-2023 02:41 PM,Rejected-Finance,Quoted amount is higher then the others,31-Jan-2024 01:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_PCCF_33281_1,FNST/CAMPA/Tender/2023/03,Construction of Assam Type Barrack
