Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Irrigation Department||Chief Engineer(Major)-Irrigation Dept||Nalbari Circle||Tihu Division,TID/Tech-186/Pt.-V/2023-24/09 Date.29/01/2024.,2024_ID_35838_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,01-Feb-2024 06:00 PM,20-Feb-2024 03:00 PM,02-Feb-2024 09:00 AM,20-Feb-2024 01:00 PM,NA ,NA ,02-Feb-2024 10:00 AM,20-Feb-2024 01:00 PM,05-Mar-2024 04:45 PM,"93,580",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,950.0,Nil,Nil,Yes,"Executive Engineer,Tihu Division (Irri),Tihu","O/o Executive Engineer,Tihu Division (Irri),Tihu",Improvement of Kaldiya FIS under SOPD-G for the year 2023- 24 package 3,Improvement of Branch Canal-1 from Ch. 9200.00 M to Ch.10700.00 M of Kaldiya FIS and Renovation of 5 Nos. hume pipe Cross Drainage Double Row at different chainage of Main Canal and Branch Canal of Kaldiya FIS,Please refer Tender documents. ,NA ,"46,79,000",Civil Works,NA ,Tender,180.0,45.0,Tihu,781371.0,NA ,NA ,NA ,"O/o Executive Engineer,Tihu Division (Irri),Tihu",No ,No,Irrigation Department||Chief Engineer(Major)-Irrigation Dept||Nalbari Circle||Tihu Division,TID/Tech-186/Pt.-V/2023-24/09 Date.29/01/2024.,2024_ID_35838_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,01-Feb-2024 06:00 PM,20-Feb-2024 03:00 PM,02-Feb-2024 09:00 AM,20-Feb-2024 01:00 PM,NA ,NA ,02-Feb-2024 10:00 AM,20-Feb-2024 01:00 PM,05-Mar-2024 04:45 PM,"93,580",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,950.0,Nil,Nil,Yes,"Executive Engineer,Tihu Division (Irri),Tihu","O/o Executive Engineer,Tihu Division (Irri),Tihu",Improvement of Kaldiya FIS under SOPD-G for the year 2023- 24 package 3,Improvement of Branch Canal-1 from Ch. 9200.00 M to Ch.10700.00 M of Kaldiya FIS and Renovation of 5 Nos. hume pipe Cross Drainage Double Row at different chainage of Main Canal and Branch Canal of Kaldiya FIS,Please refer Tender documents. ,NA ,"46,79,000",Civil Works,NA ,Tender,180.0,45.0,Tihu,781371.0,NA ,NA ,NA ,"O/o Executive Engineer,Tihu Division (Irri),Tihu",No ,No,12-Apr-2024,"INR 4,169,142",45.0,Nitumani Kalita,12-Apr-2024 12:06 PM,Pack3workorder.pdf (6655.00 KB),AOC,1.0,226754.0,SRI MUKUT KALITA,INR,"675,542",1.0,226690.0,ASHOK KR DAS,20-Feb-2024 09:56 AM,Accepted-AOC,Awarded,12-Apr-2024 12:07 PM,Finance,Financial evaluation has been done already,Nitumani Kalita,12-Apr-2024 11:40 AM,None,BOQ Comparative Chart,"EE, Tihu Division(irri),Tihu",Internal,,Nitumani Kalita,12-Apr-2024 11:49 AM,finsummary_58593.pdf (536.33 KB),1.0,225912.0,SUBHAS BARMAN,"42,11,099.99",L3,Technical,Technical evaluation is under process,Nitumani Kalita,23-Feb-2024 11:24 AM,None,"EE,Tihu Division(Irri), Tihu",Internal,,Nitumani Kalita,05-Mar-2024 04:30 PM,05-Mar-2024 04:45 PM,techsummary_58593.pdf (1607.01 KB),,,
,,,,,,,,,,,,,,,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,226742.0,KRISHANU CHOUDHURY,INR,"971,300",2.0,226742.0,KRISHANU CHOUDHURY,20-Feb-2024 12:14 PM,Accepted-AOC,Awarded,12-Apr-2024 12:07 PM,,,,,,,,,,,,,2.0,226069.0,SRI MRINAL SARMA,"41,69,031.40",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Cost of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,226718.0,M/s Maa Traders,INR,"242,900",3.0,226473.0,K S ENTERPRISE,20-Feb-2024 11:25 AM,Accepted-AOC,Awarded,12-Apr-2024 12:07 PM,,,,,,,,,,,,,3.0,226451.0,RAJIB KALITA,"41,69,031.40",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,226692.0,SUKUMAR BHUYAN,INR,"402,000",4.0,226718.0,M/s Maa Traders,20-Feb-2024 12:29 PM,Accepted-AOC,Awarded,12-Apr-2024 12:07 PM,,,,,,,,,,,,,4.0,226473.0,K S ENTERPRISE,"41,69,031.40",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Bidders Qualification Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidders Qualification Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,226690.0,ASHOK KR DAS,INR,"320,100",5.0,226451.0,RAJIB KALITA,19-Feb-2024 05:59 PM,Rejected-AOC,Not Awarded,12-Apr-2024 12:07 PM,,,,,,,,,,,,,5.0,226673.0,SANTANU KUMAR DAS,"41,69,036.69",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,226673.0,SANTANU KUMAR DAS,INR,"676,200",6.0,226673.0,SANTANU KUMAR DAS,19-Feb-2024 07:01 PM,Accepted-AOC,Awarded,12-Apr-2024 12:07 PM,,,,,,,,,,,,,6.0,226690.0,ASHOK KR DAS,"41,69,036.69",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,226473.0,K S ENTERPRISE,INR,"881,100",7.0,226069.0,SRI MRINAL SARMA,19-Feb-2024 01:26 PM,Rejected-AOC,Not Awarded,12-Apr-2024 12:07 PM,,,,,,,,,,,,,7.0,226692.0,SUKUMAR BHUYAN,"41,69,036.69",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,226754.0,SRI MUKUT KALITA,20-Feb-2024 12:06 PM,Accepted-AOC,Awarded,12-Apr-2024 12:07 PM,,,,,,,,,,,,,8.0,226718.0,M/s Maa Traders,"42,11,100.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,225912.0,SUBHAS BARMAN,19-Feb-2024 10:09 PM,Rejected-AOC,Not Awarded,12-Apr-2024 12:07 PM,,,,,,,,,,,,,9.0,226742.0,KRISHANU CHOUDHURY,"41,69,036.69",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,226692.0,SUKUMAR BHUYAN,19-Feb-2024 08:59 PM,Accepted-AOC,Awarded,12-Apr-2024 12:07 PM,,,,,,,,,,,,,10.0,226754.0,SRI MUKUT KALITA,"41,69,036.69",L2,,,,,,,,,,,,,,,
