Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,150/PWD/NIT/Goodwill/23-24/03,2023_BTC_33635_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,09-Nov-2023 10:30 AM,30-Nov-2023 12:00 PM,09-Nov-2023 10:30 AM,29-Nov-2023 02:00 PM,09-Nov-2023 10:30 AM ,29-Nov-2023 02:00 PM ,09-Nov-2023 12:00 PM,29-Nov-2023 02:00 PM,22-Dec-2023 02:00 PM,"4,75,274",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"5,000",Nil,Nil,No,Sri Padmananda Choudhury,"O/o the Addl. Chief Engineer-cum-Director, PWD, BTC, Kokrajhar.",Construction of road from Chengnala to Simlaguri road by providing SDBC under CMs Goodwill Mission Project for the year 2023-24. TN_26_21,Construction of road from Chengnala to Simlaguri road by providing SDBC under CMs Goodwill Mission Project for the year 2023-24. TN_26_21,Refer to Tender Documents ,NA ,"2,37,63,703",Civil Works – Roads,NA ,Tender,180.0,365.0,Kokrajhar,783370.0,NA ,NA ,NA ,Kokrajhar,No ,No,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,150/PWD/NIT/Goodwill/23-24/03,2023_BTC_33635_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,09-Nov-2023 10:30 AM,30-Nov-2023 12:00 PM,09-Nov-2023 10:30 AM,29-Nov-2023 02:00 PM,09-Nov-2023 10:30 AM ,29-Nov-2023 02:00 PM ,09-Nov-2023 12:00 PM,29-Nov-2023 02:00 PM,22-Dec-2023 02:00 PM,"4,75,274",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"5,000",Nil,Nil,No,Sri Padmananda Choudhury,"O/o the Addl. Chief Engineer-cum-Director, PWD, BTC, Kokrajhar.",Construction of road from Chengnala to Simlaguri road by providing SDBC under CMs Goodwill Mission Project for the year 2023-24. TN_26_21,Construction of road from Chengnala to Simlaguri road by providing SDBC under CMs Goodwill Mission Project for the year 2023-24. TN_26_21,Refer to Tender Documents ,NA ,"2,37,63,703",Civil Works – Roads,NA ,Tender,180.0,365.0,Kokrajhar,783370.0,NA ,NA ,NA ,Kokrajhar,No ,No,05-Mar-2024,"INR 21,387,332.7",365.0,MILAN MAHILARY,05-Mar-2024 04:26 PM,AOC21.pdf (618.00 KB),L1,1.0,212998.0,TRINATH BASUMATARY,INR,"21,387,332.7",1.0,212107.0,Arjun Saha,28-Nov-2023 02:28 AM,Rejected-AOC,L5,05-Mar-2024 04:26 PM,Finance,Minutes of Financial Bid,MILAN MAHILARY,05-Mar-2024 04:17 PM,finance_54286.pdf,BOQ Comparative Chart,Sri Padmananda Choudhury,Internal,"Sri Padmananda Choudhury, Miss Khanthai Basumatary, Sri Arun Ch. Basumatary.",MILAN MAHILARY,05-Mar-2024 04:22 PM,finsummary_54286.pdf (546.85 KB),1.0,212107.0,Arjun Saha,"2,38,16,700.00",L5,Technical,Technical Bid Opening,BARUN DEY,21-Dec-2023 07:20 PM,technical_54286.pdf,Sri Padmananda Choudhury,Internal,"Sri Padmananda Choudhury, Sri Santosh Brahma, Miss Khanthai Basumatary, Sri Arun Ch. Basumatary.",BARUN DEY,21-Dec-2023 07:22 PM,22-Dec-2023 02:00 PM,techsummary_54286.pdf (615.32 KB),,,
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,212155.0,Assam Agencies,29-Nov-2023 02:33 AM,Rejected-AOC,L1,05-Mar-2024 04:26 PM,,,,,,,,,,,,,2.0,212155.0,Assam Agencies,"2,13,87,332.70",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,213036.0,Dahar Basumatary,28-Nov-2023 06:06 PM,Rejected-AOC,L2,05-Mar-2024 04:26 PM,,,,,,,,,,,,,3.0,212998.0,TRINATH BASUMATARY,"2,13,87,332.70",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,213133.0,DHAJEN WARY,29-Nov-2023 04:20 AM,Rejected-AOC,L4,05-Mar-2024 04:26 PM,,,,,,,,,,,,,4.0,213036.0,Dahar Basumatary,"2,25,75,517.85",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,213089.0,DHANANJAY BASUMATARY,28-Nov-2023 07:36 PM,Rejected-AOC,L6,05-Mar-2024 04:26 PM,,,,,,,,,,,,,5.0,213039.0,Shyam Narayan Prasad,"2,37,62,000.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,213039.0,Shyam Narayan Prasad,28-Nov-2023 03:53 PM,Rejected-AOC,L3,05-Mar-2024 04:26 PM,,,,,,,,,,,,,6.0,213084.0,SINGO ENGINEERING INDIA PVT LTD,"2,37,62,000.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,213084.0,SINGO ENGINEERING INDIA PVT LTD,28-Nov-2023 07:21 PM,Rejected-AOC,L3,05-Mar-2024 04:26 PM,,,,,,,,,,,,,7.0,213089.0,DHANANJAY BASUMATARY,"2,38,45,269.63",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,213103.0,SUN WARY,29-Nov-2023 04:26 AM,Rejected-Technical,Failed,21-Dec-2023 07:22 PM,,,,,,,,,,,,,8.0,213133.0,DHAJEN WARY,"2,37,62,986.53",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,212998.0,TRINATH BASUMATARY,29-Nov-2023 04:15 AM,Accepted-AOC,L1,05-Mar-2024 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_BTC_33635_1,150/PWD/NIT/Goodwill/23-24/03,Construction of road from Chengnala to Simlaguri road by providing SDBC under CMs Goodwill Mission Project for the year 2023-24. TN_26_21
