Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,GS02d,2024_SEEDE_37520_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BoQ,06-Jun-2024 11:00 AM,21-Jun-2024 03:00 PM,06-Jun-2024 11:00 AM,21-Jun-2024 02:00 PM,NA ,NA ,14-Jun-2024 11:00 AM,21-Jun-2024 02:00 PM,0.0,No,fixed,,Nil,Nil,0.0,Nil,Nil,No,Mission Director,3rd Floor DECT Office Complex Rehabari Guwahati 781008,Equipment for road construction technology lab,Package GS02d-Equipment for road construction technology lab,Please refer Tender documents. ,NA ,,Laboratory and scientific equipment,NA ,Tender,60.0,42.0,"ITI Guwahati, Birubari",781016.0,NA ,NA ,NA ,"3rd Floor, DECT Office Complex, Rehabari, 781008",No ,No,Skill Employment and Entrepreneurship Department- Externally Aided Project||Assam Skill University Project- ADB Funded Tenders,GS02d,2024_SEEDE_37520_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BoQ,06-Jun-2024 11:00 AM,21-Jun-2024 03:00 PM,06-Jun-2024 11:00 AM,21-Jun-2024 02:00 PM,NA ,NA ,14-Jun-2024 11:00 AM,21-Jun-2024 02:00 PM,0.0,No,fixed,,Nil,Nil,0.0,Nil,Nil,No,Mission Director,3rd Floor DECT Office Complex Rehabari Guwahati 781008,Equipment for road construction technology lab,Package GS02d-Equipment for road construction technology lab,Please refer Tender documents. ,NA ,,Laboratory and scientific equipment,NA ,Tender,60.0,42.0,"ITI Guwahati, Birubari",781016.0,NA ,NA ,NA ,"3rd Floor, DECT Office Complex, Rehabari, 781008",No ,No,12-Aug-2024,"INR 3,217,990",42.0,Paran Gogoi,16-Aug-2024 02:55 PM,Contract.pdf (1392.00 KB),1.0,233395.0,AIMIL LTD,INR,"3,217,990",1.0,233340.0,ADVANCE INSTRUMENTS,18-Jun-2024 07:24 PM,Rejected-Technical,Non responsive,18-Jul-2024 06:06 PM,Finance,Bid opened,Paran Gogoi,21-Jun-2024 03:08 PM,None,BOQ Comparative Chart,Registrar,Internal,,Mintu Sinha,18-Jul-2024 06:14 PM,finsummary_61074.pdf (84.92 KB),1.0,233367.0,Trade Supply India,"39,96,891.03",L2,Registrar,Internal,,Mintu Sinha,18-Jul-2024 06:06 PM,techsummary_61074.pdf (68.01 KB),,,
,,,,,,,,,,,,,,,,.pdf,Signed and filled form of quotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Signed and filled form of quotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,233395.0,AIMIL LTD,20-Jun-2024 03:10 PM,Accepted-AOC,Technically responsive L1 Bidder,16-Aug-2024 02:55 PM,,,,,,,,,,,,,2.0,233378.0,Hydraulic And Engineerign Instruments,"40,73,383.60",L3,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Signed and filled supplied delivery schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Signed and filled supplied delivery schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,233335.0,A.S.I. SALES PRIVATE LIMITED,21-Jun-2024 01:33 PM,Rejected-Technical,Non responsive,18-Jul-2024 06:06 PM,,,,,,,,,,,,,3.0,233395.0,AIMIL LTD,"32,17,990.00",L1,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Technical documents and others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical documents and others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,233396.0,BALAJI ENTERPRISES,20-Jun-2024 04:34 PM,Rejected-Technical,Non responsive,18-Jul-2024 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,233406.0,CREATIVE LAB,21-Jun-2024 01:54 PM,Rejected-Technical,Non responsive,18-Jul-2024 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,233321.0,EIE INSTRUMENTS PVT LTD,18-Jun-2024 12:50 PM,Rejected-Technical,Non responsive,18-Jul-2024 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,233378.0,Hydraulic And Engineerign Instruments,21-Jun-2024 10:05 AM,Rejected-Finance,L3,18-Jul-2024 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,233323.0,KRISHNA ENTERPRISES,17-Jun-2024 06:24 PM,Rejected-Technical,Non responsive,18-Jul-2024 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,233361.0,Lawrence And Mayo India Pvt Ltd,21-Jun-2024 11:51 AM,Rejected-Technical,Non responsive,18-Jul-2024 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,233367.0,Trade Supply India,21-Jun-2024 12:24 PM,Rejected-Finance,L2,18-Jul-2024 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,233404.0,VEEKAY INDUSTRIES,21-Jun-2024 01:32 AM,Rejected-Technical,Non responsive,18-Jul-2024 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,233399.0,ZEPHYR ENTERPRISES PRIVATE LIMITED,21-Jun-2024 01:47 PM,Rejected-Technical,Non responsive,18-Jul-2024 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_SEEDE_37520_1,GS02d,Equipment for road construction technology lab
