Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Soil Conservation Department||Director - SCD,Tender/NIT/Pt/2023-24/9334,2024_SCD_36257_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,14-Feb-2024 12:30 PM,07-Mar-2024 12:00 PM,14-Feb-2024 05:00 PM,06-Mar-2024 05:00 PM,NA ,NA ,22-Feb-2024 10:00 AM,06-Mar-2024 05:00 PM,14-Jun-2024 03:00 PM,"1,38,904",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,390",Nil,Nil,No,Director,O/o The Director Soil Conservation,INTEGRATED LAND DEVELOPMENT AND WATER HARVESTING CUM WATER DISTRIBUTION PROJECT AT VILLAGE GHORAPUTA AMGURI SIHIRJORA GOALPARA UNDER RIDF-XXIX DURING2023-24,INTEGRATED LAND DEVELOPMENT AND WATER HARVESTING CUM WATER DISTRIBUTION PROJECT AT VILLAGE GHORAPUTA AMGURI SIHIRJORA GOALPARA UNDER RIDF-XXIX DURING2023-24,Please refer Tender documents. ,NA ,"69,45,210",Civil Works,NA ,Tender,180.0,90.0,Goalpara,783101.0,NA ,NA ,NA ,O/o The Director Soil Conservation,No ,No,Soil Conservation Department||Director - SCD,Tender/NIT/Pt/2023-24/9334,2024_SCD_36257_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,14-Feb-2024 12:30 PM,07-Mar-2024 12:00 PM,14-Feb-2024 05:00 PM,06-Mar-2024 05:00 PM,NA ,NA ,22-Feb-2024 10:00 AM,06-Mar-2024 05:00 PM,14-Jun-2024 03:00 PM,"1,38,904",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,390",Nil,Nil,No,Director,O/o The Director Soil Conservation,INTEGRATED LAND DEVELOPMENT AND WATER HARVESTING CUM WATER DISTRIBUTION PROJECT AT VILLAGE GHORAPUTA AMGURI SIHIRJORA GOALPARA UNDER RIDF-XXIX DURING2023-24,INTEGRATED LAND DEVELOPMENT AND WATER HARVESTING CUM WATER DISTRIBUTION PROJECT AT VILLAGE GHORAPUTA AMGURI SIHIRJORA GOALPARA UNDER RIDF-XXIX DURING2023-24,Please refer Tender documents. ,NA ,"69,45,210",Civil Works,NA ,Tender,180.0,90.0,Goalpara,783101.0,NA ,NA ,NA ,O/o The Director Soil Conservation,No ,No,01-Aug-2024,"INR 6,597,950",90.0,Chandan Ranjan Das,08-Aug-2024 01:09 PM,Ghoraputa_Amguri_AOC.pdf (178.00 KB),1.0,229161.0,Ikbal Hussain,INR,"6,597,950",1.0,228852.0,ABDUL HASIM,06-Mar-2024 12:02 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,Finance,Financial Bid has been opened.,Jyoti Medhi,14-Jun-2024 05:44 PM,None,BOQ Comparative Chart,Director of Soil Conservation Department,Internal,,Jyoti Medhi,01-Aug-2024 04:46 PM,finsummary_59324.pdf (1881.63 KB),1.0,228297.0,DORPON BASUMATARY,"65,97,950.00",L1,Technical,Technical Bid has been opened,Jyoti Medhi,07-Mar-2024 01:38 PM,None,Director of Soil Conservation Department,Internal,,Chandan Ranjan Das,14-Jun-2024 02:29 PM,14-Jun-2024 03:00 PM,techsummary_59324.pdf (1734.38 KB),,,
,,,,,,,,,,,,,,,,.pdf,Bid documents downloaded from portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid documents downloaded from portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,227074.0,AMULYA RABHA,06-Mar-2024 12:46 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,,,,,,,,,,,,,2.0,228442.0,GEREMCHA BASUMATARY,"65,97,950.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,228891.0,Anurag Baishya,04-Mar-2024 04:24 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,,,,,,,,,,,,,3.0,229061.0,Deraj Saikia,"65,97,950.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,229061.0,Deraj Saikia,06-Mar-2024 02:49 PM,Rejected-Finance,Refer Financial Minutes,01-Aug-2024 04:46 PM,,,,,,,,,,,,,4.0,229161.0,Ikbal Hussain,"65,97,950.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,228297.0,DORPON BASUMATARY,02-Mar-2024 07:58 PM,Rejected-Finance,Refer Financial Minutes,01-Aug-2024 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,228442.0,GEREMCHA BASUMATARY,05-Mar-2024 06:37 PM,Rejected-Finance,Refer Financial Minutes,01-Aug-2024 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,229161.0,Ikbal Hussain,06-Mar-2024 11:37 AM,Accepted-AOC,Awarded,08-Aug-2024 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,229234.0,MIRZA MD RAIHAN,06-Mar-2024 02:13 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,228826.0,NAYAN NATH,06-Mar-2024 12:29 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,229123.0,Nobab Chand Ahmed,05-Mar-2024 08:13 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,14-Jun-2024 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
