Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Department of Water Resources||Chief Engineer - DoWR,GOALPARA/2023-24/RIDF/I,2023_DoWR_33076_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,14-Oct-2023 06:30 PM,06-Nov-2023 03:00 PM,14-Oct-2023 06:35 PM,06-Nov-2023 02:00 PM,NA ,NA ,30-Oct-2023 10:00 AM,06-Nov-2023 02:00 PM,28-Dec-2023 06:30 PM,"23,91,936",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"20,000",Nil,Nil,No,"Chief Engineer, Water Resources Department, Assam","O/o the Chief Engineer, Water Resources Department, Basistha, Guwahati, Assam",Anti-erosion measures to protect Baladmari Part-III near Goalpara Town from the erosion of river Brahmaputra.,Anti-erosion measures to protect Baladmari Part-III near Goalpara Town from the erosion of river Brahmaputra.,Please refer Tender documents. ,NA ,"11,95,96,823",Civil Works,NA ,Tender,180.0,365.0,GOALPARA,783101.0,NA ,NA ,NA ,"Assam Water Centre Kundil Nagar, Basistha, Guwahat",No ,No,Department of Water Resources||Chief Engineer - DoWR,GOALPARA/2023-24/RIDF/I,2023_DoWR_33076_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,14-Oct-2023 06:30 PM,06-Nov-2023 03:00 PM,14-Oct-2023 06:35 PM,06-Nov-2023 02:00 PM,NA ,NA ,30-Oct-2023 10:00 AM,06-Nov-2023 02:00 PM,28-Dec-2023 06:30 PM,"23,91,936",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"20,000",Nil,Nil,No,"Chief Engineer, Water Resources Department, Assam","O/o the Chief Engineer, Water Resources Department, Basistha, Guwahati, Assam",Anti-erosion measures to protect Baladmari Part-III near Goalpara Town from the erosion of river Brahmaputra.,Anti-erosion measures to protect Baladmari Part-III near Goalpara Town from the erosion of river Brahmaputra.,Please refer Tender documents. ,NA ,"11,95,96,823",Civil Works,NA ,Tender,180.0,365.0,GOALPARA,783101.0,NA ,NA ,NA ,"Assam Water Centre Kundil Nagar, Basistha, Guwahat",No ,No,22-Feb-2024,"INR 107,637,141",365.0,Jayanta Kumar Barman,22-Feb-2024 10:25 PM,goalpara_baladmari.pdf (3364.00 KB),Anti-erosion measures to protect Baladmari Part-III near Goalpara Town from the erosion of river Brahmaputra.,1.0,208822.0,M/S BHAGYA TRADERS,INR,"107,637,141",1.0,208223.0,ANUPAM NIRMAN PVT. LTD.,06-Nov-2023 12:41 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,Finance,Updated CS may be prepared,Jayanta Kumar Barman,23-Jan-2024 12:14 PM,None,BOQ Comparative Chart,Director Design,Internal,,Jayanta Kumar Barman,22-Feb-2024 10:14 PM,finsummary_53221.pdf (461.84 KB),1.0,207634.0,M/S S.A. ENTERPRISE,"10,76,37,141.00",L1,Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,28-Dec-2023 06:11 PM,None,Director Design,Internal,,Jayanta Kumar Barman,28-Dec-2023 06:18 PM,28-Dec-2023 06:30 PM,techsummary_53221.pdf (399.78 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,208103.0,Ashok Kumar Jain,06-Nov-2023 08:44 AM,Rejected-Technical,Technically Non-Responsive,28-Dec-2023 06:18 PM,,,,,,,,,,,,,2.0,207644.0,M/S ZED ENGINEERS,"10,76,37,141.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,208764.0,JYOTI PRAKASH BAISHYA,05-Nov-2023 08:49 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,,,,,,,,,,,,,3.0,208026.0,Maniraj Brahma,"10,76,37,141.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,209031.0,Maa Kamakhya art,06-Nov-2023 12:53 PM,Rejected-Technical,Technically Non-Responsive,28-Dec-2023 06:18 PM,,,,,,,,,,,,,4.0,208223.0,ANUPAM NIRMAN PVT. LTD.,"10,76,37,141.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,208026.0,Maniraj Brahma,06-Nov-2023 01:07 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,,,,,,,,,,,,,5.0,208250.0,Sanjib Bhattacharjee,"10,76,37,141.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,208822.0,M/S BHAGYA TRADERS,05-Nov-2023 07:44 PM,Accepted-AOC,PROPER,22-Feb-2024 10:25 PM,,,,,,,,,,,,,6.0,208764.0,JYOTI PRAKASH BAISHYA,"10,76,37,141.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,207634.0,M/S S.A. ENTERPRISE,02-Nov-2023 07:50 AM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,,,,,,,,,,,,,7.0,208822.0,M/S BHAGYA TRADERS,"10,76,37,141.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,207644.0,M/S ZED ENGINEERS,04-Nov-2023 12:14 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,,,,,,,,,,,,,8.0,208876.0,ROHIT SAH,"10,76,37,141.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,207674.0,MWIKHWM OWARY,05-Nov-2023 03:46 PM,Rejected-Technical,Technically Non-Responsive,28-Dec-2023 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,208876.0,ROHIT SAH,06-Nov-2023 11:26 AM,Rejected-AOC,NOT QUALIFIED FOR AOC,22-Feb-2024 10:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
