Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Axom Sarba Siksha Abhijan Mission,SS/CW/RETENDER/333/2023/39,2023_SSA_31975_41,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE AND EMD,09-Aug-2023 04:00 PM,19-Aug-2023 03:00 PM,09-Aug-2023 04:00 PM,19-Aug-2023 02:00 PM,09-Aug-2023 04:00 PM ,10-Aug-2023 03:00 PM ,09-Aug-2023 04:00 PM,19-Aug-2023 02:00 PM,22-Sep-2023 12:00 PM,"1,44,560",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,446",Nil,Nil,Yes,MISSION DIRECTOR SAMAGRA SHIKSHA ASSAM,KAHILIPARA GUWAHATI-19,"Construction of teachers residential quarter in existing Adarsha Vidyalayas under Samagra Shiksha, Assam at Adarsha Vidyalaya, Chenga Musalmangaon under Chenga block in Barpeta district","Construction of teachers residential quarter in existing Adarsha Vidyalayas under Samagra Shiksha, Assam at Adarsha Vidyalaya, Chenga Musalmangaon under Chenga block in Barpeta district",Please refer Tender documents. ,NA ,"72,28,000",Civil Works - Building,NA ,Tender,180.0,180.0,CHENGA,781019.0,OFFICE OF THE MD SAMAGRA SHIKSHA ASSAM ,"OFFICE OF THE MD SAMAGRA SHIKSHA ASSAM, KAHILIPARA, GHY-19 ",10-Aug-2023 03:00 PM ,OFFICE OF THE MD SAMAGRA SHIKSHA ASSAM,No ,No,Axom Sarba Siksha Abhijan Mission,SS/CW/RETENDER/333/2023/39,2023_SSA_31975_41,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE AND EMD,09-Aug-2023 04:00 PM,19-Aug-2023 03:00 PM,09-Aug-2023 04:00 PM,19-Aug-2023 02:00 PM,09-Aug-2023 04:00 PM ,10-Aug-2023 03:00 PM ,09-Aug-2023 04:00 PM,19-Aug-2023 02:00 PM,22-Sep-2023 12:00 PM,"1,44,560",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,446",Nil,Nil,Yes,MISSION DIRECTOR SAMAGRA SHIKSHA ASSAM,KAHILIPARA GUWAHATI-19,"Construction of teachers residential quarter in existing Adarsha Vidyalayas under Samagra Shiksha, Assam at Adarsha Vidyalaya, Chenga Musalmangaon under Chenga block in Barpeta district","Construction of teachers residential quarter in existing Adarsha Vidyalayas under Samagra Shiksha, Assam at Adarsha Vidyalaya, Chenga Musalmangaon under Chenga block in Barpeta district",Please refer Tender documents. ,NA ,"72,28,000",Civil Works - Building,NA ,Tender,180.0,180.0,CHENGA,781019.0,OFFICE OF THE MD SAMAGRA SHIKSHA ASSAM ,"OFFICE OF THE MD SAMAGRA SHIKSHA ASSAM, KAHILIPARA, GHY-19 ",10-Aug-2023 03:00 PM ,OFFICE OF THE MD SAMAGRA SHIKSHA ASSAM,No ,No,11-Jan-2024,"INR 6,505,200",300.0,Azim Hussain,11-Jan-2024 10:37 PM,AVChengaBarpeta.pdf (132.00 KB),1.0,195598.0,M/s Macrocosm Builders,INR,"6,505,200",1.0,195711.0,DAL THOMS SCIENTIFIC,19-Aug-2023 01:45 PM,Rejected-AOC,Non-responsive,02-Feb-2024 06:21 PM,Finance,Admitted,Azim Hussain,22-Sep-2023 07:48 PM,None,BOQ Comparative Chart,Executive Director,Internal,,Azim Hussain,11-Jan-2024 10:34 PM,finsummary_51341.pdf (423.74 KB),1.0,195362.0,HASANUR MIR,"65,05,200.00",L1,Technical,Admitted for technical evaluation,Kamal Das,22-Sep-2023 11:13 AM,None,"Sanjoy Das, ACS",Internal,,Kamal Das,22-Sep-2023 11:16 AM,22-Sep-2023 12:00 PM,techsummary_51341.pdf (1212.09 KB),,,
,,,,,,,,,,,,,,,,.pdf,PRE QUALIFICATION DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PRE QUALIFICATION DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,195362.0,HASANUR MIR,18-Aug-2023 07:55 PM,Rejected-AOC,Non-responsive,02-Feb-2024 06:21 PM,,,,,,,,,,,,,2.0,195531.0,UTPAL KUMAR DAS,"65,05,200.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,SIGNED BID DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SIGNED BID DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,195745.0,KANAKESH DAS,19-Aug-2023 12:02 PM,Rejected-AOC,Non-responsive,02-Feb-2024 06:21 PM,,,,,,,,,,,,,3.0,195562.0,M/S - J K CONSTRUCTION AND SUPPLIER,"65,05,200.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,195766.0,Md. Rafiqul Islam,18-Aug-2023 09:59 PM,Rejected-AOC,Non-responsive,02-Feb-2024 06:21 PM,,,,,,,,,,,,,4.0,195598.0,M/s Macrocosm Builders,"65,05,200.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FORM OF BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FORM OF BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,195825.0,MD Rafiqul Islam,19-Aug-2023 12:36 PM,Rejected-AOC,Non-responsive,02-Feb-2024 06:21 PM,,,,,,,,,,,,,5.0,195711.0,DAL THOMS SCIENTIFIC,"65,05,200.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,195793.0,Merajul Islam,19-Aug-2023 12:07 PM,Rejected-AOC,Non-responsive,02-Feb-2024 06:21 PM,,,,,,,,,,,,,6.0,195745.0,KANAKESH DAS,"65,05,200.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,195562.0,M/S - J K CONSTRUCTION AND SUPPLIER,19-Aug-2023 11:21 AM,Rejected-AOC,Non-responsive,02-Feb-2024 06:21 PM,,,,,,,,,,,,,7.0,195747.0,M/S RAGA CONSTRUCTION,"65,05,200.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,195598.0,M/s Macrocosm Builders,19-Aug-2023 11:50 AM,Accepted-AOC,Highest turnover,02-Feb-2024 06:21 PM,,,,,,,,,,,,,8.0,195766.0,Md. Rafiqul Islam,"65,05,200.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,195747.0,M/S RAGA CONSTRUCTION,19-Aug-2023 11:06 AM,Rejected-AOC,Non-responsive,02-Feb-2024 06:21 PM,,,,,,,,,,,,,9.0,195793.0,Merajul Islam,"65,05,200.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,195874.0,M/S SUNRISE ENTERPRISE,19-Aug-2023 12:55 PM,Rejected-AOC,Non-responsive,02-Feb-2024 06:21 PM,,,,,,,,,,,,,10.0,195825.0,MD Rafiqul Islam,"65,05,200.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,195814.0,SMTI MALLIKA DAS,19-Aug-2023 12:46 PM,Rejected-Technical,Non-responsive,22-Sep-2023 11:16 AM,,,,,,,,,,,,,11.0,195874.0,M/S SUNRISE ENTERPRISE,"65,05,200.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,195531.0,UTPAL KUMAR DAS,19-Aug-2023 02:52 AM,Rejected-AOC,Non-responsive,02-Feb-2024 06:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
