Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Works Roads Department,CE/Maint/MMPPNA/01/2023-24/1,2023_PWD_34775_20,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Information,18-Dec-2023 02:00 PM,02-Jan-2024 11:00 AM,18-Dec-2023 02:00 PM,01-Jan-2024 02:00 PM,18-Dec-2023 02:00 PM ,30-Dec-2023 12:00 PM ,18-Dec-2023 04:00 PM,01-Jan-2024 02:00 PM,03-Feb-2024 01:40 PM,"2,52,000",Yes,fixed,,Nil,Nil,1.0,Maint/MMPPNA/2023-24/76,Date,,1.0,SBI Bank,"2,500",Nil,Nil,No,Chief_Engineer_PWD_Roads,O/o The CE PWD (Roads) Assam Chandmari Ghy 3,Maint/MMPPNA/2023-24/76,Construction of Road from Makri Maladhara via Bamundanga road (from Ch 3000.00m to Ch 4500.00m) (length 1.50km) includin Routine maintenance for Four Years Under Mukhya Mantrir Pakipath Nirman Aachani for the year 2023-24 in Goalpara District,Please refer Tender documents. ,NA ,"1,26,20,000",Civil Works – Roads,NA ,Rate Contract,180.0,270.0,Goalpara,783101.0,NA ,NA ,NA ,O/o The CE PWD (Roads) Assam Chandmari Ghy 3,No ,No,Public Works Roads Department,CE/Maint/MMPPNA/01/2023-24/1,2023_PWD_34775_20,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Information,18-Dec-2023 02:00 PM,02-Jan-2024 11:00 AM,18-Dec-2023 02:00 PM,01-Jan-2024 02:00 PM,18-Dec-2023 02:00 PM ,30-Dec-2023 12:00 PM ,18-Dec-2023 04:00 PM,01-Jan-2024 02:00 PM,03-Feb-2024 01:40 PM,"2,52,000",Yes,fixed,,Nil,Nil,1.0,Maint/MMPPNA/2023-24/76,Date,,1.0,SBI Bank,"2,500",Nil,Nil,No,Chief_Engineer_PWD_Roads,O/o The CE PWD (Roads) Assam Chandmari Ghy 3,Maint/MMPPNA/2023-24/76,Construction of Road from Makri Maladhara via Bamundanga road (from Ch 3000.00m to Ch 4500.00m) (length 1.50km) includin Routine maintenance for Four Years Under Mukhya Mantrir Pakipath Nirman Aachani for the year 2023-24 in Goalpara District,Please refer Tender documents. ,NA ,"1,26,20,000",Civil Works – Roads,NA ,Rate Contract,180.0,270.0,Goalpara,783101.0,NA ,NA ,NA ,O/o The CE PWD (Roads) Assam Chandmari Ghy 3,No ,No,18-Apr-2024,"INR 11,397,600",270.0,Nabin Ch. Doloi,18-Apr-2024 07:01 PM,FWO_76.pdf (573.00 KB),Awarded Cost of Contract,1.0,218091.0,Raghunath Rabha,INR,"11,397,600",1.0,217540.0,AMINUL ISLAM,30-Dec-2023 12:01 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,Finance,Recommended by BEC,Nabin Ch. Doloi,18-Apr-2024 06:49 PM,None,BOQ Comparative Chart,Chief_Engineer_PWD_Roads,Internal,Chief_Engineer_PWD_Roads,Nabin Ch. Doloi,18-Apr-2024 06:58 PM,finsummary_56304.pdf (2038.29 KB),1.0,216644.0,NEKIBUZZAMAN AHMED,"1,10,01,600.00",L1,Technical,Technical Evaluation report uploaded,Mohd Mahbubul Islam,03-Feb-2024 01:35 PM,None,Chief_Engineer_PWD_Roads_Department_Assam,Internal,AEE_Maintenance_Cell_EE_Maintenance_Cell_SE_Trafic_Engineering_Cell_Chief_Engineer_PWD_Roads_Department_Assam,Mohd Mahbubul Islam,03-Feb-2024 01:37 PM,03-Feb-2024 01:40 PM,techsummary_56304.pdf (524.40 KB),,,
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,217843.0,Ariful Ahmed,29-Dec-2023 09:17 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,,,,,2.0,216645.0,Merajul Haque,"1,10,01,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,217698.0,JALUMUDDIN,28-Dec-2023 04:43 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,,,,,3.0,217133.0,Nur Uddin Ahmed,"1,10,01,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,217644.0,LUTFAR RAHMAN,01-Jan-2024 01:07 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,03-Feb-2024 01:35 PM,,,,,,,,,,,,,4.0,217427.0,Sri Krishna Prasad Sing,"1,09,99,500.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,216645.0,Merajul Haque,29-Dec-2023 10:41 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,,,,,5.0,217540.0,AMINUL ISLAM,"1,10,01,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,217546.0,Mridul Kalita,30-Dec-2023 12:14 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,,,,,6.0,217546.0,Mridul Kalita,"1,10,01,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,217814.0,M/S-NICE ENTERPRISE,28-Dec-2023 11:15 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,,,,,7.0,217698.0,JALUMUDDIN,"1,10,01,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,216644.0,NEKIBUZZAMAN AHMED,29-Dec-2023 05:36 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,,,,,8.0,217814.0,M/S-NICE ENTERPRISE,"1,10,01,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,217133.0,Nur Uddin Ahmed,29-Dec-2023 10:13 AM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,,,,,9.0,217843.0,Ariful Ahmed,"1,10,01,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,217845.0,Purandar Rabha,30-Dec-2023 03:37 AM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,,,,,10.0,217845.0,Purandar Rabha,"1,10,01,600.00",L1,,,,,,,,,,,,,,,
