Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Works Roads Department,SE(GSSC)/TB-01/NIT/2021/51 dated 11.12.2023,2023_PWD_34647_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,12-Dec-2023 05:00 PM,10-Jan-2024 10:00 AM,12-Dec-2023 05:00 PM,09-Jan-2024 02:00 PM,NA ,NA ,12-Dec-2023 05:00 PM,09-Jan-2024 02:00 PM,24-Jan-2024 04:15 PM,"1,04,700",Yes,fixed,,Nil,Nil,1.0,AOC Corrigendum,AOC,,1.0,SBI Bank,"1,000",Nil,Nil,No,Superintending Engineer,"O/O The S.E.PWD, Goalpara and South Salmara Roads Circle, Goalpara","Road safety measure works for all connecting roads to abandoned NH, NH-17, NH-52 under PWRD, Dudhnoi and Goalpara East Territorial Road Division for the year 2023-24. Package No. Rd.safety_GSSRC_01.","Road safety measure works for all connecting roads to abandoned NH, NH-17, NH-52 under PWRD, Dudhnoi and Goalpara East Territorial Road Division for the year 2023-24. Package No. Rd.safety_GSSRC_01.",Please refer Tender documents. ,NA ,"52,33,802",Civil Works – Roads,NA ,Tender,90.0,90.0,Goalpara,783121.0,NA ,NA ,NA ,"O/O The S.E.PWD, Glp and SS Road Circle",No ,No,Public Works Roads Department,SE(GSSC)/TB-01/NIT/2021/51 dated 11.12.2023,2023_PWD_34647_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,12-Dec-2023 05:00 PM,10-Jan-2024 10:00 AM,12-Dec-2023 05:00 PM,09-Jan-2024 02:00 PM,NA ,NA ,12-Dec-2023 05:00 PM,09-Jan-2024 02:00 PM,24-Jan-2024 04:15 PM,"1,04,700",Yes,fixed,,Nil,Nil,1.0,AOC Corrigendum,AOC,,1.0,SBI Bank,"1,000",Nil,Nil,No,Superintending Engineer,"O/O The S.E.PWD, Goalpara and South Salmara Roads Circle, Goalpara","Road safety measure works for all connecting roads to abandoned NH, NH-17, NH-52 under PWRD, Dudhnoi and Goalpara East Territorial Road Division for the year 2023-24. Package No. Rd.safety_GSSRC_01.","Road safety measure works for all connecting roads to abandoned NH, NH-17, NH-52 under PWRD, Dudhnoi and Goalpara East Territorial Road Division for the year 2023-24. Package No. Rd.safety_GSSRC_01.",Please refer Tender documents. ,NA ,"52,33,802",Civil Works – Roads,NA ,Tender,90.0,90.0,Goalpara,783121.0,NA ,NA ,NA ,"O/O The S.E.PWD, Glp and SS Road Circle",No ,No,23-Feb-2024,"INR 5,233,802.43",90.0,Kulendra Boro,23-Feb-2024 04:50 PM,FWO.pdf (398.00 KB),1.0,217300.0,RABIN CHANDRA SARKAR,INR,"4,972,112.31",1.0,217721.0,ALIMUDDIN MONDAL,01-Jan-2024 03:08 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,Finance,12 Nos. Bids Admitted,Kulendra Boro,23-Feb-2024 03:59 PM,finance_56108.pdf,BOQ Comparative Chart,SE,Internal,"SE, AEE, JE",Kulendra Boro,23-Feb-2024 04:03 PM,finsummary_56108.pdf (480.07 KB),1.0,217295.0,ATAUR RAHMAN,"49,72,135.67",L2,Technical,12 Nos. bids checked and admitted,Kulendra Boro,24-Jan-2024 04:01 PM,technical_56108.pdf,SE,Internal,"SE, AEE, JE",Kulendra Boro,24-Jan-2024 04:05 PM,24-Jan-2024 04:15 PM,techsummary_56108.pdf (2144.34 KB),,,
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,2.0,Time Extension Notice,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,2.0,Time Extension Notice,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,217758.0,AMIN ELIUS,01-Jan-2024 03:27 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,2.0,217300.0,RABIN CHANDRA SARKAR,"49,72,112.31",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Tender Processing Fees and Bid Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Processing Fees and Bid Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,217295.0,ATAUR RAHMAN,26-Dec-2023 10:32 PM,Rejected-AOC,L2,23-Feb-2024 04:50 PM,,,,,,,,,,,,,3.0,217448.0,GAZIBOR RAHMAN BHUYAN,"49,72,112.31",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,217448.0,GAZIBOR RAHMAN BHUYAN,01-Jan-2024 03:39 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,4.0,217721.0,ALIMUDDIN MONDAL,"49,72,112.31",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,217914.0,HUSSAIN MOHAMMAD SOFIKUL ISLAM,01-Jan-2024 03:34 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,5.0,217758.0,AMIN ELIUS,"49,72,112.31",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,219613.0,Jayanta Medhi,09-Jan-2024 11:51 AM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,6.0,217801.0,Mujaharul Islam,"49,72,112.31",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,218174.0,Jayanti Contractors and Engineers Ltd.,09-Jan-2024 11:19 AM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,7.0,217914.0,HUSSAIN MOHAMMAD SOFIKUL ISLAM,"49,72,112.31",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,218443.0,M/S MAA KALI ENTERPRISE,06-Jan-2024 04:40 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,8.0,218174.0,Jayanti Contractors and Engineers Ltd.,"49,72,112.31",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,217801.0,Mujaharul Islam,01-Jan-2024 03:44 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,9.0,218443.0,M/S MAA KALI ENTERPRISE,"49,72,112.31",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,219237.0,Prasanta Barman,08-Jan-2024 11:38 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,10.0,219092.0,Sri Bishnu Basumatary,"49,72,112.31",L1,,,,,,,,,,,,,,,
