Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Works Roads Department,SE(GSSC)TB-01/NIT/2021/62 dated 19.06.2024,2024_PWD_37665_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Online Payment Receipt,20-Jun-2024 02:00 PM,12-Jul-2024 10:00 AM,20-Jun-2024 02:00 PM,11-Jul-2024 02:00 PM,NA ,NA ,20-Jun-2024 02:00 PM,11-Jul-2024 02:00 PM,25-Jul-2024 12:10 PM,"20,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,300.0,Nil,Nil,No,Superintending Engineer,"O/O The Superintending Engineer, PWD, Goalpara and South Salmara Roads Circle, Goalpara","Rd Safety Measures (Cautionary Sign Boards, Road Studs, Road Markings, Speed Humps and Tree Cutting) for 23 Nos. of Roads under Glp West and Dudhnoi TR Division, Lakhipur for the year 2023-24 under Assam Road Safety Fund. Pkg. No.Rd.safety_GSSRC_03","Rd Safety Measures (Cautionary Sign Boards, Road Studs, Road Markings, Speed Humps and Tree Cutting) for 23 Nos. of Roads under Glp West and Dudhnoi TR Division, Lakhipur for the year 2023-24 under Assam Road Safety Fund. Pkg. No.Rd.safety_GSSRC_03",Please refer Tender documents. ,NA ,"9,99,609",Civil Works – Roads,NA ,Tender,90.0,90.0,Goalpara,783121.0,NA ,NA ,NA ,"O/O The S.E.PWD, Glp and SS Road Circle, Glp",No ,No,Public Works Roads Department,SE(GSSC)TB-01/NIT/2021/62 dated 19.06.2024,2024_PWD_37665_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Online Payment Receipt,20-Jun-2024 02:00 PM,12-Jul-2024 10:00 AM,20-Jun-2024 02:00 PM,11-Jul-2024 02:00 PM,NA ,NA ,20-Jun-2024 02:00 PM,11-Jul-2024 02:00 PM,25-Jul-2024 12:10 PM,"20,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,300.0,Nil,Nil,No,Superintending Engineer,"O/O The Superintending Engineer, PWD, Goalpara and South Salmara Roads Circle, Goalpara","Rd Safety Measures (Cautionary Sign Boards, Road Studs, Road Markings, Speed Humps and Tree Cutting) for 23 Nos. of Roads under Glp West and Dudhnoi TR Division, Lakhipur for the year 2023-24 under Assam Road Safety Fund. Pkg. No.Rd.safety_GSSRC_03","Rd Safety Measures (Cautionary Sign Boards, Road Studs, Road Markings, Speed Humps and Tree Cutting) for 23 Nos. of Roads under Glp West and Dudhnoi TR Division, Lakhipur for the year 2023-24 under Assam Road Safety Fund. Pkg. No.Rd.safety_GSSRC_03",Please refer Tender documents. ,NA ,"9,99,609",Civil Works – Roads,NA ,Tender,90.0,90.0,Goalpara,783121.0,NA ,NA ,NA ,"O/O The S.E.PWD, Glp and SS Road Circle, Glp",No ,No,03-Sep-2024,"INR 999,609.23",90.0,Kulendra Boro,03-Sep-2024 04:58 PM,AOC_03.pdf (114.00 KB),1.0,234632.0,B. R. Mercantile,INR,"949,628.77",1.0,234223.0,BAHADUR ISLAM,09-Jul-2024 05:02 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jul-2024 12:00 PM,Finance,9 Nos bid admitted,Kulendra Boro,03-Sep-2024 04:45 PM,finance_61285.pdf,BOQ Comparative Chart,SE,Internal,"SE, AEE, JE",Kulendra Boro,03-Sep-2024 04:52 PM,finsummary_61285.pdf (1056.69 KB),1.0,233428.0,RABIN CHANDRA SARKAR,"9,49,628.77",L1,Technical,12 Nos. Bid admitted,Kulendra Boro,25-Jul-2024 12:00 PM,technical_61285.pdf,SE,Internal,"SE, AEE, JE",Kulendra Boro,25-Jul-2024 12:01 PM,25-Jul-2024 12:10 PM,techsummary_61285.pdf (273.82 KB),,,
,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,234632.0,B. R. Mercantile,11-Jul-2024 01:48 PM,Accepted-AOC,L1,03-Sep-2024 04:58 PM,,,,,,,,,,,,,2.0,233642.0,Prasanta Barman,"9,49,628.77",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Standard Bidding Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,234252.0,JALUMUDDIN,09-Jul-2024 05:34 PM,Rejected-AOC,L3,03-Sep-2024 04:58 PM,,,,,,,,,,,,,3.0,234197.0,NAYAN NATH,"9,49,628.77",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,234572.0,Mabarak Hussain,10-Jul-2024 03:41 PM,Rejected-AOC,L3,03-Sep-2024 04:58 PM,,,,,,,,,,,,,4.0,234229.0,SAHABUDDIN AHMED,"9,49,628.77",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,234528.0,MAYNAL HOQUE PARAMANIK,10-Jul-2024 09:44 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jul-2024 12:00 PM,,,,,,,,,,,,,5.0,234252.0,JALUMUDDIN,"9,49,628.84",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,234456.0,M/S-NICE ENTERPRISE,09-Jul-2024 02:32 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jul-2024 12:00 PM,,,,,,,,,,,,,6.0,234297.0,Nur Uddin Ahmed,"9,49,628.82",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,234197.0,NAYAN NATH,10-Jul-2024 09:24 PM,Rejected-AOC,L1,03-Sep-2024 04:58 PM,,,,,,,,,,,,,7.0,234572.0,Mabarak Hussain,"9,49,628.84",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,234297.0,Nur Uddin Ahmed,09-Jul-2024 02:15 PM,Rejected-AOC,L2,03-Sep-2024 04:58 PM,,,,,,,,,,,,,8.0,234584.0,Sahanur Islam Mandal,"9,49,628.82",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,233642.0,Prasanta Barman,11-Jul-2024 10:40 AM,Rejected-AOC,L1,03-Sep-2024 04:58 PM,,,,,,,,,,,,,9.0,234632.0,B. R. Mercantile,"9,49,628.77",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,233428.0,RABIN CHANDRA SARKAR,08-Jul-2024 09:52 PM,Rejected-AOC,L1,03-Sep-2024 04:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
