Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Works Roads Department,CE/DEV/TB/906/2023-24/01,2024_PWD_35744_71,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,05-Feb-2024 03:00 PM,13-Feb-2024 02:00 PM,05-Feb-2024 03:00 PM,13-Feb-2024 02:00 PM,05-Feb-2024 03:00 PM ,06-Feb-2024 12:00 PM ,06-Feb-2024 02:00 PM,13-Feb-2024 02:00 PM,05-Mar-2024 09:00 AM,"2,27,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,270",Nil,Nil,No,"Chief Engineer (Roads), PWRD, Assam","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003.","SOPD_ODS_23_24_69 Construction of Road at Seajuli Tea Garden Area (1) Bahbari Line Road (from Ch. 0.00m to Ch. 345.00m, L 0.345km), (2) Kharia Line Road (from Ch. 0.00m to Ch. 548.00m, L 0.548km), (3) Purona Line Road (from Ch. 0.00m to","SOPD_ODS_23_24_69 Construction of Road at Seajuli Tea Garden Area (1) Bahbari Line Road (from Ch. 0.00m to Ch. 345.00m, L 0.345km), (2) Kharia Line Road (from Ch. 0.00m to Ch. 548.00m, L 0.548km), (3) Purona Line Road (from Ch. 0.00m to",Please refer Tender documents. ,NA ,"1,13,53,000",Civil Works,NA ,Tender,180.0,270.0,Lakhimpur,781003.0,"O/o the Chief Engineer Roads, PWRD, Assam, ","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003. ",06-Feb-2024 12:00 PM ,"O/o the Chief Engineer Roads, PWRD, Assam",No ,No,Public Works Roads Department,CE/DEV/TB/906/2023-24/01,2024_PWD_35744_71,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,05-Feb-2024 03:00 PM,13-Feb-2024 02:00 PM,05-Feb-2024 03:00 PM,13-Feb-2024 02:00 PM,05-Feb-2024 03:00 PM ,06-Feb-2024 12:00 PM ,06-Feb-2024 02:00 PM,13-Feb-2024 02:00 PM,05-Mar-2024 09:00 AM,"2,27,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,270",Nil,Nil,No,"Chief Engineer (Roads), PWRD, Assam","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003.","SOPD_ODS_23_24_69 Construction of Road at Seajuli Tea Garden Area (1) Bahbari Line Road (from Ch. 0.00m to Ch. 345.00m, L 0.345km), (2) Kharia Line Road (from Ch. 0.00m to Ch. 548.00m, L 0.548km), (3) Purona Line Road (from Ch. 0.00m to","SOPD_ODS_23_24_69 Construction of Road at Seajuli Tea Garden Area (1) Bahbari Line Road (from Ch. 0.00m to Ch. 345.00m, L 0.345km), (2) Kharia Line Road (from Ch. 0.00m to Ch. 548.00m, L 0.548km), (3) Purona Line Road (from Ch. 0.00m to",Please refer Tender documents. ,NA ,"1,13,53,000",Civil Works,NA ,Tender,180.0,270.0,Lakhimpur,781003.0,"O/o the Chief Engineer Roads, PWRD, Assam, ","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003. ",06-Feb-2024 12:00 PM ,"O/o the Chief Engineer Roads, PWRD, Assam",No ,No,24-Jul-2024,"INR 10,217,700",270.0,Utpal Chakravarty,24-Jul-2024 02:25 PM,SOPDODS-69-A.pdf (503.00 KB),Awarded as L1 Bidder,1.0,224663.0,Pankaj Hazarika,INR,"10,217,700",1.0,225152.0,BK Associates,13-Feb-2024 06:42 AM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,Finance,Financial opened,BHABANANDA DEKA,05-Mar-2024 12:53 PM,None,BOQ Comparative Chart,"Chief Engineer (Roads), PWRD, Assam",Internal,,Utpal Chakravarty,24-Jul-2024 02:20 PM,finsummary_58808.pdf (363.56 KB),1.0,224248.0,Kamala Gogoi,"1,02,17,700.00",L1,Technical,Verified,MRIDUL TALUKDAR,04-Mar-2024 11:29 PM,None,"Chief Engineer (Roads), PWRD, Assam",Internal,,MRIDUL TALUKDAR,04-Mar-2024 11:32 PM,05-Mar-2024 09:00 AM,techsummary_58808.pdf (312.00 KB),,,
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,225170.0,DEVAJIT BORSAIKIA,13-Feb-2024 01:09 PM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,,,,,2.0,224502.0,KARTIK BORSAIKIA,"1,02,17,700.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,224248.0,Kamala Gogoi,11-Feb-2024 11:06 PM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,,,,,3.0,224567.0,Rahul Gurung,"1,02,17,700.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,224502.0,KARTIK BORSAIKIA,12-Feb-2024 07:34 PM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,,,,,4.0,224663.0,Pankaj Hazarika,"1,02,17,700.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,224824.0,MD ANWARUL HAQUE,12-Feb-2024 08:02 PM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,,,,,5.0,224824.0,MD ANWARUL HAQUE,"1,07,85,350.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,225051.0,Nasir Uddin,12-Feb-2024 07:53 PM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,,,,,6.0,225022.0,REBAT SONOWAL,"1,02,17,700.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,224663.0,Pankaj Hazarika,12-Feb-2024 05:19 PM,Accepted-AOC,Awarded,24-Jul-2024 02:26 PM,,,,,,,,,,,,,7.0,225051.0,Nasir Uddin,"1,10,12,410.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,224567.0,Rahul Gurung,13-Feb-2024 10:24 AM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,,,,,8.0,225152.0,BK Associates,"1,02,17,700.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,225022.0,REBAT SONOWAL,13-Feb-2024 10:45 AM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,,,,,9.0,225164.0,SANJIB DAS,"1,02,17,700.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,225164.0,SANJIB DAS,13-Feb-2024 11:55 AM,Rejected-AOC,Rejected,24-Jul-2024 02:26 PM,,,,,,,,,,,,,10.0,225170.0,DEVAJIT BORSAIKIA,"1,02,17,700.00",L1,,,,,,,,,,,,,,,
