Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Office of the Chief Electoral Officer Assam,ELE.104/2023/168,2023_CEO_34336_1,Yes,Open Tender,Item Wise,Services,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,01-Dec-2023 04:30 PM,08-Jan-2024 12:00 PM,01-Dec-2023 04:30 PM,06-Jan-2024 05:00 PM,NA ,NA ,05-Dec-2023 03:00 PM,06-Jan-2024 05:00 PM,25-Jan-2024 02:00 PM,"20,000",No,fixed,,Nil,Nil,1.0,Date Extension,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,Chief Electoral Officer,"OFFICE OF THE CHIE ELECTORAL OFFICER, ASSAM",EMPANELMENT FOR PHOTOGRAPHY and VIDEOGRAPHY SERVICES,EMPANELMENT FOR PHOTOGRAPHY and VIDEOGRAPHY SERVICES,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,NA ,Guwahati,781006.0,NA ,NA ,NA ,"O/o THE CHIE ELECTORAL OFFICER, ASSAM",No ,No,Office of the Chief Electoral Officer Assam,ELE.104/2023/168,2023_CEO_34336_1,Yes,Open Tender,Item Wise,Services,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,01-Dec-2023 04:30 PM,08-Jan-2024 12:00 PM,01-Dec-2023 04:30 PM,06-Jan-2024 05:00 PM,NA ,NA ,05-Dec-2023 03:00 PM,06-Jan-2024 05:00 PM,25-Jan-2024 02:00 PM,"20,000",No,fixed,,Nil,Nil,1.0,Date Extension,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,Chief Electoral Officer,"OFFICE OF THE CHIE ELECTORAL OFFICER, ASSAM",EMPANELMENT FOR PHOTOGRAPHY and VIDEOGRAPHY SERVICES,EMPANELMENT FOR PHOTOGRAPHY and VIDEOGRAPHY SERVICES,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,NA ,Guwahati,781006.0,NA ,NA ,NA ,"O/o THE CHIE ELECTORAL OFFICER, ASSAM",No ,No,28-Feb-2024,INR 1,365.0,Anurag Goel,28-Feb-2024 05:12 PM,AOC7Tenders.pdf (719.00 KB),1.0,215005.0,Ra film Studio,INR,1.0,1.0,219060.0,Amiya Dutta,06-Jan-2024 12:22 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,Finance,Financial bid has opened,Debajit Baruah,25-Jan-2024 02:46 PM,None,BOQ Comparative Chart,CEO,Internal,,Anurag Goel,06-Feb-2024 12:52 PM,finsummary_55495.pdf (20523.28 KB),1.0,215005.0,Ra film Studio,1.0,L1,Technical,technical bid has been opened,Anurag Goel,08-Jan-2024 05:11 PM,None,CEO,Internal,,Anurag Goel,25-Jan-2024 01:42 PM,25-Jan-2024 02:00 PM,techsummary_55495.pdf (453.40 KB),,,
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,215612.0,M/S Raha Enterprise,INR,1.0,2.0,218649.0,DMS,06-Jan-2024 01:15 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,2.0,215612.0,M/S Raha Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,215679.0,M/S PLANET W,INR,1.0,3.0,218515.0,DURGA PRASAD UPADHYA,05-Jan-2024 08:35 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,3.0,215679.0,M/S PLANET W,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,217994.0,Prodigy Communications And Marketing Pvt. Ltd.,INR,1.0,4.0,218600.0,GAUTAM ENTERPRISE,05-Jan-2024 05:04 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,4.0,217994.0,Prodigy Communications And Marketing Pvt. Ltd.,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,218430.0,OM PRODUCTION,INR,1.0,5.0,218535.0,JAYANTA BARUAH,05-Jan-2024 07:39 AM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,5.0,218430.0,OM PRODUCTION,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,218502.0,M/S S.S. ENTERPRISE,INR,1.0,6.0,219216.0,K R ENTERPRISE,06-Jan-2024 02:43 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,6.0,218502.0,M/S S.S. ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,218515.0,DURGA PRASAD UPADHYA,INR,1.0,7.0,219074.0,K.S. ENTERPRISE,06-Jan-2024 12:28 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,7.0,218515.0,DURGA PRASAD UPADHYA,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,218535.0,JAYANTA BARUAH,INR,1.0,8.0,219103.0,M K D ENTERPRISE,06-Jan-2024 10:04 AM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,8.0,218535.0,JAYANTA BARUAH,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,218547.0,Suman Enterprise,INR,1.0,9.0,218693.0,M/S B K TRADERS,05-Jan-2024 06:17 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,9.0,218547.0,Suman Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,218551.0,Suman Studio,INR,1.0,10.0,218652.0,M/s Ever Green Enterprise,04-Jan-2024 09:44 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,10.0,218551.0,Suman Studio,1.0,L1,,,,,,,,,,,,,,,
