Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Department of Water Resources||Chief Engineer - DoWR,GHY EAST/2024-25/M AND R/VIII,2024_DoWR_35188_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,04-Jan-2024 12:00 PM,12-Jan-2024 03:00 PM,04-Jan-2024 12:00 PM,12-Jan-2024 02:00 PM,NA ,NA ,05-Jan-2024 10:00 AM,12-Jan-2024 02:00 PM,12-Feb-2024 04:20 PM,"5,10,028",Yes,percentage,2.0%,Nil,Nil,1.0,Extension Notice,Date,,1.0,SBI Bank,"5,000",Nil,Nil,No,Chief Engineer Water Resources Department,"O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29",Procurement of flood fighting materials (PSC Porcupine) for water Resources Department for the year 2024-25 Zone D,Procurement of flood fighting materials (PSC Porcupine) for water Resources Department for the year 2024-25 Zone D,Please refer Tender documents. ,NA ,"2,55,01,408",Supply of Materials,NA ,Tender,180.0,30.0,GUWAHATI EAST,781029.0,NA ,NA ,NA ,GUWAHATI,No ,No,Department of Water Resources||Chief Engineer - DoWR,GHY EAST/2024-25/M AND R/VIII,2024_DoWR_35188_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,04-Jan-2024 12:00 PM,12-Jan-2024 03:00 PM,04-Jan-2024 12:00 PM,12-Jan-2024 02:00 PM,NA ,NA ,05-Jan-2024 10:00 AM,12-Jan-2024 02:00 PM,12-Feb-2024 04:20 PM,"5,10,028",Yes,percentage,2.0%,Nil,Nil,1.0,Extension Notice,Date,,1.0,SBI Bank,"5,000",Nil,Nil,No,Chief Engineer Water Resources Department,"O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29",Procurement of flood fighting materials (PSC Porcupine) for water Resources Department for the year 2024-25 Zone D,Procurement of flood fighting materials (PSC Porcupine) for water Resources Department for the year 2024-25 Zone D,Please refer Tender documents. ,NA ,"2,55,01,408",Supply of Materials,NA ,Tender,180.0,30.0,GUWAHATI EAST,781029.0,NA ,NA ,NA ,GUWAHATI,No ,No,30-Jul-2024,"INR 22,951,471.5",30.0,Jayanta Kumar Barman,30-Jul-2024 02:00 PM,ffm_psc_porcupine_zone_d.pdf (1846.00 KB),Procurement of flood fighting materials (PSC Porcupine) for water Resources Department for the year 2024-25 Zone D.,1.0,219741.0,Akhil Kumar Jain,INR,"22,951,471.5",1.0,219741.0,Akhil Kumar Jain,09-Jan-2024 04:13 PM,Accepted-AOC,AWARDED,30-Jul-2024 02:01 PM,Finance,Updated CS may be prepared,Jayanta Kumar Barman,04-Mar-2024 02:37 PM,None,BOQ Comparative Chart,Director Design,Internal,,Jayanta Kumar Barman,30-Jul-2024 01:50 PM,finsummary_57293.pdf (537.96 KB),1.0,219101.0,Yugant Infrastructure Private Limited,"2,29,51,471.50",L2,Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,12-Feb-2024 03:21 PM,None,Director Design,Internal,,Jayanta Kumar Barman,12-Feb-2024 04:15 PM,12-Feb-2024 04:20 PM,techsummary_57293.pdf (621.87 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,219925.0,Ashit Roy,10-Jan-2024 10:09 AM,Rejected-Technical,Technically Non Responsive,12-Feb-2024 04:15 PM,,,,,,,,,,,,,2.0,219509.0,Mr TAPAN MEDHI,"2,29,51,471.50",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,219797.0,HEMEN KUMAR DUTTA,09-Jan-2024 05:11 PM,Rejected-Finance,Quoted less than ALQV,30-Jul-2024 01:50 PM,,,,,,,,,,,,,3.0,219741.0,Akhil Kumar Jain,"2,29,51,471.50",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,219509.0,Mr TAPAN MEDHI,09-Jan-2024 10:28 PM,Rejected-AOC,Not Qualified for AOC,30-Jul-2024 02:01 PM,,,,,,,,,,,,,4.0,219749.0,S. D. Enterprise,"2,29,51,471.50",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,219809.0,M/S S.A. ENTERPRISE,10-Jan-2024 10:35 AM,Rejected-Technical,Technically Non Responsive,12-Feb-2024 04:15 PM,,,,,,,,,,,,,5.0,219797.0,HEMEN KUMAR DUTTA,"2,29,44,450.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,219749.0,S. D. Enterprise,10-Jan-2024 10:09 AM,Rejected-AOC,Not Qualified for AOC,30-Jul-2024 02:01 PM,,,,,,,,,,,,,6.0,219858.0,SKH VENTURE LLP,"2,29,51,471.50",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,219858.0,SKH VENTURE LLP,10-Jan-2024 12:22 PM,Rejected-AOC,Not Qualified for AOC,30-Jul-2024 02:01 PM,,,,,,,,,,,,,7.0,219941.0,Surajit Roy,"2,29,51,471.50",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,220651.0,SRI Hirakjyoti Barman,12-Jan-2024 11:36 AM,Rejected-AOC,Not Qualified for AOC,30-Jul-2024 02:01 PM,,,,,,,,,,,,,8.0,220651.0,SRI Hirakjyoti Barman,"2,29,51,471.50",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,219941.0,Surajit Roy,10-Jan-2024 10:43 AM,Rejected-AOC,Not Qualified for AOC,30-Jul-2024 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,219101.0,Yugant Infrastructure Private Limited,11-Jan-2024 06:36 PM,Rejected-AOC,Not Qualified for AOC,30-Jul-2024 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
