Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Assam Electricity Grid Corporation Ltd||CGM (T and T),AIIMS/2018/Additional Works-A/BID,2023_AEGCL_35078_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.rar,Techno commercial,30-Dec-2023 12:00 PM,22-Jan-2024 04:00 PM,30-Dec-2023 12:00 PM,19-Jan-2024 12:00 PM,NA ,NA ,30-Dec-2023 12:00 PM,19-Jan-2024 12:00 PM,07-Mar-2024 02:45 PM,"96,110",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"CGM (PP and D), AEGCL","Assam Electricity Grid Corporation Limited Bijulee Bhawan, Paltanbazar, Guwahati-1","Construction of Peripheral Paver Block Road including remaining portion of Switchyard PCC at 132/33 KV AIIMS GSS, AEGCL","Construction of Peripheral Paver Block Road including remaining portion of Switchyard PCC at 132/33 KV AIIMS GSS, AEGCL",Please refer Tender documents. ,NA ,"48,05,475",Civil Works,NA ,Tender,180.0,365.0,132/33kV AIIMS GSS AEGCL,781101.0,NA ,NA ,NA ,"O/O The MD, AEGCL",No ,No,Assam Electricity Grid Corporation Ltd||CGM (T and T),AIIMS/2018/Additional Works-A/BID,2023_AEGCL_35078_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.rar,Techno commercial,30-Dec-2023 12:00 PM,22-Jan-2024 04:00 PM,30-Dec-2023 12:00 PM,19-Jan-2024 12:00 PM,NA ,NA ,30-Dec-2023 12:00 PM,19-Jan-2024 12:00 PM,07-Mar-2024 02:45 PM,"96,110",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"CGM (PP and D), AEGCL","Assam Electricity Grid Corporation Limited Bijulee Bhawan, Paltanbazar, Guwahati-1","Construction of Peripheral Paver Block Road including remaining portion of Switchyard PCC at 132/33 KV AIIMS GSS, AEGCL","Construction of Peripheral Paver Block Road including remaining portion of Switchyard PCC at 132/33 KV AIIMS GSS, AEGCL",Please refer Tender documents. ,NA ,"48,05,475",Civil Works,NA ,Tender,180.0,365.0,132/33kV AIIMS GSS AEGCL,781101.0,NA ,NA ,NA ,"O/O The MD, AEGCL",No ,No,06-Jun-2024,"INR 5,428,083",365.0,Pallavi Borthakur,06-Jun-2024 06:22 PM,NoA.pdf (995.00 KB),1.0,221196.0,WIN TRADE AGENCIES,INR,"5,428,083",1.0,219136.0,Kamal Singh Dugar,18-Jan-2024 12:32 PM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,Finance,The price bid has been opened.,Pallavi Borthakur,07-Mar-2024 02:59 PM,None,BOQ Comparative Chart,CGM (PPnD),Internal,"GM (NEAP), DGM (NEAP), DGM (CIVIL), DGM (FnA), AGM (NEAP)",Pallavi Borthakur,06-Jun-2024 06:19 PM,finsummary_57026.pdf (808.47 KB),1.0,221196.0,WIN TRADE AGENCIES,"54,28,083.00",1.0,Technical,The Techno-Commercial Bids have been opened.,Pallavi Borthakur,22-Jan-2024 07:56 PM,None,CGM (PPnD),Internal,"GM (NEAP), DGM (CIVIL), DGM (NEAP), DGM (FnA), AGM (NEAP)",Pallavi Borthakur,07-Mar-2024 02:12 PM,07-Mar-2024 02:45 PM,techsummary_57026.pdf (606.84 KB),,,
,,,,,,,,,,,,,,,,.rar,Experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.rar,Experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,221328.0,M.D. ENGINEERS,18-Jan-2024 10:51 PM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,219129.0,M/S Assam Electric Store,18-Jan-2024 12:21 PM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,220838.0,MS H B Associates,19-Jan-2024 12:05 AM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,221313.0,M/S PEACE ASSOCIATE,19-Jan-2024 11:39 AM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,218884.0,R. A. ASSOCIATES,19-Jan-2024 09:37 AM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,220801.0,Shri Prasanta Lahkar,19-Jan-2024 11:16 AM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,221383.0,Swaraj Infrastructure,19-Jan-2024 11:05 AM,Rejected-Technical,Bid is considered as non-responsive,07-Mar-2024 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,221196.0,WIN TRADE AGENCIES,18-Jan-2024 10:08 PM,Accepted-AOC,Awarded to Single Responsive Bidder,06-Jun-2024 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_AEGCL_35078_1,AIIMS/2018/Additional Works-A/BID,"Construction of Peripheral Paver Block Road including remaining portion of Switchyard PCC at 132/33 KV AIIMS GSS, AEGCL"
