Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Health and Family Welfare Department||Assam Medical Services Corporation Limited,AMSCL/Laboratory Equipments/310374,2023_HFWD_31149_1,Yes,Open Tender,Buy,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"ACKNOWLEDGEMENT COPY OF TENDR FEE, EMD, COURT STAMP FEE/IPO, CHECKLIST OF ITEMS QUOTED",10-Jun-2023 09:00 AM,25-Jul-2023 04:30 PM,10-Jun-2023 09:30 AM,25-Jul-2023 02:00 PM,NA ,NA ,27-Jun-2023 01:00 PM,25-Jul-2023 02:00 PM,29-Sep-2023 06:00 PM,"6,66,009",Yes,fixed,,Nil,Nil,1.0,ExtensionII,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,MD AMSCL,"AMSCL, NARENGI, GUWAHATI - 781026",SUPPLY OF LABORATORY EQUIPMENTS,SUPPLY OF LABORATORY EQUIPMENTS,Please refer Tender documents. ,NA ,"3,33,00,450",Medical Equipments/Waste,NA ,Rate Contract,180.0,90.0,Guwahati,781026.0,"AMSCL, NARENGI, GUWAHATI - 781026 ","AMSCL, NARENGI, GUWAHATI - 781026 ",19-Jun-2023 03:00 PM ,Guwahati,No ,No,Health and Family Welfare Department||Assam Medical Services Corporation Limited,AMSCL/Laboratory Equipments/310374,2023_HFWD_31149_1,Yes,Open Tender,Buy,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"ACKNOWLEDGEMENT COPY OF TENDR FEE, EMD, COURT STAMP FEE/IPO, CHECKLIST OF ITEMS QUOTED",10-Jun-2023 09:00 AM,25-Jul-2023 04:30 PM,10-Jun-2023 09:30 AM,25-Jul-2023 02:00 PM,NA ,NA ,27-Jun-2023 01:00 PM,25-Jul-2023 02:00 PM,29-Sep-2023 06:00 PM,"6,66,009",Yes,fixed,,Nil,Nil,1.0,ExtensionII,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,MD AMSCL,"AMSCL, NARENGI, GUWAHATI - 781026",SUPPLY OF LABORATORY EQUIPMENTS,SUPPLY OF LABORATORY EQUIPMENTS,Please refer Tender documents. ,NA ,"3,33,00,450",Medical Equipments/Waste,NA ,Rate Contract,180.0,90.0,Guwahati,781026.0,"AMSCL, NARENGI, GUWAHATI - 781026 ","AMSCL, NARENGI, GUWAHATI - 781026 ",19-Jun-2023 03:00 PM ,Guwahati,No ,No,20-Jan-2024,INR 1,90.0,Robin Kumar Singh,20-Jan-2024 05:06 PM,aoc.pdf (1677.00 KB),As per MoM,1.0,192093.0,Progressive Enterprises,INR,1.0,1.0,188850.0,ALFA INSTRUMENTS,16-Jul-2023 10:39 PM,Rejected-Technical,As per MoM,27-Sep-2023 06:20 PM,Finance,Financial opening,Robin Kumar Singh,17-Nov-2023 12:24 PM,finance_49863.pdf,BOQ Comparative Chart,Addl MD,Internal,As per MoM,Robin Kumar Singh,19-Jan-2024 01:51 PM,finsummary_49863.pdf (13187.18 KB),1.0,188543.0,Jyoti Pharmaceuticals,1.0,1.0,Technical,For preliminary technical Evaluation,Robin Kumar Singh,24-Aug-2023 04:03 PM,technical_49863.pdf,Addl MD,Internal,As per MoM,Robin Kumar Singh,27-Sep-2023 06:20 PM,29-Sep-2023 06:00 PM,techsummary_49863.pdf (12861.23 KB),,,
,,,,,,,,,,,,,,,,.pdf,Required documents as per Tender,,,,,,,,,,,,,,,,2.0,Technical corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Required documents as per Tender,,,,,,,,,,,,,,,,2.0,Technical corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,192075.0,J.M. DISTRIBUTORS,INR,1.0,2.0,188883.0,BIO-CARE ASSOCIATES,17-Jul-2023 12:47 PM,Rejected-Finance,As per MoM,19-Jan-2024 01:51 PM,,,,,,,,,,,,,2.0,188748.0,POCT SERVICES,1.0,1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,188927.0,HELIX BIOSCIENCES,INR,1.0,3.0,188927.0,HELIX BIOSCIENCES,15-Jul-2023 03:47 PM,Accepted-AOC,As per MoM,02-Feb-2024 06:21 PM,,,,,,,,,,,,,3.0,188883.0,BIO-CARE ASSOCIATES,2.0,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,188748.0,POCT SERVICES,INR,1.0,4.0,192030.0,ITAS G. PHARMA,25-Jul-2023 01:46 PM,Rejected-Finance,As per MoM,19-Jan-2024 01:51 PM,,,,,,,,,,,,,4.0,188927.0,HELIX BIOSCIENCES,1.0,1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,188543.0,Jyoti Pharmaceuticals,INR,1.0,5.0,192075.0,J.M. DISTRIBUTORS,17-Jul-2023 11:53 AM,Accepted-AOC,As per MoM,02-Feb-2024 06:21 PM,,,,,,,,,,,,,5.0,192030.0,ITAS G. PHARMA,2.0,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,188543.0,Jyoti Pharmaceuticals,17-Jul-2023 10:28 AM,Accepted-AOC,As per MoM,02-Feb-2024 06:21 PM,,,,,,,,,,,,,6.0,192075.0,J.M. DISTRIBUTORS,1.0,1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,193267.0,MAINDEOR ENTERPRISE,25-Jul-2023 12:50 PM,Rejected-Technical,As per MoM,27-Sep-2023 06:20 PM,,,,,,,,,,,,,7.0,192093.0,Progressive Enterprises,1.0,1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,188623.0,MICROTEKNIK,24-Jul-2023 11:35 AM,Not Admitted-Fee/PreQual/Technical,Others-Bidder has not submitted EMD.,24-Aug-2023 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,188884.0,Molbiogen,17-Jul-2023 12:12 PM,Rejected-Technical,As per MoM,27-Sep-2023 06:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,188983.0,NANOTRONIX INDIA,17-Jul-2023 12:36 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder has not submitted EMD.,24-Aug-2023 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
