Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,GMDA/DEV/29/2023/12,2024_GMDA_37773_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,27-Jun-2024 04:00 PM,17-Jul-2024 03:00 PM,27-Jun-2024 04:00 PM,17-Jul-2024 02:00 PM,NA ,NA ,28-Jun-2024 10:00 AM,17-Jul-2024 02:00 PM,23-Jul-2024 01:00 PM,"50,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,"CEO, GMDA","Bhangagarh, Guwahati-05",Providing Security Services Security Guards without arms at Mahabahu Brahmaputra River Heritage Centre and its Parking under GMDA,Providing Security Services Security Guards without arms at Mahabahu Brahmaputra River Heritage Centre and its Parking under GMDA,Please refer Tender documents. ,NA ,0.0,Manpower Supply,NA ,Tender,120.0,365.0,Guwahati,781001.0,NA ,NA ,NA ,"Office of CEO, GMDA",No ,No,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,GMDA/DEV/29/2023/12,2024_GMDA_37773_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,27-Jun-2024 04:00 PM,17-Jul-2024 03:00 PM,27-Jun-2024 04:00 PM,17-Jul-2024 02:00 PM,NA ,NA ,28-Jun-2024 10:00 AM,17-Jul-2024 02:00 PM,23-Jul-2024 01:00 PM,"50,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,"CEO, GMDA","Bhangagarh, Guwahati-05",Providing Security Services Security Guards without arms at Mahabahu Brahmaputra River Heritage Centre and its Parking under GMDA,Providing Security Services Security Guards without arms at Mahabahu Brahmaputra River Heritage Centre and its Parking under GMDA,Please refer Tender documents. ,NA ,0.0,Manpower Supply,NA ,Tender,120.0,365.0,Guwahati,781001.0,NA ,NA ,NA ,"Office of CEO, GMDA",No ,No,01-Aug-2024,"INR 320,489.83",365.0,Seema Rabha,31-Jul-2024 03:08 PM,WOrderSecurity.pdf (1173.00 KB),Work Order issued,1.0,234925.0,CITY SECURITY SERVICE,INR,"30,489.83",1.0,234925.0,CITY SECURITY SERVICE,16-Jul-2024 03:28 PM,Accepted-AOC,Technically qualified L1 bidder,31-Jul-2024 03:09 PM,Finance,MoM of Financial bid Evaluation,Seema Rabha,31-Jul-2024 02:53 PM,finance_61417.pdf,BOQ Comparative Chart,"C.E., GMDA",Internal,"D.O., GMDA, CAO, GMDA, T.P. GMDA, E.E, GMDA, A.E., GMDA",Seema Rabha,31-Jul-2024 03:04 PM,finsummary_61417.pdf (359.00 KB),1.0,234626.0,Dolphin Security and Advertising,"3,81,830.40",L7,Technical,MoM of TEC meeting,Seema Rabha,22-Jul-2024 02:48 PM,technical_61417.pdf,"C.E., GMDA",Internal,"D.O., GMDA, CAO, GMDA, E.E., GMDA, A.E., GMDA",Seema Rabha,22-Jul-2024 02:54 PM,23-Jul-2024 01:00 PM,techsummary_61417.pdf (359.00 KB),,,
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,234626.0,Dolphin Security and Advertising,16-Jul-2024 05:34 PM,Rejected-Finance,Technically qualified L7 bidder,31-Jul-2024 03:04 PM,,,,,,,,,,,,,2.0,234638.0,PRAGJYOTISH SECURITY SERVICES PRIVATE LIMITED,"3,86,087.00",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,234920.0,Goswami Security Services Pvt. Ltd.,16-Jul-2024 07:02 PM,Rejected-Finance,Technically qualified L6 bidder,31-Jul-2024 03:04 PM,,,,,,,,,,,,,3.0,234920.0,Goswami Security Services Pvt. Ltd.,"3,71,753.95",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,234944.0,Legends Security and Placement Service,16-Jul-2024 09:00 PM,Rejected-Finance,Technically qualified L3 bidder,31-Jul-2024 03:04 PM,,,,,,,,,,,,,4.0,234922.0,saraighat security and services,"3,67,566.43",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,234959.0,NE INDUSTRIES AND TEA GARDENS SECURITY SERVICES SOCIETY (REGD),17-Jul-2024 11:21 AM,Rejected-Finance,Technically qualified L2 bidder,31-Jul-2024 03:04 PM,,,,,,,,,,,,,5.0,234925.0,CITY SECURITY SERVICE,"3,20,489.83",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,234883.0,PK SECURITY SERVICES PVT LTD,17-Jul-2024 12:18 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,22-Jul-2024 02:48 PM,,,,,,,,,,,,,6.0,234926.0,Protection Security Service,"3,71,748.26",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,234638.0,PRAGJYOTISH SECURITY SERVICES PRIVATE LIMITED,11-Jul-2024 04:36 PM,Rejected-Finance,Technically qualified L8 bidder,31-Jul-2024 03:04 PM,,,,,,,,,,,,,7.0,234944.0,Legends Security and Placement Service,"3,53,749.62",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,234926.0,Protection Security Service,16-Jul-2024 04:47 PM,Rejected-Finance,Technically qualified L5 bidder,31-Jul-2024 03:04 PM,,,,,,,,,,,,,8.0,234959.0,NE INDUSTRIES AND TEA GARDENS SECURITY SERVICES SOCIETY (REGD),"3,48,304.50",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,234922.0,saraighat security and services,17-Jul-2024 12:12 PM,Rejected-Finance,Technically qualified L4 bidder,31-Jul-2024 03:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_GMDA_37773_1,GMDA/DEV/29/2023/12,Providing Security Services Security Guards without arms at Mahabahu Brahmaputra River Heritage Centre and its Parking under GMDA
