Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Department of Water Resources||Chief Engineer - DoWR,BAJALI/2023-24/RIDF/I,2023_DoWR_33287_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,26-Oct-2023 06:30 PM,22-Nov-2023 03:00 PM,26-Oct-2023 06:35 PM,22-Nov-2023 02:00 PM,NA ,NA ,06-Nov-2023 10:00 AM,22-Nov-2023 02:00 PM,29-Dec-2023 03:35 PM,"19,58,346",Yes,percentage,2.0%,Nil,Nil,1.0,Extension Notice,Date,,1.0,SBI Bank,"20,000",Nil,Nil,No,Chief Engineer Water Resources Department,"O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29","Flood Prevention of Pahumara River in Bajali District, PACKAGE 2","Flood Prevention of Pahumara River in Bajali District, PACKAGE 2",Please refer Tender documents. ,NA ,"9,79,17,287",Civil Works,NA ,Tender,180.0,365.0,BAJALI,781325.0,NA ,NA ,NA ,Guwahati,No ,No,Department of Water Resources||Chief Engineer - DoWR,BAJALI/2023-24/RIDF/I,2023_DoWR_33287_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,26-Oct-2023 06:30 PM,22-Nov-2023 03:00 PM,26-Oct-2023 06:35 PM,22-Nov-2023 02:00 PM,NA ,NA ,06-Nov-2023 10:00 AM,22-Nov-2023 02:00 PM,29-Dec-2023 03:35 PM,"19,58,346",Yes,percentage,2.0%,Nil,Nil,1.0,Extension Notice,Date,,1.0,SBI Bank,"20,000",Nil,Nil,No,Chief Engineer Water Resources Department,"O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29","Flood Prevention of Pahumara River in Bajali District, PACKAGE 2","Flood Prevention of Pahumara River in Bajali District, PACKAGE 2",Please refer Tender documents. ,NA ,"9,79,17,287",Civil Works,NA ,Tender,180.0,365.0,BAJALI,781325.0,NA ,NA ,NA ,Guwahati,No ,No,13-May-2024,"INR 88,125,558",365.0,Jayanta Kumar Barman,13-May-2024 05:06 PM,bajali_pahumara_ii.pdf (989.00 KB),"Flood Prevention of Pahumara River in Bajali District, PACKAGE 2",1.0,210330.0,M/S STAR CONSTRUCTIONS,INR,"88,125,558",1.0,209610.0,ANUPAM NIRMAN PVT. LTD.,09-Nov-2023 07:38 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,13-May-2024 05:07 PM,Finance,Updated CS may be prepared,Jayanta Kumar Barman,23-Jan-2024 12:15 PM,None,BOQ Comparative Chart,Director Design,Internal,,Jayanta Kumar Barman,10-Apr-2024 12:41 PM,finsummary_53699.pdf (541.76 KB),1.0,209131.0,MS PG Construction,"8,81,25,558.00",L1,Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,29-Dec-2023 03:23 PM,None,Director Design,Internal,,Jayanta Kumar Barman,29-Dec-2023 03:31 PM,29-Dec-2023 03:35 PM,techsummary_53699.pdf (335.19 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,211358.0,Bhartia Infra Projects Ltd,21-Nov-2023 11:38 AM,Rejected-Technical,Technically Non-Responsive,29-Dec-2023 03:31 PM,,,,,,,,,,,,,2.0,209610.0,ANUPAM NIRMAN PVT. LTD.,"8,81,25,558.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,210368.0,Jiten Kalita,22-Nov-2023 11:27 AM,Rejected-AOC,NOT QUALIFIED FOR AOC,13-May-2024 05:07 PM,,,,,,,,,,,,,3.0,209670.0,M/S Royal Smart Construction,"8,81,25,558.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,210259.0,LALBABU MOHOTO,15-Nov-2023 06:32 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,13-May-2024 05:07 PM,,,,,,,,,,,,,4.0,210259.0,LALBABU MOHOTO,"8,81,25,558.01",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,209131.0,MS PG Construction,09-Nov-2023 06:34 AM,Rejected-AOC,NOT QUALIFIED FOR AOC,13-May-2024 05:07 PM,,,,,,,,,,,,,5.0,210330.0,M/S STAR CONSTRUCTIONS,"8,81,25,558.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,209670.0,M/S Royal Smart Construction,22-Nov-2023 01:21 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,13-May-2024 05:07 PM,,,,,,,,,,,,,6.0,210368.0,Jiten Kalita,"8,81,25,558.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,210330.0,M/S STAR CONSTRUCTIONS,21-Nov-2023 09:10 PM,Accepted-AOC,PROPER,13-May-2024 05:07 PM,,,,,,,,,,,,,7.0,211579.0,ROHIT SAH,"8,81,25,558.02",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,211682.0,NK POWER AND INFRASTRUCTURE PRIVATE LIMITED,22-Nov-2023 01:08 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,13-May-2024 05:07 PM,,,,,,,,,,,,,8.0,211682.0,NK POWER AND INFRASTRUCTURE PRIVATE LIMITED,"8,81,25,558.01",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,211579.0,ROHIT SAH,22-Nov-2023 01:40 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,13-May-2024 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_DoWR_33287_1,BAJALI/2023-24/RIDF/I,"Flood Prevention of Pahumara River in Bajali District, PACKAGE 2"
