Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Works Roads Department,CE/DEV/TB/278/2023-24/01,2023_PWD_33170_90,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,26-Oct-2023 11:55 AM,07-Nov-2023 02:00 PM,26-Oct-2023 11:55 AM,07-Nov-2023 02:00 PM,26-Oct-2023 11:55 AM ,30-Oct-2023 12:00 PM ,31-Oct-2023 02:00 PM,07-Nov-2023 02:00 PM,29-Dec-2023 04:20 PM,"12,64,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"12,640",Nil,Nil,No,"Chief Engineer (Roads), PWRD, Assam","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003.",MMUPPNA_RIDF_XXIX_23_24_44 Improvement of Solmari Matia road from Ch. 0.00km to Ch. 5.10km (Length 5.10km) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,MMUPPNA_RIDF_XXIX_23_24_44 Improvement of Solmari Matia road from Ch. 0.00km to Ch. 5.10km (Length 5.10km) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,Please refer Tender documents. ,NA ,"6,32,09,000",Civil Works,NA ,Tender,180.0,365.0,Goalpara,781003.0,"O/o the Chief Engineer Roads, PWRD, Assam ","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003. ",30-Oct-2023 12:00 PM ,"O/o the Chief Engineer Roads, PWRD, Assam",No ,No,Public Works Roads Department,CE/DEV/TB/278/2023-24/01,2023_PWD_33170_90,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,26-Oct-2023 11:55 AM,07-Nov-2023 02:00 PM,26-Oct-2023 11:55 AM,07-Nov-2023 02:00 PM,26-Oct-2023 11:55 AM ,30-Oct-2023 12:00 PM ,31-Oct-2023 02:00 PM,07-Nov-2023 02:00 PM,29-Dec-2023 04:20 PM,"12,64,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"12,640",Nil,Nil,No,"Chief Engineer (Roads), PWRD, Assam","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003.",MMUPPNA_RIDF_XXIX_23_24_44 Improvement of Solmari Matia road from Ch. 0.00km to Ch. 5.10km (Length 5.10km) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,MMUPPNA_RIDF_XXIX_23_24_44 Improvement of Solmari Matia road from Ch. 0.00km to Ch. 5.10km (Length 5.10km) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,Please refer Tender documents. ,NA ,"6,32,09,000",Civil Works,NA ,Tender,180.0,365.0,Goalpara,781003.0,"O/o the Chief Engineer Roads, PWRD, Assam ","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003. ",30-Oct-2023 12:00 PM ,"O/o the Chief Engineer Roads, PWRD, Assam",No ,No,04-Apr-2024,"INR 56,888,100",365.0,MRIDUL TALUKDAR,04-Apr-2024 03:49 PM,MMUPPNA-RIDF-44-A.pdf (524.00 KB),Awarded as L1 Bidder,1.0,209026.0,Shoriful Islam,INR,"56,888,100",1.0,209189.0,Jayanti Contractors and Engineers Ltd.,07-Nov-2023 01:14 PM,Rejected-AOC,Rejected,04-Apr-2024 03:50 PM,Finance,Financial opened,MRIDUL TALUKDAR,29-Dec-2023 05:06 PM,None,BOQ Comparative Chart,"Chief Engineer (Roads), PWRD, Assam",Internal,,MRIDUL TALUKDAR,04-Apr-2024 03:42 PM,finsummary_53652.pdf (535.35 KB),1.0,207725.0,Tech.Point Engineers,"5,68,88,100.00",L1,Technical,Verified,MRIDUL TALUKDAR,29-Dec-2023 04:12 PM,None,"Chief Engineer (Roads), PWRD, Assam",Internal,,MRIDUL TALUKDAR,29-Dec-2023 04:14 PM,29-Dec-2023 04:20 PM,techsummary_53652.pdf (198.66 KB),,,
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,208697.0,LUTFAR RAHMAN,07-Nov-2023 12:29 PM,Rejected-AOC,Rejected,04-Apr-2024 03:50 PM,,,,,,,,,,,,,2.0,208597.0,Sri Nripen Deka,"5,68,88,100.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,208727.0,Nazimuddin Ahmed,07-Nov-2023 12:42 PM,Rejected-AOC,Rejected,04-Apr-2024 03:50 PM,,,,,,,,,,,,,3.0,208673.0,PADMAVATI CONSTRUCTION,"5,68,88,100.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,208673.0,PADMAVATI CONSTRUCTION,05-Nov-2023 02:30 PM,Rejected-AOC,Rejected,04-Apr-2024 03:50 PM,,,,,,,,,,,,,4.0,208697.0,LUTFAR RAHMAN,"5,68,88,100.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,209026.0,Shoriful Islam,06-Nov-2023 07:50 PM,Accepted-AOC,Awarded,04-Apr-2024 03:50 PM,,,,,,,,,,,,,5.0,208727.0,Nazimuddin Ahmed,"5,68,88,100.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,208597.0,Sri Nripen Deka,05-Nov-2023 11:33 PM,Rejected-AOC,Rejected,04-Apr-2024 03:50 PM,,,,,,,,,,,,,6.0,209009.0,TAPAN KUMAR BASUMATARY,"5,68,88,100.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,209220.0,Sri Rubul Bhatta,07-Nov-2023 10:42 AM,Rejected-AOC,Rejected,04-Apr-2024 03:50 PM,,,,,,,,,,,,,7.0,209026.0,Shoriful Islam,"5,68,88,100.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,209009.0,TAPAN KUMAR BASUMATARY,07-Nov-2023 12:06 AM,Rejected-AOC,Rejected,04-Apr-2024 03:50 PM,,,,,,,,,,,,,8.0,209189.0,Jayanti Contractors and Engineers Ltd.,"5,68,88,100.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,207725.0,Tech.Point Engineers,06-Nov-2023 04:12 PM,Rejected-AOC,Rejected,04-Apr-2024 03:50 PM,,,,,,,,,,,,,9.0,209220.0,Sri Rubul Bhatta,"5,68,88,100.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_PWD_33170_90,CE/DEV/TB/278/2023-24/01,MMUPPNA_RIDF_XXIX_23_24_44 Improvement of Solmari Matia road from Ch. 0.00km to Ch. 5.10km (Length 5.10km) under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24
