Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Assam Electricity Grid Corporation Ltd||CGM (T and T),AEGCL/DGM/UATTC/OM/Civil/1625,2023_AEGCL_33459_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID Document,02-Nov-2023 05:00 PM,17-Nov-2023 02:30 PM,02-Nov-2023 05:00 PM,15-Nov-2023 12:00 PM,NA ,NA ,02-Nov-2023 05:00 PM,15-Nov-2023 12:00 PM,28-Nov-2023 03:45 PM,"41,700",No,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,DGM,"O/o DGM, UATTC, Garmur, Jorhat, 785007","Construction, repairing, ronovation of Civil works under Mariani Division, AEGCL","Renovation of Guest House,Repairing of 2 no. of TypeIII Quarter,Repairing of 2 nos. of TypeIV Quarter,Repairing of 1 no. of TypeV Quarter at Mariani GSS and Supply and installation of Submersible Pump along with main pipe, tube wells at Garmur GSS",Please refer tender documents ,NA ,"20,81,381",Civil Works,NA ,Tender,180.0,270.0,Mariani GSS and Garmur GSS,785007.0,NA ,NA ,NA ,"O/o DGM, UATTC, Jorhat",No ,No,Assam Electricity Grid Corporation Ltd||CGM (T and T),AEGCL/DGM/UATTC/OM/Civil/1625,2023_AEGCL_33459_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID Document,02-Nov-2023 05:00 PM,17-Nov-2023 02:30 PM,02-Nov-2023 05:00 PM,15-Nov-2023 12:00 PM,NA ,NA ,02-Nov-2023 05:00 PM,15-Nov-2023 12:00 PM,28-Nov-2023 03:45 PM,"41,700",No,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,DGM,"O/o DGM, UATTC, Garmur, Jorhat, 785007","Construction, repairing, ronovation of Civil works under Mariani Division, AEGCL","Renovation of Guest House,Repairing of 2 no. of TypeIII Quarter,Repairing of 2 nos. of TypeIV Quarter,Repairing of 1 no. of TypeV Quarter at Mariani GSS and Supply and installation of Submersible Pump along with main pipe, tube wells at Garmur GSS",Please refer tender documents ,NA ,"20,81,381",Civil Works,NA ,Tender,180.0,270.0,Mariani GSS and Garmur GSS,785007.0,NA ,NA ,NA ,"O/o DGM, UATTC, Jorhat",No ,No,26-Feb-2024,"INR 1,667,632",270.0,Debajyoti Saikia,08-Mar-2024 04:58 PM,AOC.pdf (2351.00 KB),"Work Order: Construction, repairing, renovation of Civil works under Mariani Division, AEGCL W/o No.: AEGCL/DGM/UATTC/O&M/WO/TC-02/2022/2363 Work Awarded to: M/s Assam Power & Construction, Jorhat",1.0,210466.0,ASSAM POWER AND CONSTRUCTION,INR,"1,667,632",1.0,210277.0,Abinash Baruah,13-Nov-2023 02:38 PM,Rejected-AOC,L-VI,08-Mar-2024 04:59 PM,Finance,Financial Bid,Debajyoti Saikia,28-Nov-2023 04:20 PM,finance_54055.pdf,BOQ Comparative Chart,Dy. General Manager,Internal,,Debajyoti Saikia,28-Nov-2023 04:53 PM,finsummary_54055.pdf (393.11 KB),1.0,210000.0,Bijit Dowarah,"17,27,545.71",5.0,Technical,6 out of 9 bidders has been technically qualified and 3 nos. of shortfall documents has asked to submit by the bidder as per the decision of the tender committee.,Debajyoti Saikia,17-Nov-2023 06:57 PM,technical_54055.pdf,Dy General Manager,Internal,,Debajyoti Saikia,28-Nov-2023 03:35 PM,28-Nov-2023 03:45 PM,techsummary_54055.pdf (164.65 KB),,,
,,,,,,,,,,,,,,,,.pdf,Drawing and layouts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Drawing and layouts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,210363.0,Archad Chistee Neog,14-Nov-2023 02:52 PM,Rejected-AOC,L-VII,08-Mar-2024 04:59 PM,,,,,,,,,,,,,2.0,210274.0,KONGKON JYOTI BORA,"16,11,071.16",3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,210466.0,ASSAM POWER AND CONSTRUCTION,15-Nov-2023 08:03 AM,Accepted-AOC,L-I,08-Mar-2024 04:59 PM,,,,,,,,,,,,,3.0,210277.0,Abinash Baruah,"17,69,173.30",6.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,210000.0,Bijit Dowarah,12-Nov-2023 08:02 PM,Rejected-AOC,L-V,08-Mar-2024 04:59 PM,,,,,,,,,,,,,4.0,210291.0,R K ENTERPRISE,"15,93,376.00",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,210450.0,Bitul Goswami,15-Nov-2023 11:00 AM,Rejected-AOC,L-IV,08-Mar-2024 04:59 PM,,,,,,,,,,,,,5.0,210363.0,Archad Chistee Neog,"19,03,604.27",7.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,210463.0,DABJIT GOGOI,15-Nov-2023 11:36 AM,Rejected-Technical,doc not ok,28-Nov-2023 03:35 PM,,,,,,,,,,,,,6.0,210450.0,Bitul Goswami,"16,75,000.00",4.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,210274.0,KONGKON JYOTI BORA,13-Nov-2023 05:09 PM,Rejected-AOC,L-III,08-Mar-2024 04:59 PM,,,,,,,,,,,,,7.0,210466.0,ASSAM POWER AND CONSTRUCTION,"14,13,247.98",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,210291.0,R K ENTERPRISE,15-Nov-2023 09:03 AM,Rejected-AOC,L-II,08-Mar-2024 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,210472.0,Sri Dhrubajyoti Bora,15-Nov-2023 11:50 AM,Rejected-Technical,doc not ok,28-Nov-2023 03:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_AEGCL_33459_1,AEGCL/DGM/UATTC/OM/Civil/1625,"Construction, repairing, ronovation of Civil works under Mariani Division, AEGCL"
