Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Office of the Chief Electoral Officer Assam,ELE.104/2023/137,2023_CEO_34330_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,01-Dec-2023 04:30 PM,08-Jan-2024 12:00 PM,01-Dec-2023 04:30 PM,06-Jan-2024 05:00 PM,NA ,NA ,05-Dec-2023 09:00 AM,06-Jan-2024 05:00 PM,18-Jan-2024 02:45 PM,"50,000",No,fixed,,Nil,Nil,1.0,Date Extension,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,Chief Electoral Officer,"OFFICE OF THE CHIE ELECTORAL OFFICER, ASSAM",EMPANELMENT FOR IT EQUIPMENT SUPPLY,EMPANELMENT FOR IT EQUIPMENT SUPPLY,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,180.0,NA ,Guwahati,781006.0,NA ,NA ,NA ,"O/o THE CHIE ELECTORAL OFFICER, ASSAM",No ,No,Office of the Chief Electoral Officer Assam,ELE.104/2023/137,2023_CEO_34330_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,01-Dec-2023 04:30 PM,08-Jan-2024 12:00 PM,01-Dec-2023 04:30 PM,06-Jan-2024 05:00 PM,NA ,NA ,05-Dec-2023 09:00 AM,06-Jan-2024 05:00 PM,18-Jan-2024 02:45 PM,"50,000",No,fixed,,Nil,Nil,1.0,Date Extension,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,Chief Electoral Officer,"OFFICE OF THE CHIE ELECTORAL OFFICER, ASSAM",EMPANELMENT FOR IT EQUIPMENT SUPPLY,EMPANELMENT FOR IT EQUIPMENT SUPPLY,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,180.0,NA ,Guwahati,781006.0,NA ,NA ,NA ,"O/o THE CHIE ELECTORAL OFFICER, ASSAM",No ,No,28-Feb-2024,INR 1,365.0,Debajit Baruah,28-Feb-2024 05:12 PM,AOC7Tenders.pdf (719.00 KB),1.0,214394.0,M D TRADE AND SUPPLY,INR,1.0,1.0,218817.0,Asomi Enterprise,06-Jan-2024 11:43 AM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,Finance,Financial bid has been opened,Debajit Baruah,18-Jan-2024 03:39 PM,None,BOQ Comparative Chart,CEO,Internal,,Anurag Goel,06-Feb-2024 01:06 PM,finsummary_55491.pdf (20523.28 KB),1.0,214394.0,M D TRADE AND SUPPLY,1.0,L1,Technical,technical bid has been opened,Anurag Goel,08-Jan-2024 04:12 PM,None,CEO,Internal,,Anurag Goel,18-Jan-2024 02:40 PM,18-Jan-2024 02:45 PM,techsummary_55491.pdf (136.63 KB),,,
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,214815.0,PAWAN PRINT HOUSE,INR,1.0,2.0,218842.0,Bhuyan Offset Printing,05-Jan-2024 06:51 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,2.0,214815.0,PAWAN PRINT HOUSE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,214843.0,M/S Patgiri Trading,INR,1.0,3.0,219040.0,BIJIT SHARMA,05-Jan-2024 07:26 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,3.0,214843.0,M/S Patgiri Trading,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,215053.0,H.R. ENTERPRISE,INR,1.0,4.0,215151.0,BILIN ADHIKARY,03-Jan-2024 07:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,4.0,215053.0,H.R. ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,215151.0,BILIN ADHIKARY,INR,1.0,5.0,219218.0,BIMAL INFOTECH,06-Jan-2024 04:13 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,5.0,215151.0,BILIN ADHIKARY,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,215823.0,KAILASH BHUYAN,INR,1.0,6.0,218869.0,Compu Serve,06-Jan-2024 02:43 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,6.0,215823.0,KAILASH BHUYAN,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,217745.0,PC Solutions,INR,1.0,7.0,218650.0,DMS,06-Jan-2024 01:06 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,7.0,217745.0,PC Solutions,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,218568.0,Ratul Sarma,INR,1.0,8.0,218881.0,DURGA PRASAD UPADHYA,05-Jan-2024 08:20 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,8.0,218568.0,Ratul Sarma,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,218596.0,MANISH KUMAR KUMPAWAT,INR,1.0,9.0,218744.0,GYANSAGAR ENTERPRISE,06-Jan-2024 04:21 PM,Rejected-Technical,Technically Disqualified. Refer to technical minutes,18-Jan-2024 02:40 PM,,,,,,,,,,,,,9.0,218596.0,MANISH KUMAR KUMPAWAT,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,218614.0,Tridip Baruah,INR,1.0,10.0,218642.0,HIMANGSHU PATGIRI,06-Jan-2024 03:02 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,10.0,218614.0,Tridip Baruah,1.0,L1,,,,,,,,,,,,,,,
