Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_20572_78,2024_PHED_35575_9,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,20-Jan-2024 10:00 AM,19-Feb-2024 03:00 PM,20-Jan-2024 10:00 AM,17-Feb-2024 04:00 PM,NA ,NA ,20-Jan-2024 12:00 PM,17-Feb-2024 04:00 PM,0.0,No,fixed,,Nil,Nil,0.0,Nil,Nil,No,"CHIEF ENGINEER (PHE) WATER, ASSAM","HENGRABARI, GUWAHATI-36",PKG 09 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PWSS UNDER CACHAR CIRCLE TO BE EXECUTED UNDER JJM ASSAM,PKG 09 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PIPED WATER SUPPLY SCHEMES TO BE EXECUTED UNDER JAL JEEVAN MISSION ASSAM FOR PHE DIVISIONS OF CACHAR CIRCLE,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365.0,CACHAR,788001.0,NA ,NA ,NA ,"O/O THE CHIEF ENGINEER (PHE) WATER, ASSAM",No ,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_20572_78,2024_PHED_35575_9,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,20-Jan-2024 10:00 AM,19-Feb-2024 03:00 PM,20-Jan-2024 10:00 AM,17-Feb-2024 04:00 PM,NA ,NA ,20-Jan-2024 12:00 PM,17-Feb-2024 04:00 PM,0.0,No,fixed,,Nil,Nil,0.0,Nil,Nil,No,"CHIEF ENGINEER (PHE) WATER, ASSAM","HENGRABARI, GUWAHATI-36",PKG 09 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PWSS UNDER CACHAR CIRCLE TO BE EXECUTED UNDER JJM ASSAM,PKG 09 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PIPED WATER SUPPLY SCHEMES TO BE EXECUTED UNDER JAL JEEVAN MISSION ASSAM FOR PHE DIVISIONS OF CACHAR CIRCLE,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365.0,CACHAR,788001.0,NA ,NA ,NA ,"O/O THE CHIEF ENGINEER (PHE) WATER, ASSAM",No ,No,12-Jul-2024,INR 1,365.0,Debarshi Mahanta,12-Jul-2024 04:17 PM,CACHAR_CIRCLE_Pkg-09_RFP-44_31.pdf (2854.00 KB),1.0,226412.0,Hitech Industries,INR,1.0,1.0,221660.0,BRAHMAPUTRA COMMERCE AND TRADE,20-Jan-2024 06:26 PM,Accepted-AOC,Awarded,12-Jul-2024 04:17 PM,Finance,Opening Summery,Debarshi Mahanta,10-Jul-2024 01:39 PM,finance_58178.pdf,BOQ Comparative Chart,Chief Engineer,Internal,,Debarshi Mahanta,12-Jul-2024 03:57 PM,finsummary_58178.pdf (3330.79 KB),1.0,221660.0,BRAHMAPUTRA COMMERCE AND TRADE,1.0,L1,Chief Engineer,Internal,,Debarshi Mahanta,12-Jul-2024 03:51 PM,techsummary_58178.pdf (3330.79 KB),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,226372.0,M S P and B ENTERPRISE,INR,1.0,2.0,226263.0,GLOBAL POWER AND ENGINEERS,17-Feb-2024 01:06 PM,Accepted-AOC,Awarded,12-Jul-2024 04:17 PM,,,,,,,,,,,,,2.0,225894.0,Power Tools and Engineering,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,226321.0,NECCON POWER & INFRA LTD,INR,1.0,3.0,226412.0,Hitech Industries,17-Feb-2024 03:36 PM,Accepted-AOC,Awarded,12-Jul-2024 04:17 PM,,,,,,,,,,,,,3.0,225966.0,SSK INDUSTRIES,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,226263.0,GLOBAL POWER AND ENGINEERS,INR,1.0,4.0,225991.0,KRISHNA ENGINEERINGS,16-Feb-2024 03:58 PM,Accepted-AOC,Awarded,12-Jul-2024 04:17 PM,,,,,,,,,,,,,4.0,225991.0,KRISHNA ENGINEERINGS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,226045.0,YOGYA PROJECTS,INR,1.0,5.0,226372.0,M S P and B ENTERPRISE,17-Feb-2024 02:54 PM,Accepted-AOC,Awarded,12-Jul-2024 04:17 PM,,,,,,,,,,,,,5.0,226045.0,YOGYA PROJECTS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,225991.0,KRISHNA ENGINEERINGS,INR,1.0,6.0,226321.0,NECCON POWER & INFRA LTD,17-Feb-2024 02:06 PM,Accepted-AOC,Awarded,12-Jul-2024 04:17 PM,,,,,,,,,,,,,6.0,226263.0,GLOBAL POWER AND ENGINEERS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,225966.0,SSK INDUSTRIES,INR,1.0,7.0,225894.0,Power Tools and Engineering,16-Feb-2024 12:14 PM,Accepted-AOC,Awarded,12-Jul-2024 04:17 PM,,,,,,,,,,,,,7.0,226321.0,NECCON POWER & INFRA LTD,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,225894.0,Power Tools and Engineering,INR,1.0,8.0,225966.0,SSK INDUSTRIES,16-Feb-2024 03:18 PM,Accepted-AOC,Awarded,12-Jul-2024 04:17 PM,,,,,,,,,,,,,8.0,226372.0,M S P and B ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,221660.0,BRAHMAPUTRA COMMERCE AND TRADE,INR,1.0,9.0,226045.0,YOGYA PROJECTS,16-Feb-2024 05:19 PM,Accepted-AOC,Awarded,12-Jul-2024 04:17 PM,,,,,,,,,,,,,9.0,226412.0,Hitech Industries,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_PHED_35575_9,PHE_24_JJM_PB_23_24_T_20572_78,PKG 09 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PWSS UNDER CACHAR CIRCLE TO BE EXECUTED UNDER JJM ASSAM
