Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,SIPRD/Tech/CS/27/2023/14,2023_PNRD_32569_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Online Scanned Receipt copy of Tender processing fee,18-Sep-2023 05:00 PM,11-Oct-2023 02:00 PM,19-Sep-2023 05:00 PM,09-Oct-2023 05:00 PM,NA ,NA ,28-Sep-2023 03:00 PM,09-Oct-2023 05:00 PM,07-Nov-2023 03:00 PM,"49,215",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,500.0,Nil,Nil,No,The Director SIPRD Assam,"O/o The Director, SIPRD Assam, Khanapara, Ghy-22",Vertical Extension of Existing Administrative Building at EC SIPRD Biswanath Chariali,Vertical Extension of Existing Administrative Building at EC SIPRD Biswanath Chariali,Please refer Tender documents. ,NA ,"24,60,763",Civil Works - Building,NA ,Tender,180.0,270.0,"Biswanath Chariali, Assam",784176.0,"O/o The Director, SIPRD Assam, Khanapara, Ghy-22 ","O/o The Director, SIPRD Assam, Khanapara, Ghy-22 ",27-Sep-2023 12:00 PM ,"O/o The Director, SIPRD Assam, Khanapara, Ghy-22",No ,No,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,SIPRD/Tech/CS/27/2023/14,2023_PNRD_32569_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Online Scanned Receipt copy of Tender processing fee,18-Sep-2023 05:00 PM,11-Oct-2023 02:00 PM,19-Sep-2023 05:00 PM,09-Oct-2023 05:00 PM,NA ,NA ,28-Sep-2023 03:00 PM,09-Oct-2023 05:00 PM,07-Nov-2023 03:00 PM,"49,215",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,500.0,Nil,Nil,No,The Director SIPRD Assam,"O/o The Director, SIPRD Assam, Khanapara, Ghy-22",Vertical Extension of Existing Administrative Building at EC SIPRD Biswanath Chariali,Vertical Extension of Existing Administrative Building at EC SIPRD Biswanath Chariali,Please refer Tender documents. ,NA ,"24,60,763",Civil Works - Building,NA ,Tender,180.0,270.0,"Biswanath Chariali, Assam",784176.0,"O/o The Director, SIPRD Assam, Khanapara, Ghy-22 ","O/o The Director, SIPRD Assam, Khanapara, Ghy-22 ",27-Sep-2023 12:00 PM ,"O/o The Director, SIPRD Assam, Khanapara, Ghy-22",No ,No,21-Jan-2024,"INR 2,060,763",270.0,Pabitra Kalita,20-Jan-2024 01:05 AM,aoc.pdf (45.00 KB),1.0,203212.0,Md. Faruk Hussain Talukdar,INR,"1,933,953.77",1.0,203222.0,Dibyajyoti Dutta,09-Oct-2023 04:25 PM,Rejected-AOC,L2,02-Feb-2024 06:21 PM,Finance,Admitted for Financial Evaluation,Bijaya Kar,07-Nov-2023 03:51 PM,None,BOQ Comparative Chart,"The Director SIPRD, Assam",Internal,,Pabitra Kalita,20-Jan-2024 12:57 AM,finsummary_52243.pdf (2623.21 KB),1.0,203060.0,Sri Manash Jyoti Deka,"20,59,656.00",L5,Technical,Admitted for Technical Evaluation,Pabitra Kalita,07-Nov-2023 12:00 PM,None,"The Director SIPRD, Assam",Internal,,Pabitra Kalita,07-Nov-2023 12:05 PM,07-Nov-2023 03:00 PM,techsummary_52243.pdf (75.50 KB),,,
,,,,,,,,,,,,,,,,.pdf,Online scanned copy of payment of EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Online scanned copy of payment of EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,203171.0,LAKHYAJIT DUTTA,09-Oct-2023 04:42 PM,Rejected-AOC,L7,02-Feb-2024 06:21 PM,,,,,,,,,,,,,2.0,203091.0,M/S V.N. Construction,"20,30,123.57",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Scanned copies of all technical qualification documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copies of all technical qualification documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,203212.0,Md. Faruk Hussain Talukdar,09-Oct-2023 03:45 PM,Accepted-AOC,L1,02-Feb-2024 06:21 PM,,,,,,,,,,,,,3.0,203145.0,triranv associates,"20,25,894.06",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Other Bidding Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Bidding Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,202605.0,M/S A R ENTERPRISE,09-Oct-2023 03:52 PM,Rejected-Technical,Due to non submission of site verification report as mentioned sl no 4 as per DNIT,07-Nov-2023 12:05 PM,,,,,,,,,,,,,4.0,203171.0,LAKHYAJIT DUTTA,"20,91,477.81",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,203252.0,Ms Home Service Air Condition Solution,09-Oct-2023 04:50 PM,Rejected-Technical,Due to non submission of site verification report as mentioned sl no 4 as per DNIT,07-Nov-2023 12:05 PM,,,,,,,,,,,,,5.0,203201.0,SRI PRANAB BARMAN,"20,71,413.00",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,203091.0,M/S V.N. Construction,09-Oct-2023 12:34 PM,Rejected-AOC,L4,02-Feb-2024 06:21 PM,,,,,,,,,,,,,6.0,203212.0,Md. Faruk Hussain Talukdar,"19,33,953.77",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,203221.0,Nipu Das,09-Oct-2023 04:30 PM,Rejected-Technical,Due to non submission of site verification report as mentioned sl no 4 as per DNIT,07-Nov-2023 12:05 PM,,,,,,,,,,,,,7.0,203222.0,Dibyajyoti Dutta,"20,17,200.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,203060.0,Sri Manash Jyoti Deka,09-Oct-2023 03:02 PM,Rejected-AOC,L5,02-Feb-2024 06:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,203201.0,SRI PRANAB BARMAN,09-Oct-2023 02:11 PM,Rejected-AOC,L6,02-Feb-2024 06:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,203145.0,triranv associates,08-Oct-2023 11:20 PM,Rejected-AOC,L3,02-Feb-2024 06:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
