Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.5,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender ID :,Tender Ref No :,Tender Title :
Health and Family Welfare Department||Assam Medical Services Corporation Limited,PROCUREMENT OF SURGICAL ITEMS,2023_HFWD_30992_1,Yes,Open Tender,Buy,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Proof of EMD and Tender Processiong Fee Submission details, Court Fee Stamp or IPO",27-May-2023 05:00 PM,28-Jun-2023 04:30 PM,27-May-2023 06:30 PM,28-Jun-2023 02:00 PM,NA ,NA ,17-Jun-2023 02:00 PM,28-Jun-2023 02:00 PM,29-Aug-2023 04:20 PM,"2,40,917",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,MD AMSCL,Office of MD AMSCL,SUPPLY OF SURGICAL ITEMS,SUPPLY OF SURGICAL ITEMS,Please refer Tender documents. ,NA ,"1,20,00,000",Medical Equipments/Waste,NA ,Rate Contract,180.0,60.0,Guwahati,781026.0,Office of MD AMSCL ,Office of MD AMSCL ,06-Jun-2023 03:30 PM ,Office of MD AMSCL,No ,No,Health and Family Welfare Department||Assam Medical Services Corporation Limited,PROCUREMENT OF SURGICAL ITEMS,2023_HFWD_30992_1,Yes,Open Tender,Buy,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Proof of EMD and Tender Processiong Fee Submission details, Court Fee Stamp or IPO",27-May-2023 05:00 PM,28-Jun-2023 04:30 PM,27-May-2023 06:30 PM,28-Jun-2023 02:00 PM,NA ,NA ,17-Jun-2023 02:00 PM,28-Jun-2023 02:00 PM,29-Aug-2023 04:20 PM,"2,40,917",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,MD AMSCL,Office of MD AMSCL,SUPPLY OF SURGICAL ITEMS,SUPPLY OF SURGICAL ITEMS,Please refer Tender documents. ,NA ,"1,20,00,000",Medical Equipments/Waste,NA ,Rate Contract,180.0,60.0,Guwahati,781026.0,Office of MD AMSCL ,Office of MD AMSCL ,06-Jun-2023 03:30 PM ,Office of MD AMSCL,No ,No,30-Sep-2023,INR 1,60.0,Premananda Hazarika,20-Jan-2024 05:18 PM,RC.AOC..pdf (1925.00 KB),Rate contract signed,1.0,188520.0,BIO-CARE ASSOCIATES,INR,1.0,1.0,188387.0,Agam Pharmaceuticals,28-Jun-2023 01:09 PM,Rejected-Finance,Rate not accepted,23-Sep-2023 05:16 PM,Finance,Financial Bid opened,Robin Kumar Singh,23-Sep-2023 04:51 PM,finance_49671.pdf,BOQ Comparative Chart,AMD,Internal,As per MoM,Robin Kumar Singh,23-Sep-2023 05:16 PM,finsummary_49671.pdf (2032.64 KB),1.0,187853.0,HARDIK MEDI TECH,1.0,L2,Technical,Technical Evaluation,Robin Kumar Singh,29-Aug-2023 12:34 PM,technical_49671.pdf,"AMD, AMSCL",Internal,"SFC, AMSCL, GM-PIL, AMSCL, SR. MGR.- E, AMSCL, MGR-E, AMSCL, MGR-E, AMSCL, EXE-BME-PROC, AMSCL, Asstt. Prof, OG, DEPTT, GMCH, BME, NHM, Assam",Robin Kumar Singh,29-Aug-2023 04:11 PM,29-Aug-2023 04:20 PM,techsummary_49671.pdf (6975.33 KB),1.0,Tender Revokation,Tender Revokation,29-Aug-2023 12:17 PM,Final.MoM.Surgical.2.pdf ,7421.4,Technical Opening,,,
,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,,,,,,,,,,,2.0,Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,,,,,,,,,,,2.0,Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,188454.0,ITAS G. PHARMA,INR,1.0,2.0,188520.0,BIO-CARE ASSOCIATES,28-Jun-2023 12:52 PM,Accepted-AOC,as per Rate contract,02-Feb-2024 06:21 PM,,,,,,,,,,,,,2.0,187858.0,GAJRAJ ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,188360.0,J.M. DISTRIBUTORS,INR,1.0,3.0,187858.0,GAJRAJ ENTERPRISE,28-Jun-2023 12:28 PM,Accepted-AOC,as per Rate contract,02-Feb-2024 06:21 PM,,,,,,,,,,,,,3.0,187907.0,United Traders,1.0,L2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,187858.0,GAJRAJ ENTERPRISE,INR,1.0,4.0,187853.0,HARDIK MEDI TECH,27-Jun-2023 07:16 PM,Rejected-Finance,Rate not accepted,23-Sep-2023 05:16 PM,,,,,,,,,,,,,4.0,187930.0,SRL Associates,1.0,L2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,188454.0,ITAS G. PHARMA,28-Jun-2023 01:18 PM,Accepted-AOC,as per Rate contract,02-Feb-2024 06:21 PM,,,,,,,,,,,,,5.0,188142.0,M/s M.B. Traders,1.0,L2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,188360.0,J.M. DISTRIBUTORS,26-Jun-2023 02:59 PM,Accepted-AOC,as per Rate contract,02-Feb-2024 06:21 PM,,,,,,,,,,,,,6.0,188360.0,J.M. DISTRIBUTORS,1.0,L1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,188142.0,M/s M.B. Traders,28-Jun-2023 12:24 PM,Rejected-Finance,Rate not accepted,23-Sep-2023 05:16 PM,,,,,,,,,,,,,7.0,188387.0,Agam Pharmaceuticals,1.0,L2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,187975.0,North East Enterprise,20-Jun-2023 12:07 PM,Rejected-Technical,As Per MoM,29-Aug-2023 04:11 PM,,,,,,,,,,,,,8.0,188454.0,ITAS G. PHARMA,1.0,L1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,187879.0,SISCO LATEX PRIVATE LIMITED,28-Jun-2023 12:02 PM,Rejected-Technical,As Per MoM,29-Aug-2023 04:11 PM,,,,,,,,,,,,,9.0,188520.0,BIO-CARE ASSOCIATES,1.0,L1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,187930.0,SRL Associates,28-Jun-2023 10:25 AM,Rejected-Finance,Rate not accepted,23-Sep-2023 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
