Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- Goalpara Building Division - PWBNH,"TW-1/SE/GBC/2021-22/482-A, Dt. 04-01-2024",2024_PWBNH_35311_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,08-Jan-2024 03:00 PM,30-Jan-2024 12:00 PM,08-Jan-2024 03:00 PM,29-Jan-2024 02:00 PM,NA ,NA ,08-Jan-2024 03:00 PM,29-Jan-2024 02:00 PM,03-Feb-2024 11:00 AM,"2,00,963",No,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,200",Nil,Nil,No,"SE PWD Goalpara Building Circle, Goalpara","O/o the SE PWD Goalpara Building Circle, Goalpara","Construction of Brick And Rubble Masonry Boundary Wall, Heavy Duty Iron Gate Including Compound Earth Filling Around the Allotted Land Of District Judiciary, Near District Agriculture Office, Hatsingimari, South Salmara, Mankachar","Construction of Brick And Rubble Masonry Boundary Wall, Heavy Duty Iron Gate Including Compound Earth Filling Around the Allotted Land Of District Judiciary, Near District Agriculture Office, Hatsingimari, South Salmara, Mankachar",Please refer Tender documents. ,NA ,"1,00,48,128",Civil Works - Building,NA ,Tender,180.0,180.0,"Hatsingimari, South Salmara, Mankachar",783131.0,"O/o the SE PWD Goalpara Building Circle, Goalpara ","O/o the SE PWD Goalpara Building Circle, Goalpara ",17-Jan-2024 12:00 PM ,"O/o the SE PWD Goalpara Building Circle, Goalpara",No ,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- Goalpara Building Division - PWBNH,"TW-1/SE/GBC/2021-22/482-A, Dt. 04-01-2024",2024_PWBNH_35311_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,08-Jan-2024 03:00 PM,30-Jan-2024 12:00 PM,08-Jan-2024 03:00 PM,29-Jan-2024 02:00 PM,NA ,NA ,08-Jan-2024 03:00 PM,29-Jan-2024 02:00 PM,03-Feb-2024 11:00 AM,"2,00,963",No,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,200",Nil,Nil,No,"SE PWD Goalpara Building Circle, Goalpara","O/o the SE PWD Goalpara Building Circle, Goalpara","Construction of Brick And Rubble Masonry Boundary Wall, Heavy Duty Iron Gate Including Compound Earth Filling Around the Allotted Land Of District Judiciary, Near District Agriculture Office, Hatsingimari, South Salmara, Mankachar","Construction of Brick And Rubble Masonry Boundary Wall, Heavy Duty Iron Gate Including Compound Earth Filling Around the Allotted Land Of District Judiciary, Near District Agriculture Office, Hatsingimari, South Salmara, Mankachar",Please refer Tender documents. ,NA ,"1,00,48,128",Civil Works - Building,NA ,Tender,180.0,180.0,"Hatsingimari, South Salmara, Mankachar",783131.0,"O/o the SE PWD Goalpara Building Circle, Goalpara ","O/o the SE PWD Goalpara Building Circle, Goalpara ",17-Jan-2024 12:00 PM ,"O/o the SE PWD Goalpara Building Circle, Goalpara",No ,No,07-Mar-2024,"INR 7,453,190",180.0,DILIP KUMAR DEKA,07-Mar-2024 11:42 AM,AOC.pdf (1038.00 KB),AOC,1.0,222814.0,SHAHI MD. KARIM,INR,"7,453,190",1.0,222833.0,Ahmed Nur Alom,28-Jan-2024 05:44 PM,Rejected-AOC,L6,07-Mar-2024 11:42 AM,Finance,Minutes of Financial bid opening,DILIP KUMAR DEKA,08-Feb-2024 05:51 PM,finance_57595.pdf,BOQ Comparative Chart,Chairperson,Internal,,DILIP KUMAR DEKA,02-Mar-2024 11:19 AM,finsummary_57595.pdf (328.89 KB),1.0,221650.0,Sri Krishna Prasad Sing,"80,35,402.00",L2,Technical,Minutes of Technical bid opening,DILIP KUMAR DEKA,02-Feb-2024 02:05 PM,technical_57595.pdf,Chairperson,Internal,,DILIP KUMAR DEKA,02-Feb-2024 05:38 PM,03-Feb-2024 11:00 AM,techsummary_57595.pdf (388.02 KB),,,
,,,,,,,,,,,,,,,,.pdf,Additional Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Additional Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,222805.0,Foyzal Hoque,28-Jan-2024 06:13 PM,Rejected-AOC,L4,07-Mar-2024 11:42 AM,,,,,,,,,,,,,2.0,221652.0,Giyas Uddin Ahmed,"95,38,980.00",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,221652.0,Giyas Uddin Ahmed,28-Jan-2024 03:53 PM,Rejected-AOC,L5,07-Mar-2024 11:42 AM,,,,,,,,,,,,,3.0,222594.0,Sahanur Islam Mandal,"88,42,326.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,223062.0,Nozrul Islam,29-Jan-2024 01:51 PM,Rejected-Technical,Technically not qualified,02-Feb-2024 05:38 PM,,,,,,,,,,,,,4.0,222805.0,Foyzal Hoque,"89,00,000.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,222446.0,SAFIKUL ISLAM,29-Jan-2024 12:03 PM,Rejected-Technical,Technically not Qualified,02-Feb-2024 05:38 PM,,,,,,,,,,,,,5.0,222814.0,SHAHI MD. KARIM,"74,53,190.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,222594.0,Sahanur Islam Mandal,27-Jan-2024 03:34 PM,Rejected-AOC,L3,07-Mar-2024 11:42 AM,,,,,,,,,,,,,6.0,222833.0,Ahmed Nur Alom,"1,00,32,128.00",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,222814.0,SHAHI MD. KARIM,28-Jan-2024 05:55 PM,Accepted-AOC,L1,07-Mar-2024 11:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,222904.0,Shohidur Rahman Sk,29-Jan-2024 12:49 PM,Rejected-Technical,Technically not Qualified,02-Feb-2024 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,221650.0,Sri Krishna Prasad Sing,29-Jan-2024 01:32 PM,Rejected-AOC,L2,07-Mar-2024 11:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_PWBNH_35311_1,"TW-1/SE/GBC/2021-22/482-A, Dt. 04-01-2024","Construction of Brick And Rubble Masonry Boundary Wall, Heavy Duty Iron Gate Including Compound Earth Filling Around the Allotted Land Of District Judiciary, Near District Agriculture Office, Hatsingimari, South Salmara, Mankachar"
