Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Health and Family Welfare Department||Assam Medical Services Corporation Limited,FRAMEWORK2_Esn_Drug_12.7.23,2023_HFWD_31616_1,Yes,Open Tender,Empanelment,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Court Fee/IPO, Proof copies of tender processing fee, Proof copies of EMD, technical bids etc.",12-Jul-2023 11:00 AM,16-Aug-2023 04:00 PM,12-Jul-2023 01:00 PM,16-Aug-2023 02:00 PM,13-Jul-2023 10:00 AM ,19-Jul-2023 12:00 PM ,28-Jul-2023 02:00 PM,16-Aug-2023 02:00 PM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,Extension,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, AMSCL","O/o MD, AMSCL",Supply of essential drugs,supply of Essential drugs to various health facilities under Department of Health Family Welfare Govt. of Assam by entering into a Framework Agreement,Please refer Tender documents. ,NA ,,Medicines,NA ,Empanelment,180.0,75.0,Guwahati,781026.0,"O/o MD, AMSCL ","O/o MD, AMSCL ",19-Jul-2023 03:00 PM ,"O/o, MD, AMSCL",No ,No,Health and Family Welfare Department||Assam Medical Services Corporation Limited,FRAMEWORK2_Esn_Drug_12.7.23,2023_HFWD_31616_1,Yes,Open Tender,Empanelment,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Court Fee/IPO, Proof copies of tender processing fee, Proof copies of EMD, technical bids etc.",12-Jul-2023 11:00 AM,16-Aug-2023 04:00 PM,12-Jul-2023 01:00 PM,16-Aug-2023 02:00 PM,13-Jul-2023 10:00 AM ,19-Jul-2023 12:00 PM ,28-Jul-2023 02:00 PM,16-Aug-2023 02:00 PM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,Extension,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, AMSCL","O/o MD, AMSCL",Supply of essential drugs,supply of Essential drugs to various health facilities under Department of Health Family Welfare Govt. of Assam by entering into a Framework Agreement,Please refer Tender documents. ,NA ,,Medicines,NA ,Empanelment,180.0,75.0,Guwahati,781026.0,"O/o MD, AMSCL ","O/o MD, AMSCL ",19-Jul-2023 03:00 PM ,"O/o, MD, AMSCL",No ,No,07-Feb-2024,INR 100,75.0,Robin Kumar Singh,07-Feb-2024 06:04 PM,LOI_13_FW2.pdf (17752.00 KB),empanelled bidders for supply of essential drugs,1.0,194294.0,SAAR BIOTECH PVT.LTD.,INR,1.0,1.0,194225.0,ABBOTT HEALTHCARE PVT. LTD.,16-Aug-2023 11:20 AM,Accepted-AOC,L1,07-Feb-2024 06:05 PM,Finance,Pre Technical evaluation minutes. Shortfall documents may be mailed to frameworktender.amscl at the rate gmail.com as per minute on or before 8-09-2023.,Robin Kumar Singh,05-Sep-2023 04:45 PM,finance_50625.pdf,AMD,Internal,As per minutes,Robin Kumar Singh,07-Feb-2024 05:58 PM,finsummary_50625.pdf (17752.03 KB),1.0,193790.0,novartis healthcare pvt ltd,1.0,L1,AMD,Internal,As per minutes,Robin Kumar Singh,03-Oct-2023 03:16 PM,techsummary_50625.pdf (3603.60 KB),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum No 1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum No 1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,194291.0,CONSERN PHARMA LIMITED,INR,1.0,2.0,193941.0,ACULIFE HEALTHCARE PRIVATE LIMITED,15-Aug-2023 03:41 PM,Accepted-AOC,L1,07-Feb-2024 06:05 PM,,,,,,,,,,,,2.0,193807.0,sandoz pvt ltd,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,194265.0,Centurion Remedies Pvt. Ltd,INR,1.0,3.0,194197.0,Baxter (India) Private Limited,03-Aug-2023 12:02 PM,Accepted-AOC,L1,07-Feb-2024 06:05 PM,,,,,,,,,,,,3.0,193829.0,Sanofi Healthcare India Pvt.Ltd,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,194234.0,CIPLA LIMITED,INR,1.0,4.0,193924.0,BDR PHARMACEUTICALS INTL PVT. LTD.,04-Aug-2023 02:59 PM,Rejected-Technical,As per techinical minutes,03-Oct-2023 03:16 PM,,,,,,,,,,,,4.0,193868.0,VERVE HUMAN CARE LABORATORIES,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,194225.0,ABBOTT HEALTHCARE PVT. LTD.,INR,1.0,5.0,194265.0,Centurion Remedies Pvt. Ltd,01-Aug-2023 04:54 PM,Accepted-AOC,L1,07-Feb-2024 06:05 PM,,,,,,,,,,,,5.0,193922.0,RUSAN PHARMA LTD,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,194197.0,Baxter (India) Private Limited,INR,1.0,6.0,194234.0,CIPLA LIMITED,14-Aug-2023 01:44 PM,Accepted-AOC,L1,07-Feb-2024 06:05 PM,,,,,,,,,,,,6.0,193929.0,MSN Laboratories Private Limited,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,193941.0,ACULIFE HEALTHCARE PRIVATE LIMITED,INR,1.0,7.0,194291.0,CONSERN PHARMA LIMITED,02-Aug-2023 10:07 AM,Accepted-AOC,L1,07-Feb-2024 06:05 PM,,,,,,,,,,,,7.0,193941.0,ACULIFE HEALTHCARE PRIVATE LIMITED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,193929.0,MSN Laboratories Private Limited,INR,1.0,8.0,194857.0,Glenmark Pharmaceuticals Limited,16-Aug-2023 10:20 AM,Rejected-Technical,As per techinical minutes,03-Oct-2023 03:16 PM,,,,,,,,,,,,8.0,194197.0,Baxter (India) Private Limited,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,193922.0,RUSAN PHARMA LTD,INR,1.0,9.0,193929.0,MSN Laboratories Private Limited,14-Aug-2023 05:50 PM,Accepted-AOC,L1,07-Feb-2024 06:05 PM,,,,,,,,,,,,9.0,194225.0,ABBOTT HEALTHCARE PVT. LTD.,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,193868.0,VERVE HUMAN CARE LABORATORIES,INR,1.0,10.0,193790.0,novartis healthcare pvt ltd,31-Jul-2023 11:32 AM,Accepted-AOC,L1,07-Feb-2024 06:05 PM,,,,,,,,,,,,10.0,194234.0,CIPLA LIMITED,1.0,L1,,,,,,,,,
