Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Assam Power Generation Company Limited,APGCL CSO ESSTT 209 PART I 222,2023_APGCL_31107_1,Yes,Open Tender,Works,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,bid document,06-Jun-2023 05:00 PM,04-Jul-2023 03:00 PM,06-Jun-2023 05:00 PM,03-Jul-2023 05:00 PM,NA ,NA ,06-Jun-2023 05:00 PM,03-Jul-2023 05:00 PM,12-Dec-2023 02:30 PM,"50,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,General Manager HR APGCL,3rd Floor APGCL Bijulee Bhawan Paltan Bazar Guwahati 01,SUPPLY OF OUTSOURCED SECURITY GUARDS,SUPPLY OF OUTSOURCED SECURITY GUARDS TO VARIOUS INSTALLATIONS OF APGCL FROM GOVT. REGISTERED SECURITY AGENCIES,Please refer Tender documents. ,NA ,,Manpower Supply,Security Guards ,Tender,180.0,15.0,APGCL Headquater and Power Plants,781001.0,NA ,NA ,NA ,APGCL Conference Room 3rd Floor Bijulee Bhawan,No ,No,Assam Power Generation Company Limited,APGCL CSO ESSTT 209 PART I 222,2023_APGCL_31107_1,Yes,Open Tender,Works,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,bid document,06-Jun-2023 05:00 PM,04-Jul-2023 03:00 PM,06-Jun-2023 05:00 PM,03-Jul-2023 05:00 PM,NA ,NA ,06-Jun-2023 05:00 PM,03-Jul-2023 05:00 PM,12-Dec-2023 02:30 PM,"50,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,General Manager HR APGCL,3rd Floor APGCL Bijulee Bhawan Paltan Bazar Guwahati 01,SUPPLY OF OUTSOURCED SECURITY GUARDS,SUPPLY OF OUTSOURCED SECURITY GUARDS TO VARIOUS INSTALLATIONS OF APGCL FROM GOVT. REGISTERED SECURITY AGENCIES,Please refer Tender documents. ,NA ,,Manpower Supply,Security Guards ,Tender,180.0,15.0,APGCL Headquater and Power Plants,781001.0,NA ,NA ,NA ,APGCL Conference Room 3rd Floor Bijulee Bhawan,No ,No,01-Apr-2024,"INR 3,123,263",365.0,Janardan Das,05-Mar-2024 03:34 PM,SecurityLoA.pdf (1195.00 KB),Work is allotted to L1 bidder as per QCBS standing.,1.0,188661.0,North Eastern Security Service (NESS) Pvt. Ltd.,INR,"3,123,263.24",1.0,188740.0,3479/N N SINGH SECURITY AGENCY,01-Jul-2023 04:08 PM,Rejected-AOC,"Not Awarded, L4 as per QCBS marks obtained.",05-Mar-2024 03:35 PM,Finance,Financial Bids Opened,Anal Kishore Bordoloi,22-Dec-2023 12:18 PM,None,BOQ Comparative Chart,B Bhuyan MD APGCL,Internal,,Anal Kishore Bordoloi,21-Feb-2024 05:29 PM,finsummary_49815.pdf (148.61 KB),1.0,187839.0,ADWIK SECURITY & HR SOLUTIONS PVT LTD,"35,22,753.12",L5,Technical,Technical Bid Opened,Pranab Jyoti Baishya,10-Jul-2023 01:35 PM,None,Sri Bibhu Bhuyan MD APGCL,Internal,,Anal Kishore Bordoloi,04-Dec-2023 12:25 PM,12-Dec-2023 02:30 PM,techsummary_49815.pdf (136.55 KB),,,
,,,,,,,,,,,,,,,,.pdf,additional document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,additional document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,187839.0,ADWIK SECURITY & HR SOLUTIONS PVT LTD,20-Jun-2023 05:46 PM,Rejected-AOC,"Not Awarded, L5 as per QCBS marks obtained.",05-Mar-2024 03:35 PM,,,,,,,,,,,,,2.0,188189.0,Dolphin Security and Advertising,"29,92,527.74",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,188733.0,CITY SECURITY SERVICE,01-Jul-2023 02:54 PM,Rejected-AOC,"Not Awarded, L6 as per QCBS marks obtained.",05-Mar-2024 03:35 PM,,,,,,,,,,,,,3.0,188661.0,North Eastern Security Service (NESS) Pvt. Ltd.,"31,23,263.24",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,188189.0,Dolphin Security and Advertising,03-Jul-2023 12:41 PM,Rejected-AOC,"Not Awarded, L2 as per QCBS marks obtained.",05-Mar-2024 03:35 PM,,,,,,,,,,,,,4.0,188733.0,CITY SECURITY SERVICE,"35,39,505.71",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,188821.0,Group5,03-Jul-2023 02:18 PM,Rejected-Technical,Technically Rejected,04-Dec-2023 12:25 PM,,,,,,,,,,,,,5.0,188740.0,3479/N N SINGH SECURITY AGENCY,"32,55,807.38",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,188666.0,JOBEAST.IN,01-Jul-2023 07:31 PM,Rejected-Technical,Technically Rejected,04-Dec-2023 12:25 PM,,,,,,,,,,,,,6.0,188852.0,VS SECURITY & SYSTEMS PRIVATE LIMITED,"28,74,589.81",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,188747.0,Legends Security and Placement Service,02-Jul-2023 08:08 PM,Rejected-Technical,Technically Rejected,04-Dec-2023 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,187381.0,MARCOS SECURITY FORCE INDIA PVT LTD,15-Jun-2023 07:29 PM,Rejected-Technical,Technically Rejected,04-Dec-2023 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,188661.0,North Eastern Security Service (NESS) Pvt. Ltd.,03-Jul-2023 10:15 AM,Accepted-AOC,"Awarded, L1 as per QCBS marks obtained.",05-Mar-2024 03:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,188762.0,ROBOKOPS PRIVATE LIMITED,02-Jul-2023 12:09 PM,Rejected-Technical,Technically Rejected,04-Dec-2023 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
