Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Guwahati Municipal Corporation,GER/CE/2378/2023/45 Dated 07/02/2024,2024_GMC_36062_3,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,08-Feb-2024 02:00 PM,28-Feb-2024 03:00 PM,08-Feb-2024 02:00 PM,28-Feb-2024 02:00 PM,NA ,NA ,08-Feb-2024 02:00 PM,28-Feb-2024 02:00 PM,14-Mar-2024 09:00 AM,"84,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,800.0,Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",Construction of 2nos of silt chamber at Mother Teresa road near Hatigarh chariali.,Construction of silt Chambers at various places at Guwahati City under Guwahati Municipal Corporation.,Please refer Tender documents. ,NA ,"42,00,000",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781006.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",No ,No,Guwahati Municipal Corporation,GER/CE/2378/2023/45 Dated 07/02/2024,2024_GMC_36062_3,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,08-Feb-2024 02:00 PM,28-Feb-2024 03:00 PM,08-Feb-2024 02:00 PM,28-Feb-2024 02:00 PM,NA ,NA ,08-Feb-2024 02:00 PM,28-Feb-2024 02:00 PM,14-Mar-2024 09:00 AM,"84,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,800.0,Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",Construction of 2nos of silt chamber at Mother Teresa road near Hatigarh chariali.,Construction of silt Chambers at various places at Guwahati City under Guwahati Municipal Corporation.,Please refer Tender documents. ,NA ,"42,00,000",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781006.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",No ,No,15-Mar-2024,"INR 3,234,000",90.0,Nabajyoti Bordoloi,15-Mar-2024 01:27 PM,MTRoad.pdf (372.00 KB),1.0,227374.0,Skyline Constructions,INR,"3,234,000",1.0,227875.0,ABHIJEET OJAH,28-Feb-2024 01:29 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,Finance,Financial Bids submitted by the bidders have been considered for further Evaluation.,Nabajyoti Bordoloi,14-Mar-2024 09:21 AM,finance_59021.pdf,BOQ Comparative Chart,"Additional Commissioner, GMC",Internal,"Chief Engineer, Addl Chief Engineer, CAAO, Divisional Engineer, Procurement Officer, MIC Member PWD Works committee",Nabajyoti Bordoloi,15-Mar-2024 12:25 PM,finsummary_59021.pdf (1118.16 KB),1.0,226389.0,MS NEPTUNE,"32,76,000.00",L2,Technical,Cost of Bid documents / Bid Security / Technical Bids submitted by the bidders have been considered for further Evaluation.,Nabajyoti Bordoloi,28-Feb-2024 04:42 PM,technical_59021.pdf,"Additional Commissioner, GMC",Internal,"Chief Engineer, Addl Chief Engineer, CAAO, Divisional Engineer, Procurement Officer, MIC Member PWD Works committee",Nabajyoti Bordoloi,13-Mar-2024 09:19 PM,14-Mar-2024 09:00 AM,techsummary_59021.pdf (1296.85 KB),,,
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,227813.0,ACHINTA DAS,28-Feb-2024 10:58 AM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,,,,,2.0,227042.0,M/S SAMIA CONSTRUCTION,"35,27,580.00",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,227895.0,HEMANTA DEKA,28-Feb-2024 01:08 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,,,,,3.0,227374.0,Skyline Constructions,"32,34,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,226389.0,MS NEPTUNE,26-Feb-2024 06:16 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,,,,,4.0,227813.0,ACHINTA DAS,"35,21,700.00",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,227042.0,M/S SAMIA CONSTRUCTION,28-Feb-2024 11:11 AM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,,,,,5.0,227822.0,P.S. ENTERPRISE,"33,13,800.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,227899.0,Pankaj Deka,28-Feb-2024 01:40 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,,,,,6.0,227856.0,RAJDEEP CHOUDHURY,"33,55,800.00",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,227822.0,P.S. ENTERPRISE,28-Feb-2024 09:29 AM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,,,,,7.0,227875.0,ABHIJEET OJAH,"35,78,400.00",L9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,227856.0,RAJDEEP CHOUDHURY,28-Feb-2024 01:50 PM,Rejected-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,,,,,8.0,227895.0,HEMANTA DEKA,"33,58,320.00",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,227374.0,Skyline Constructions,28-Feb-2024 12:56 PM,Accepted-AOC,Work allotted to the lowest L1 Bidder,15-Mar-2024 01:27 PM,,,,,,,,,,,,,9.0,227899.0,Pankaj Deka,"33,06,660.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_GMC_36062_3,GER/CE/2378/2023/45 Dated 07/02/2024,Construction of 2nos of silt chamber at Mother Teresa road near Hatigarh chariali.
