Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Department of Water Resources||Chief Engineer - DoWR,JORHAT/2023-24/RIDF/I,2023_DoWR_33073_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,14-Oct-2023 06:30 PM,06-Nov-2023 03:00 PM,14-Oct-2023 06:35 PM,06-Nov-2023 02:00 PM,NA ,NA ,30-Oct-2023 10:00 AM,06-Nov-2023 02:00 PM,18-Dec-2023 02:30 PM,"17,85,986",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"20,000",Nil,Nil,No,"Chief Engineer, Water Resources Department, Assam","O/o the Chief Engineer, Water Resources Department, Basistha, Guwahati, Assam",Restoration of B/dyke from Khutiaputa Check bund to NR B/dyke Ph-II at Neemguri(Lolity) area.,Restoration of B/dyke from Khutiaputa Check bund to NR B/dyke Ph-II at Neemguri(Lolity) area.,Please refer Tender documents. ,NA ,"8,92,99,297",Civil Works,NA ,Tender,180.0,365.0,JORHAT,785001.0,NA ,NA ,NA ,"Assam Water Centre Kundil Nagar, Basistha, Guwahat",No ,No,Department of Water Resources||Chief Engineer - DoWR,JORHAT/2023-24/RIDF/I,2023_DoWR_33073_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,14-Oct-2023 06:30 PM,06-Nov-2023 03:00 PM,14-Oct-2023 06:35 PM,06-Nov-2023 02:00 PM,NA ,NA ,30-Oct-2023 10:00 AM,06-Nov-2023 02:00 PM,18-Dec-2023 02:30 PM,"17,85,986",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"20,000",Nil,Nil,No,"Chief Engineer, Water Resources Department, Assam","O/o the Chief Engineer, Water Resources Department, Basistha, Guwahati, Assam",Restoration of B/dyke from Khutiaputa Check bund to NR B/dyke Ph-II at Neemguri(Lolity) area.,Restoration of B/dyke from Khutiaputa Check bund to NR B/dyke Ph-II at Neemguri(Lolity) area.,Please refer Tender documents. ,NA ,"8,92,99,297",Civil Works,NA ,Tender,180.0,365.0,JORHAT,785001.0,NA ,NA ,NA ,"Assam Water Centre Kundil Nagar, Basistha, Guwahat",No ,No,24-Feb-2024,"INR 80,369,368",365.0,Jayanta Kumar Barman,11-Mar-2024 01:40 PM,jorhat_neemguri_lolity.pdf (3335.00 KB),Restoration of B/dyke from Khutiaputa Check bund to NR B/dyke Ph-II at Neemguri(Lolity) area.,1.0,208695.0,SANJIB BORUAH,INR,"80,369,368",1.0,208125.0,Akhil Kumar Jain,06-Nov-2023 08:52 AM,Rejected-Technical,Technically Non-Responsive,18-Dec-2023 02:27 PM,Finance,Updated CS may be prepared,Jayanta Kumar Barman,23-Jan-2024 12:09 PM,None,BOQ Comparative Chart,Director Design,Internal,,Jayanta Kumar Barman,24-Feb-2024 09:24 PM,finsummary_53218.pdf (520.04 KB),1.0,207531.0,SOMESWAR DAS,"8,03,69,668.00",L2,Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,18-Dec-2023 02:18 PM,None,Director Design,Internal,,Jayanta Kumar Barman,18-Dec-2023 02:27 PM,18-Dec-2023 02:30 PM,techsummary_53218.pdf (328.86 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,208306.0,GTC-UCNC JV,04-Nov-2023 07:25 AM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,,,,,2.0,207856.0,M/S PRADIP KUMAR ADHYAPAK,"8,03,69,368.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,208954.0,MAHABAHU BUILD INDIA PRIVATE LIMITED,06-Nov-2023 09:17 AM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,,,,,3.0,208048.0,M/S STAR CONSTRUCTIONS,"8,03,69,368.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,208890.0,M/S. M.P. AGARWALLA,06-Nov-2023 10:13 AM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,,,,,4.0,208306.0,GTC-UCNC JV,"8,03,69,368.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,207856.0,M/S PRADIP KUMAR ADHYAPAK,04-Nov-2023 05:15 PM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,,,,,5.0,208695.0,SANJIB BORUAH,"8,03,69,368.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,208048.0,M/S STAR CONSTRUCTIONS,06-Nov-2023 01:55 PM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,,,,,6.0,208884.0,ROHIT SAH,"8,03,69,368.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,208884.0,ROHIT SAH,06-Nov-2023 11:18 AM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,,,,,7.0,208890.0,M/S. M.P. AGARWALLA,"8,03,69,368.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,208695.0,SANJIB BORUAH,05-Nov-2023 10:35 PM,Accepted-AOC,PROPER,11-Mar-2024 01:40 PM,,,,,,,,,,,,,8.0,208954.0,MAHABAHU BUILD INDIA PRIVATE LIMITED,"8,03,69,368.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,207531.0,SOMESWAR DAS,05-Nov-2023 04:57 PM,Rejected-AOC,Not Qualified for AOC,11-Mar-2024 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_DoWR_33073_1,JORHAT/2023-24/RIDF/I,Restoration of B/dyke from Khutiaputa Check bund to NR B/dyke Ph-II at Neemguri(Lolity) area.
