Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.5,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender ID :,Tender Ref No :,Tender Title :
Directorate of Agriculture and Assam Seed Corporation,E-Bid/Micronutrient/2023-24/01,2023_DAASC_32719_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,30-Sep-2023 11:00 AM,21-Nov-2023 11:30 AM,30-Sep-2023 11:00 AM,20-Nov-2023 05:00 PM,NA ,NA ,12-Oct-2023 10:00 AM,20-Nov-2023 05:00 PM,31-May-2024 11:00 AM,"3,36,000",Yes,fixed,,Nil,Nil,1.0,Date Corrigendum 1,Date,,1.0,SBI Bank,"20,000",Nil,Nil,No,Director,"DIRECTORATE OF AGRICULTURE, ASSAM, Krishi Bhawan, Khanapara, G.S. Road, Guwahati- 781022",PROCUREMENT OF MICRONUTRIENTS and AGRICULTURAL LIME UNDER DIRECTORATE OF AGRICULTURE FOR THE YEAR 2023-24,PROCUREMENT OF MICRONUTRIENTS and AGRICULTURAL LIME UNDER DIRECTORATE OF AGRICULTURE FOR THE YEAR 2023-24,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,120.0,NA ,Guwahati,781022.0,"DIRECTORATE OF AGRICULTURE, ASSAM ","DIRECTORATE OF AGRICULTURE, ASSAM, Krishi Bhawan, Khanapara, G.S. Road, Guwahati- 781022 ",07-Oct-2023 03:30 PM ,"DIRECTORATE OF AGRICULTURE, ASSAM",No ,No,Directorate of Agriculture and Assam Seed Corporation,E-Bid/Micronutrient/2023-24/01,2023_DAASC_32719_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,30-Sep-2023 11:00 AM,21-Nov-2023 11:30 AM,30-Sep-2023 11:00 AM,20-Nov-2023 05:00 PM,NA ,NA ,12-Oct-2023 10:00 AM,20-Nov-2023 05:00 PM,31-May-2024 11:00 AM,"3,36,000",Yes,fixed,,Nil,Nil,1.0,Date Corrigendum 1,Date,,1.0,SBI Bank,"20,000",Nil,Nil,No,Director,"DIRECTORATE OF AGRICULTURE, ASSAM, Krishi Bhawan, Khanapara, G.S. Road, Guwahati- 781022",PROCUREMENT OF MICRONUTRIENTS and AGRICULTURAL LIME UNDER DIRECTORATE OF AGRICULTURE FOR THE YEAR 2023-24,PROCUREMENT OF MICRONUTRIENTS and AGRICULTURAL LIME UNDER DIRECTORATE OF AGRICULTURE FOR THE YEAR 2023-24,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,120.0,NA ,Guwahati,781022.0,"DIRECTORATE OF AGRICULTURE, ASSAM ","DIRECTORATE OF AGRICULTURE, ASSAM, Krishi Bhawan, Khanapara, G.S. Road, Guwahati- 781022 ",07-Oct-2023 03:30 PM ,"DIRECTORATE OF AGRICULTURE, ASSAM",No ,No,13-Jun-2024,INR 0,15.0,Manabendra Sarma,30-Jul-2024 04:16 PM,FinalAOC_Micro.pdf (2732.00 KB),Contract,1.0,211055.0,PRABHAT FERTILIZER AND CHEMICAL WORKS,INR,0.0,1.0,205047.0,Alligo Horizon Pvt Ltd,20-Nov-2023 02:39 PM,Rejected-Finance,"Rejected as the quoted rate is higher than the L1 rate.The detailed mentioned in the DBC minutes 31st May, 2024",05-Jun-2024 12:21 PM,Finance,Financial bid has been opened,Manabendra Sarma,31-May-2024 11:30 AM,None,BOQ Comparative Chart,"Director, Agriculture Department",Internal,,Amal Sarma,05-Jun-2024 12:21 PM,finsummary_52489.pdf (2389.09 KB),1.0,204876.0,ANMOL AGRIFARMS INPUTS PVT LTD,0.00,R,Technical,Technical bid has been opened,Manabendra Sarma,28-May-2024 04:51 PM,None,"Director of Agriculture, Khanapara, Guwahati",Internal,,Amal Sarma,29-May-2024 04:14 PM,31-May-2024 11:00 AM,techsummary_52489.pdf (2772.24 KB),1.0,Corrigendum for Revocation,Corrigendum for Revocation,28-May-2024 04:13 PM,Corrigendum_Micro.pdf ,153.4,Technical Opening,,,
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,2.0,Information,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,2.0,Information,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,211054.0,VEE AAR INDUSTRIES,INR,0.0,2.0,204876.0,ANMOL AGRIFARMS INPUTS PVT LTD,20-Nov-2023 02:47 PM,Rejected-Finance,"Rejected as the quoted rate is higher than the L1 rate. The detailed mentioned in the DBC minutes 31st May, 2024",05-Jun-2024 12:21 PM,,,,,,,,,,,,,2.0,205047.0,Alligo Horizon Pvt Ltd,0.00,R,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,211017.0,Anya Polytech And Fertilizers Private Limited,20-Nov-2023 03:34 PM,Rejected-Finance,"Rejected as the quoted rate is higher than the L1 rate.The detailed mentioned in the DBC minutes 31st May, 2024",05-Jun-2024 12:21 PM,,,,,,,,,,,,,3.0,207593.0,M/s. Shakti Corporation,0.00,R,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,210889.0,DNA AGROTECH PVT LTD,19-Nov-2023 02:29 PM,Rejected-Technical,Non-Responsive,29-May-2024 04:14 PM,,,,,,,,,,,,,4.0,209209.0,SHREE KRISHNA ENTERPRISE,0.00,R,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,211122.0,FULL AGRITECH INDIA,20-Nov-2023 04:19 PM,Rejected-Technical,Non-Responsive,29-May-2024 04:14 PM,,,,,,,,,,,,,5.0,210473.0,Siddhi Vinayak Minerals,"1,575.00",L1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,211314.0,GREEN PLANET BIO PRODUCTS,20-Nov-2023 04:23 PM,Rejected-Technical,Non-Responsive,29-May-2024 04:14 PM,,,,,,,,,,,,,6.0,211017.0,Anya Polytech And Fertilizers Private Limited,0.00,R,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,211313.0,Imperial Intercontinental,20-Nov-2023 04:17 PM,Rejected-Technical,Non-Responsive,29-May-2024 04:14 PM,,,,,,,,,,,,,7.0,211054.0,VEE AAR INDUSTRIES,"5,223.21",L1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,211296.0,MIKLENS BIO PVT LTD,20-Nov-2023 04:41 PM,Rejected-Technical,Non-Responsive,29-May-2024 04:14 PM,,,,,,,,,,,,,8.0,211055.0,PRABHAT FERTILIZER AND CHEMICAL WORKS,"3,480.00",L1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,211196.0,MIRRI AGRO PVT LTD,20-Nov-2023 03:33 PM,Rejected-Finance,"Rejected as the quoted rate is higher than the L1 rate. The detailed mentioned in the DBC minutes 31st May, 2024",05-Jun-2024 12:21 PM,,,,,,,,,,,,,9.0,211196.0,MIRRI AGRO PVT LTD,0.00,R,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,207593.0,M/s. Shakti Corporation,20-Nov-2023 04:23 PM,Rejected-Finance,"Rejected as the quoted rate is higher than the L1 rate.The detailed mentioned in the DBC minutes 31st May, 2024",05-Jun-2024 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
