Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Soil Conservation Department||Director - SCD,Tender/NIT/Pt/2023-24/7736,2023_SCD_34601_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents,11-Dec-2023 01:00 PM,02-Jan-2024 11:00 AM,11-Dec-2023 02:00 PM,01-Jan-2024 05:00 PM,NA ,NA ,19-Dec-2023 09:00 AM,01-Jan-2024 05:00 PM,13-Feb-2024 03:20 PM,"1,90,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,900",Nil,Nil,No,DIRECTOR,"OFFICE OF THE DIRECTOR OF SOIL CONSERVATION, ASSAM BHUMI SHANGRAKHAN BHAWAN, R.G.B.ROAD,GUWAHATI-781005",EROSION PROTECTION OF BURADIA RIVER AT RAJAKHAT BANEKUCHI UNDER RIDF-XXIX,EROSION PROTECTION OF BURADIA RIVER AT RAJAKHAT BANEKUCHI UNDER RIDF-XXIX,Please refer Tender documents. ,NA ,"95,00,000",Civil Works,NA ,Tender,180.0,90.0,NALBARI,781340.0,NA ,NA ,NA ,"O/O THE DIRECTOR, SOIL CONSERVATION DEPARTMENT,GHY",No ,No,Soil Conservation Department||Director - SCD,Tender/NIT/Pt/2023-24/7736,2023_SCD_34601_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents,11-Dec-2023 01:00 PM,02-Jan-2024 11:00 AM,11-Dec-2023 02:00 PM,01-Jan-2024 05:00 PM,NA ,NA ,19-Dec-2023 09:00 AM,01-Jan-2024 05:00 PM,13-Feb-2024 03:20 PM,"1,90,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,900",Nil,Nil,No,DIRECTOR,"OFFICE OF THE DIRECTOR OF SOIL CONSERVATION, ASSAM BHUMI SHANGRAKHAN BHAWAN, R.G.B.ROAD,GUWAHATI-781005",EROSION PROTECTION OF BURADIA RIVER AT RAJAKHAT BANEKUCHI UNDER RIDF-XXIX,EROSION PROTECTION OF BURADIA RIVER AT RAJAKHAT BANEKUCHI UNDER RIDF-XXIX,Please refer Tender documents. ,NA ,"95,00,000",Civil Works,NA ,Tender,180.0,90.0,NALBARI,781340.0,NA ,NA ,NA ,"O/O THE DIRECTOR, SOIL CONSERVATION DEPARTMENT,GHY",No ,No,13-Mar-2024,"INR 9,025,000",90.0,Khagendra Kumar Mandal,13-Mar-2024 04:20 PM,Rajakhat_Banekuchi_FWO.pdf (177.00 KB),1.0,217991.0,Nayanjyoti Talukdar,INR,"9,025,000",1.0,217851.0,ABDUL HASIM,31-Dec-2023 09:18 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,Finance,Financial Bid Has opened,Khagendra Kumar Mandal,13-Feb-2024 03:32 PM,None,BOQ Comparative Chart,Director of Soil Conservation Department,Internal,,Jyoti Medhi,12-Mar-2024 05:57 PM,finsummary_56019.pdf (1945.57 KB),1.0,216139.0,Sri Krishna Barman,"90,25,000.00",L1,Technical,Technical bid has been opened,Jyoti Medhi,02-Jan-2024 12:56 PM,None,Director,Internal,,Jyoti Medhi,13-Feb-2024 03:14 PM,13-Feb-2024 03:20 PM,techsummary_56019.pdf (1727.04 KB),,,
,,,,,,,,,,,,,,,,.pdf,BID document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,218250.0,ASHOK KR DAS,31-Dec-2023 02:26 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,,,,,2.0,216448.0,Baharuddin Ahmed,"90,25,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,216448.0,Baharuddin Ahmed,01-Jan-2024 01:42 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,,,,,3.0,217508.0,Md. Chan Ali,"90,25,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,218219.0,DIJESH BUJAR BARUAH,01-Jan-2024 12:35 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,,,,,4.0,217851.0,ABDUL HASIM,"90,25,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,217508.0,Md. Chan Ali,01-Jan-2024 01:32 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,,,,,5.0,217991.0,Nayanjyoti Talukdar,"90,25,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,218128.0,M/S B.S. ENTERPRISE,01-Jan-2024 08:37 AM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,,,,,6.0,218128.0,M/S B.S. ENTERPRISE,"90,25,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,217991.0,Nayanjyoti Talukdar,01-Jan-2024 02:06 PM,Accepted-AOC,Awarded.,13-Mar-2024 04:20 PM,,,,,,,,,,,,,7.0,218219.0,DIJESH BUJAR BARUAH,"90,25,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,216930.0,SEHNOWAZ AMIN,30-Dec-2023 04:11 PM,Rejected-Technical,Technically not qualified. Refer Technical minute,13-Feb-2024 03:14 PM,,,,,,,,,,,,,8.0,218250.0,ASHOK KR DAS,"90,25,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,216139.0,Sri Krishna Barman,22-Dec-2023 06:35 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,218386.0,SRI LAKHI DAS,01-Jan-2024 04:10 PM,Rejected-Technical,Technically not qualified. Refer Technical minute,13-Feb-2024 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,218263.0,SYED MUSADDIK ALI,31-Dec-2023 02:27 PM,Rejected-Technical,Technically not qualified. Refer Technical minute,13-Feb-2024 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
