Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Works Roads Department,CE/STBR/MMPNA/08/2022-23/1 Dated 28/09/2023,2023_PWD_33321_25,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,28-Oct-2023 04:00 PM,10-Nov-2023 11:00 AM,28-Oct-2023 04:00 PM,09-Nov-2023 02:00 PM,NA ,NA ,28-Oct-2023 04:00 PM,09-Nov-2023 02:00 PM,12-Dec-2023 06:35 PM,"1,62,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"1,600",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Guwahati-3","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3","Package No.Hailakandi-MMPNA-BUG-03 Repair/Rehabilitation of BUG Bridge (1) Br. No 8/1 on Dholaimolai Pt-IX (Block Boundary) to 05T2 (NH-154) Road, (2) Br. No 1/1 on Dholaimolai Pt-IX (Block Boundary) to 05T2 (NH-154)NH-154 to Dholai Molai PMGSY Road","Package No.Hailakandi-MMPNA-BUG-03 Repair/Rehabilitation of BUG Bridge (1) Br. No 8/1 on Dholaimolai Pt-IX (Block Boundary) to 05T2 (NH-154) Road, (2) Br. No 1/1 on Dholaimolai Pt-IX (Block Boundary) to 05T2 (NH-154)NH-154 to Dholai Molai PMGSY Road",Please refer Tender documents. ,NA ,"81,00,000",Civil Works – Roads,NA ,Tender,180.0,180.0,Hailakandi,788151.0,NA ,NA ,NA ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,Public Works Roads Department,CE/STBR/MMPNA/08/2022-23/1 Dated 28/09/2023,2023_PWD_33321_25,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,28-Oct-2023 04:00 PM,10-Nov-2023 11:00 AM,28-Oct-2023 04:00 PM,09-Nov-2023 02:00 PM,NA ,NA ,28-Oct-2023 04:00 PM,09-Nov-2023 02:00 PM,12-Dec-2023 06:35 PM,"1,62,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"1,600",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Guwahati-3","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3","Package No.Hailakandi-MMPNA-BUG-03 Repair/Rehabilitation of BUG Bridge (1) Br. No 8/1 on Dholaimolai Pt-IX (Block Boundary) to 05T2 (NH-154) Road, (2) Br. No 1/1 on Dholaimolai Pt-IX (Block Boundary) to 05T2 (NH-154)NH-154 to Dholai Molai PMGSY Road","Package No.Hailakandi-MMPNA-BUG-03 Repair/Rehabilitation of BUG Bridge (1) Br. No 8/1 on Dholaimolai Pt-IX (Block Boundary) to 05T2 (NH-154) Road, (2) Br. No 1/1 on Dholaimolai Pt-IX (Block Boundary) to 05T2 (NH-154)NH-154 to Dholai Molai PMGSY Road",Please refer Tender documents. ,NA ,"81,00,000",Civil Works – Roads,NA ,Tender,180.0,180.0,Hailakandi,788151.0,NA ,NA ,NA ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,14-Feb-2024,"INR 8,100,000",180.0,CHANDAN KUMAR DAS,14-Feb-2024 06:07 PM,WO_Hailakandi-03.pdf (604.00 KB),1.0,208987.0,GLOBAL CONSTRUCTION,INR,"7,290,000",1.0,208946.0,ABIDUR RAHMAN MAZUMDER,08-Nov-2023 09:28 AM,Rejected-Technical,Technically Non-Responsive,12-Dec-2023 06:33 PM,Finance,Summary,AMITAVA PAUL,13-Dec-2023 01:56 PM,finance_53774.pdf,BOQ Comparative Chart,CE PWD(Roads),Internal,,CHANDAN KUMAR DAS,14-Feb-2024 06:05 PM,finsummary_53774.pdf (604.26 KB),1.0,208785.0,Sri Jogiraj Choudhury,"72,90,000.00",L1,Technical,Summary,CHANDAN KUMAR DAS,17-Nov-2023 10:28 AM,technical_53774.pdf,CE PWD (Roads),Internal,,CHANDAN KUMAR DAS,12-Dec-2023 06:33 PM,12-Dec-2023 06:35 PM,techsummary_53774.pdf (281.74 KB),,,
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,208872.0,BAHARUL ISLAM MOZUMDER,09-Nov-2023 12:46 PM,Rejected-AOC,L1,14-Feb-2024 06:07 PM,,,,,,,,,,,,,2.0,208872.0,BAHARUL ISLAM MOZUMDER,"72,90,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,208987.0,GLOBAL CONSTRUCTION,08-Nov-2023 04:00 PM,Accepted-AOC,Work Order Issued,14-Feb-2024 06:07 PM,,,,,,,,,,,,,3.0,208976.0,SATHI ENTERPRISE,"72,90,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,209668.0,GREEN VALLEY CONSTRUCTION,09-Nov-2023 11:46 AM,Rejected-Technical,Technically Non-Responsive,12-Dec-2023 06:33 PM,,,,,,,,,,,,,4.0,208987.0,GLOBAL CONSTRUCTION,"72,90,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FORM OF BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FORM OF BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,208059.0,Pallab Kanti Chakraborty,08-Nov-2023 03:00 PM,Rejected-Technical,Technically Non-Responsive,12-Dec-2023 06:33 PM,,,,,,,,,,,,,5.0,209494.0,Raju Choudhury,"72,90,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,209494.0,Raju Choudhury,08-Nov-2023 08:42 PM,Rejected-AOC,L1,14-Feb-2024 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,208976.0,SATHI ENTERPRISE,08-Nov-2023 01:23 PM,Rejected-AOC,L1,14-Feb-2024 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,208950.0,SHABUL AHMED LASKAR,08-Nov-2023 09:34 AM,Rejected-Technical,Technically Non-Responsive,12-Dec-2023 06:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,208785.0,Sri Jogiraj Choudhury,08-Nov-2023 09:20 PM,Rejected-AOC,L1,14-Feb-2024 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_PWD_33321_25,CE/STBR/MMPNA/08/2022-23/1 Dated 28/09/2023,"Package No.Hailakandi-MMPNA-BUG-03 Repair/Rehabilitation of BUG Bridge (1) Br. No 8/1 on Dholaimolai Pt-IX (Block Boundary) to 05T2 (NH-154) Road, (2) Br. No 1/1 on Dholaimolai Pt-IX (Block Boundary) to 05T2 (NH-154)NH-154 to Dholai Molai PMGSY Road"
