Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,APDCL/CGM(PPD)/DTR/FY 22-23/22/4,2023_APDCL_30196_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.rar,Techno-commercial documents,28-Mar-2023 06:45 PM,19-Apr-2023 03:00 PM,28-Mar-2023 06:45 PM,18-Apr-2023 11:00 AM,NA ,NA ,06-Apr-2023 05:00 PM,18-Apr-2023 11:00 AM,26-May-2023 12:00 PM,"25,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum 1,Technical Bid,,1.0,SBI Bank,"30,000",Nil,Nil,Yes,Chief General Manager PPnD APDCL,Office of CGM PPnD APDCL 6th floor Bijulee Bhawan Paltanbazar Guwahati Assam,SUPPLY OF ENERGY EFFICIENT DISTRIBUTION TRANSFORMER CONFIRMING TO BIS LEVEL 1 AND LEVEL 2 AS PER IS 1180 Part 1 2014 AND ITS LATEST AMENDMENTS,SUPPLY OF ENERGY EFFICIENT DISTRIBUTION TRANSFORMER CONFIRMING TO BIS LEVEL 1 AND LEVEL 2 AS PER IS 1180 Part 1 2014 AND ITS LATEST AMENDMENTS,Please refer Tender documents. ,NA ,,Electrical Work/ Equipment,NA ,Tender,180.0,210.0,across APDCL,781001.0,Bijulee Bhawan Guwahati ,Office of CGM PPnD APDCL 6th floor Bijulee Bhawan Paltanbazar Guwahati Assam ,03-Apr-2023 12:00 PM ,Office of the CGM PPnD APDCL,No ,No,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,APDCL/CGM(PPD)/DTR/FY 22-23/22/4,2023_APDCL_30196_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.rar,Techno-commercial documents,28-Mar-2023 06:45 PM,19-Apr-2023 03:00 PM,28-Mar-2023 06:45 PM,18-Apr-2023 11:00 AM,NA ,NA ,06-Apr-2023 05:00 PM,18-Apr-2023 11:00 AM,26-May-2023 12:00 PM,"25,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum 1,Technical Bid,,1.0,SBI Bank,"30,000",Nil,Nil,Yes,Chief General Manager PPnD APDCL,Office of CGM PPnD APDCL 6th floor Bijulee Bhawan Paltanbazar Guwahati Assam,SUPPLY OF ENERGY EFFICIENT DISTRIBUTION TRANSFORMER CONFIRMING TO BIS LEVEL 1 AND LEVEL 2 AS PER IS 1180 Part 1 2014 AND ITS LATEST AMENDMENTS,SUPPLY OF ENERGY EFFICIENT DISTRIBUTION TRANSFORMER CONFIRMING TO BIS LEVEL 1 AND LEVEL 2 AS PER IS 1180 Part 1 2014 AND ITS LATEST AMENDMENTS,Please refer Tender documents. ,NA ,,Electrical Work/ Equipment,NA ,Tender,180.0,210.0,across APDCL,781001.0,Bijulee Bhawan Guwahati ,Office of CGM PPnD APDCL 6th floor Bijulee Bhawan Paltanbazar Guwahati Assam ,03-Apr-2023 12:00 PM ,Office of the CGM PPnD APDCL,No ,No,03-Sep-2024,"INR 1,156,946,000",210.0,Siddhartha Bora,03-Sep-2024 03:33 PM,LOA.pdf (9551.00 KB),Letter of Award,1.0,183351.0,AJANTA TRANSFORMERS,INR,"119,034,000",1.0,183351.0,AJANTA TRANSFORMERS,17-Apr-2023 11:59 AM,Accepted-AOC,Awarded with the approval of TPC-1,03-Sep-2024 03:34 PM,Finance,Bid summarry,Siddhartha Bora,23-Aug-2024 03:01 PM,finance_48491.pdf,BOQ Comparative Chart,MD APDCL,Internal,Members of TPC-1,Siddhartha Bora,03-Sep-2024 03:27 PM,finsummary_48491.pdf (419.26 KB),1.0,182903.0,M/s POWERMAKER UNIT-II,"1,20,26,80,780.09",L10,Technical,Bid Opening Summary,Siddhartha Bora,08-May-2023 11:56 AM,technical_48491.pdf,CGM PPnD APDCL,Internal,Members of Technical Evaluation Committee,Udayan Dutta,25-May-2023 06:57 PM,26-May-2023 12:00 PM,techsummary_48491.pdf (1026.46 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,182953.0,ELEN ENGINEERING,17-Apr-2023 06:01 PM,Rejected-Finance,Rejected during Financial evaluation,03-Sep-2024 03:27 PM,,,,,,,,,,,,,2.0,182953.0,ELEN ENGINEERING,"1,18,47,49,805.62",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,183303.0,Fabcon Engineers,16-Apr-2023 09:31 PM,Rejected-Technical,Non-responsive,25-May-2023 06:57 PM,,,,,,,,,,,,,3.0,183012.0,KAMAKHYA TRANSFORMERS,"1,19,57,64,000.00",L9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,183152.0,KALITA ELECTRICAL PVT LTD,13-Apr-2023 06:30 PM,Rejected-Finance,Rejected during Financial evaluation,03-Sep-2024 03:27 PM,,,,,,,,,,,,,4.0,183063.0,RANGGHAR ELECTROTECH,"92,95,36,966.26",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,183012.0,KAMAKHYA TRANSFORMERS,12-Apr-2023 04:49 PM,Rejected-Finance,Rejected during Financial evaluation,03-Sep-2024 03:27 PM,,,,,,,,,,,,,5.0,183095.0,N.K. POWER,"1,18,90,40,236.06",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,183419.0,M/S MANAS TRANSFORMER,17-Apr-2023 07:49 PM,Rejected-Technical,Non-responsive,25-May-2023 06:57 PM,,,,,,,,,,,,,6.0,183152.0,KALITA ELECTRICAL PVT LTD,"1,18,46,83,257.16",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,182903.0,M/s POWERMAKER UNIT-II,13-Apr-2023 11:58 AM,Rejected-Finance,Rejected during Financial evaluation,03-Sep-2024 03:27 PM,,,,,,,,,,,,,7.0,183185.0,NORTH EAST ELECTRICAL INDUSTRY,"1,40,24,52,892.00",L11,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,183095.0,N.K. POWER,17-Apr-2023 10:53 PM,Rejected-Finance,Rejected during Financial evaluation,03-Sep-2024 03:27 PM,,,,,,,,,,,,,8.0,183209.0,TECHNOVEL,"1,19,12,92,296.13",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,183185.0,NORTH EAST ELECTRICAL INDUSTRY,14-Apr-2023 11:33 AM,Rejected-Finance,Rejected during Financial evaluation,03-Sep-2024 03:27 PM,,,,,,,,,,,,,9.0,183323.0,Rhino Moulders,"1,18,65,06,983.13",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,183063.0,RANGGHAR ELECTROTECH,13-Apr-2023 08:21 AM,Rejected-Finance,Rejected during Financial evaluation,03-Sep-2024 03:27 PM,,,,,,,,,,,,,10.0,183351.0,AJANTA TRANSFORMERS,"1,15,69,46,000.00",L1,,,,,,,,,,,,,,,
