Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
National Health Mission||State Programme Management Unit - NHM,NHM/32050/216/2022ConstNHM/107,2023_NHM_32905_21,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,16-Oct-2023 04:30 PM,31-Oct-2023 03:30 PM,16-Oct-2023 04:30 PM,30-Oct-2023 02:00 PM,NA ,NA ,16-Oct-2023 04:30 PM,30-Oct-2023 02:00 PM,19-Jan-2024 01:30 PM,"48,983",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,"MD, NHM","Office of the MD, NHM","Construction of AYUSH Health and Wellness centres for FY 2022-23 under NAM, Assam, at various places of Assam Group.22 (7 nos. of scheme in Bongaigaon District).","Construction of AYUSH Health and Wellness centres for FY 2022-23 under NAM, Assam, at various places of Assam Group.22 (7 nos. of scheme in Bongaigaon District).",Please refer Tender documents. ,NA ,"24,49,149",Civil Works - Building,NA ,Tender,225.0,120.0,Bongaigaon,783380.0,NA ,NA ,NA ,"Office of the MD, NHM",No ,No,National Health Mission||State Programme Management Unit - NHM,NHM/32050/216/2022ConstNHM/107,2023_NHM_32905_21,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,16-Oct-2023 04:30 PM,31-Oct-2023 03:30 PM,16-Oct-2023 04:30 PM,30-Oct-2023 02:00 PM,NA ,NA ,16-Oct-2023 04:30 PM,30-Oct-2023 02:00 PM,19-Jan-2024 01:30 PM,"48,983",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,"MD, NHM","Office of the MD, NHM","Construction of AYUSH Health and Wellness centres for FY 2022-23 under NAM, Assam, at various places of Assam Group.22 (7 nos. of scheme in Bongaigaon District).","Construction of AYUSH Health and Wellness centres for FY 2022-23 under NAM, Assam, at various places of Assam Group.22 (7 nos. of scheme in Bongaigaon District).",Please refer Tender documents. ,NA ,"24,49,149",Civil Works - Building,NA ,Tender,225.0,120.0,Bongaigaon,783380.0,NA ,NA ,NA ,"Office of the MD, NHM",No ,No,27-Mar-2024,"INR 2,160,885",120.0,Mousomi Goswami,27-Mar-2024 03:45 PM,wwazadur.pdf (221.00 KB),1.0,207388.0,MD. AZADUR RAHMAN,INR,"2,160,885",1.0,207373.0,Deraj Saikia,30-Oct-2023 11:33 AM,Rejected-Technical,Not responsive,19-Jan-2024 01:28 PM,Finance,6 BIDDER FOUND RESPONSIVE,Mousomi Goswami,27-Mar-2024 03:21 PM,None,BOQ Comparative Chart,OSD,Internal,,Mousomi Goswami,27-Mar-2024 03:35 PM,finsummary_53243.pdf (57.62 KB),1.0,207274.0,Sri Kishore Kumar KALITA,"22,77,711.64",3.0,Technical,9 bidder found responsive,Mousomi Goswami,19-Jan-2024 01:16 PM,None,OSD,Internal,,Mousomi Goswami,19-Jan-2024 01:28 PM,19-Jan-2024 01:30 PM,techsummary_53243.pdf (796.58 KB),,,
,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,207307.0,Dhanvi Engineers( Prop Sri Dilip Ch. Dutta),30-Oct-2023 10:37 AM,Rejected-Finance,L2,27-Mar-2024 03:35 PM,,,,,,,,,,,,,2.0,207305.0,KANGKAN NATH,"24,00,150.05",4.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,207305.0,KANGKAN NATH,30-Oct-2023 10:46 AM,Rejected-Finance,L4,27-Mar-2024 03:35 PM,,,,,,,,,,,,,3.0,207307.0,Dhanvi Engineers( Prop Sri Dilip Ch. Dutta),"22,28,730.10",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,207388.0,MD. AZADUR RAHMAN,30-Oct-2023 01:47 PM,Accepted-AOC,l1,27-Mar-2024 03:45 PM,,,,,,,,,,,,,4.0,207308.0,M/S Saturn Electricals,"25,72,495.02",6.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,207389.0,MD Rafiqul Islam,30-Oct-2023 12:04 PM,Rejected-Finance,L5,27-Mar-2024 03:35 PM,,,,,,,,,,,,,5.0,207388.0,MD. AZADUR RAHMAN,"21,60,884.87",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,207371.0,M/s P.T. Enterprise,30-Oct-2023 01:22 PM,Rejected-Technical,Not responsive,19-Jan-2024 01:28 PM,,,,,,,,,,,,,6.0,207389.0,MD Rafiqul Islam,"24,49,110.42",5.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,207308.0,M/S Saturn Electricals,30-Oct-2023 10:41 AM,Rejected-Finance,L6,27-Mar-2024 03:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,207366.0,NURHAQUE ALI,30-Oct-2023 01:37 PM,Rejected-Technical,Not responsive,19-Jan-2024 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,207274.0,Sri Kishore Kumar KALITA,30-Oct-2023 01:40 PM,Rejected-Finance,L3,27-Mar-2024 03:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_NHM_32905_21,NHM/32050/216/2022ConstNHM/107,"Construction of AYUSH Health and Wellness centres for FY 2022-23 under NAM, Assam, at various places of Assam Group.22 (7 nos. of scheme in Bongaigaon District)."
