Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Office of the Chief Electoral Officer Assam,ELE.18/2021/Pt/167,2023_CEO_32050_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,11-Aug-2023 02:00 PM,02-Sep-2023 11:00 AM,11-Aug-2023 02:00 PM,01-Sep-2023 04:00 PM,NA ,NA ,12-Aug-2023 04:00 PM,01-Sep-2023 04:00 PM,15-Sep-2023 01:15 PM,"50,000",No,fixed,,Nil,Nil,1.0,Pre BID queries reply,Other,,1.0,SBI Bank,"2,000",Nil,Nil,No,Chief Electoral Officer,"O/o The CHIEF ELECTORAL OFFICER, ASSAM, Ghy-06",PRINTING OF HANDBOOKS AND MANUALS,PRINTING OF HANDBOOKS AND MANUALS,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,NA ,GUWAHATI,781006.0,NA ,NA ,NA ,"O/o The CHIEF ELECTORAL OFFICER, ASSAM",No ,No,Office of the Chief Electoral Officer Assam,ELE.18/2021/Pt/167,2023_CEO_32050_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,11-Aug-2023 02:00 PM,02-Sep-2023 11:00 AM,11-Aug-2023 02:00 PM,01-Sep-2023 04:00 PM,NA ,NA ,12-Aug-2023 04:00 PM,01-Sep-2023 04:00 PM,15-Sep-2023 01:15 PM,"50,000",No,fixed,,Nil,Nil,1.0,Pre BID queries reply,Other,,1.0,SBI Bank,"2,000",Nil,Nil,No,Chief Electoral Officer,"O/o The CHIEF ELECTORAL OFFICER, ASSAM, Ghy-06",PRINTING OF HANDBOOKS AND MANUALS,PRINTING OF HANDBOOKS AND MANUALS,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,NA ,GUWAHATI,781006.0,NA ,NA ,NA ,"O/o The CHIEF ELECTORAL OFFICER, ASSAM",No ,No,28-Feb-2024,"INR 23,847",365.0,Anurag Goel,28-Feb-2024 04:35 PM,AocHandbooksManuals.pdf (600.00 KB),1.0,197440.0,Webx Technologies Private Limited,INR,"23,847",1.0,197638.0,DESTINY PRINTING PRESS,01-Sep-2023 12:54 PM,Rejected-Finance,Rejected. refer to financial minutes,28-Feb-2024 04:32 PM,Finance,Financial bid has been opened,Anurag Goel,15-Sep-2023 01:22 PM,None,BOQ Comparative Chart,CEO,Internal,,Anurag Goel,28-Feb-2024 04:32 PM,finsummary_51413.pdf (28.79 KB),1.0,197440.0,Webx Technologies Private Limited,"23,847.00",L1,Technical,Technical bid has been opened,Debajit Baruah,02-Sep-2023 12:45 PM,None,Chief Electoral Officer,Internal,,Debajit Baruah,15-Sep-2023 01:13 PM,15-Sep-2023 01:15 PM,techsummary_51413.pdf (142.64 KB),,,
,,,,,,,,,,,,,,,,.pdf,Bid documents downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid documents downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,197623.0,F M Printers,01-Sep-2023 03:15 PM,Rejected-Finance,Rejected. refer to financial minutes,28-Feb-2024 04:32 PM,,,,,,,,,,,,,2.0,197553.0,S S Graphics,"58,761.54",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,197661.0,J.M. DISTRIBUTORS,01-Sep-2023 02:47 PM,Rejected-Finance,Rejected. refer to financial minutes,28-Feb-2024 04:32 PM,,,,,,,,,,,,,3.0,197562.0,MAA MANASHA PRINTERS,"56,165.01",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,197562.0,MAA MANASHA PRINTERS,01-Sep-2023 01:11 PM,Rejected-Finance,Rejected. refer to financial minutes,28-Feb-2024 04:32 PM,,,,,,,,,,,,,4.0,197603.0,M/S NAVANITA PRINTERS,"61,530.86",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,197603.0,M/S NAVANITA PRINTERS,31-Aug-2023 10:11 PM,Rejected-Finance,Rejected. refer to financial minutes,28-Feb-2024 04:32 PM,,,,,,,,,,,,,5.0,197622.0,Singhania printing press LLP,"56,203.23",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,197622.0,Singhania printing press LLP,01-Sep-2023 01:50 PM,Rejected-Finance,Rejected. refer to financial minutes,28-Feb-2024 04:32 PM,,,,,,,,,,,,,6.0,197623.0,F M Printers,"56,496.27",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,197553.0,S S Graphics,01-Sep-2023 12:36 PM,Rejected-Finance,Rejected. refer to financial minutes,28-Feb-2024 04:32 PM,,,,,,,,,,,,,7.0,197627.0,TOP PRINTERS,"62,170.40",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,197627.0,TOP PRINTERS,01-Sep-2023 01:56 PM,Rejected-Finance,Rejected. refer to financial minutes,28-Feb-2024 04:32 PM,,,,,,,,,,,,,8.0,197638.0,DESTINY PRINTING PRESS,"67,950.82",L9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,197440.0,Webx Technologies Private Limited,31-Aug-2023 04:52 PM,Accepted-AOC,Awarded,28-Feb-2024 04:35 PM,,,,,,,,,,,,,9.0,197661.0,J.M. DISTRIBUTORS,"33,866.68",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_CEO_32050_1,ELE.18/2021/Pt/167,PRINTING OF HANDBOOKS AND MANUALS
