Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Axom Sarba Siksha Abhijan Mission,E-499218/3,2024_SSA_37556_3,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Pre-qualification documents,25-Jun-2024 11:00 AM,02-Jul-2024 03:00 PM,25-Jun-2024 11:00 AM,02-Jul-2024 02:00 PM,25-Jun-2024 11:00 AM ,26-Jun-2024 03:00 PM ,25-Jun-2024 11:00 AM,02-Jul-2024 02:00 PM,21-Aug-2024 03:00 PM,"5,31,280",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"5,313",Nil,Nil,Yes,"MISSION DIRECTOR, SAMAGRA SHIKSHA, ASSAM","Kahilipara, Guwahati-19",Group-4,Strengthening of existing schools at 1 Construction of 2 two additional classroom at Kawaimari Anchalik Hs. 18050600509 in Barpeta district 2 Construction of 3 three additional classroom at N K Girls High School 18050600611 in Barpeta district...,Please refer Tender documents. ,NA ,"2,65,64,000",Civil Works - Building,NA ,Tender,180.0,300.0,Barpeta,781019.0,"O/O THE MD, SS, ASSAM ","Kahilipara, Guwahati-19 ",26-Jun-2024 03:00 PM ,"O/O THE MD, SS, ASSAM",No ,No,Axom Sarba Siksha Abhijan Mission,E-499218/3,2024_SSA_37556_3,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Pre-qualification documents,25-Jun-2024 11:00 AM,02-Jul-2024 03:00 PM,25-Jun-2024 11:00 AM,02-Jul-2024 02:00 PM,25-Jun-2024 11:00 AM ,26-Jun-2024 03:00 PM ,25-Jun-2024 11:00 AM,02-Jul-2024 02:00 PM,21-Aug-2024 03:00 PM,"5,31,280",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"5,313",Nil,Nil,Yes,"MISSION DIRECTOR, SAMAGRA SHIKSHA, ASSAM","Kahilipara, Guwahati-19",Group-4,Strengthening of existing schools at 1 Construction of 2 two additional classroom at Kawaimari Anchalik Hs. 18050600509 in Barpeta district 2 Construction of 3 three additional classroom at N K Girls High School 18050600611 in Barpeta district...,Please refer Tender documents. ,NA ,"2,65,64,000",Civil Works - Building,NA ,Tender,180.0,300.0,Barpeta,781019.0,"O/O THE MD, SS, ASSAM ","Kahilipara, Guwahati-19 ",26-Jun-2024 03:00 PM ,"O/O THE MD, SS, ASSAM",No ,No,12-Sep-2024,"INR 23,907,600",300.0,Kamal Das,12-Sep-2024 04:52 PM,GROUP_4.pdf (458.00 KB),1.0,233852.0,Mahirul Islam,INR,"23,907,600",1.0,233618.0,Baharuddin Ahmed,02-Jul-2024 11:31 AM,Rejected-Technical,TECHNICALLY NON-RESPONSIVE,21-Aug-2024 08:52 AM,Finance,Admitted for financial evaluation,Kamal Das,12-Sep-2024 04:28 PM,None,BOQ Comparative Chart,Executive Director,Internal,,Kamal Das,12-Sep-2024 04:48 PM,finsummary_61352.pdf (1704.90 KB),1.0,233664.0,FAYZAL HOQUE,"2,39,07,600.00",L1,Technical,Admitted for technical evaluation,Azim Hussain,05-Jul-2024 06:58 PM,None,Executive Director,Internal,,Azim Hussain,21-Aug-2024 08:52 AM,21-Aug-2024 03:00 PM,techsummary_61352.pdf (720.51 KB),,,
,,,,,,,,,,,,,,,,.pdf,Tender fee and Bid security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender fee and Bid security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,234002.0,DAL THOMS SCIENTIFIC,02-Jul-2024 12:10 PM,Rejected-Technical,TECHNICALLY NON-RESPONSIVE,21-Aug-2024 08:52 AM,,,,,,,,,,,,,2.0,233767.0,S M ASSOCIATES,"2,39,07,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Signed bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Signed bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,234025.0,DIPAK DAS,02-Jul-2024 12:39 PM,Rejected-AOC,Non-responsive,12-Sep-2024 04:52 PM,,,,,,,,,,,,,3.0,233852.0,Mahirul Islam,"2,39,07,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,233664.0,FAYZAL HOQUE,01-Jul-2024 08:32 PM,Rejected-AOC,Non-responsive,12-Sep-2024 04:52 PM,,,,,,,,,,,,,4.0,234025.0,DIPAK DAS,"2,39,07,600.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,234036.0,JAHURUL ISLAM,02-Jul-2024 01:17 PM,Rejected-Technical,TECHNICALLY NON-RESPONSIVE,21-Aug-2024 08:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,233852.0,Mahirul Islam,01-Jul-2024 07:58 PM,Accepted-AOC,Lowest responsive bidder as per clause 29.7 and 30 of ITB(E) and clause 31 of ITB (F),12-Sep-2024 04:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,233929.0,M/S BHAGYA TRADERS,02-Jul-2024 08:06 AM,Rejected-Technical,TECHNICALLY NON-RESPONSIVE,21-Aug-2024 08:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,233767.0,S M ASSOCIATES,30-Jun-2024 06:34 PM,Rejected-AOC,Non-responsive,12-Sep-2024 04:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,234008.0,triranv associates,02-Jul-2024 11:34 AM,Rejected-Technical,TECHNICALLY NON-RESPONSIVE,21-Aug-2024 08:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,233789.0,UNIQUE TRADERS,30-Jun-2024 09:58 PM,Rejected-Technical,TECHNICALLY NON-RESPONSIVE,21-Aug-2024 08:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
