Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Works Roads Department,SE(GSSC)TB-01/NIT/2021/62 dated 19.06.2024,2024_PWD_37665_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Online Payment Receipt,20-Jun-2024 02:00 PM,12-Jul-2024 10:00 AM,20-Jun-2024 02:00 PM,11-Jul-2024 02:00 PM,NA ,NA ,20-Jun-2024 02:00 PM,11-Jul-2024 02:00 PM,25-Jul-2024 12:05 PM,"39,600",Yes,fixed,,Nil,Nil,1.0,SBI Bank,600.0,Nil,Nil,No,Superintending Engineer,"O/O The Superintending Engineer, PWD, Goalpara and South Salmara Roads Circle, Goalpara","Rd Safety Measures (Sign Boards, Road Markings, Speed Breakers) for various locations at SH-46 and Abandoned NH under PWRD, Glp East and Jaleswar TR Division, Glp for the year 2023-24 under Assam Road Safety Fund. Package No. Rd.safety_GSSRC_02","Rd Safety Measures (Sign Boards, Road Markings, Speed Breakers) for various locations at SH-46 and Abandoned NH under PWRD, Glp East and Jaleswar TR Division, Glp for the year 2023-24 under Assam Road Safety Fund. Package No. Rd.safety_GSSRC_02",Please refer Tender documents. ,NA ,"19,77,996",Civil Works – Roads,NA ,Tender,90.0,90.0,Goalpara,783121.0,NA ,NA ,NA ,"O/O The S.E.PWD, Glp and SS Road Circle, Glp",No ,No,Public Works Roads Department,SE(GSSC)TB-01/NIT/2021/62 dated 19.06.2024,2024_PWD_37665_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Online Payment Receipt,20-Jun-2024 02:00 PM,12-Jul-2024 10:00 AM,20-Jun-2024 02:00 PM,11-Jul-2024 02:00 PM,NA ,NA ,20-Jun-2024 02:00 PM,11-Jul-2024 02:00 PM,25-Jul-2024 12:05 PM,"39,600",Yes,fixed,,Nil,Nil,1.0,SBI Bank,600.0,Nil,Nil,No,Superintending Engineer,"O/O The Superintending Engineer, PWD, Goalpara and South Salmara Roads Circle, Goalpara","Rd Safety Measures (Sign Boards, Road Markings, Speed Breakers) for various locations at SH-46 and Abandoned NH under PWRD, Glp East and Jaleswar TR Division, Glp for the year 2023-24 under Assam Road Safety Fund. Package No. Rd.safety_GSSRC_02","Rd Safety Measures (Sign Boards, Road Markings, Speed Breakers) for various locations at SH-46 and Abandoned NH under PWRD, Glp East and Jaleswar TR Division, Glp for the year 2023-24 under Assam Road Safety Fund. Package No. Rd.safety_GSSRC_02",Please refer Tender documents. ,NA ,"19,77,996",Civil Works – Roads,NA ,Tender,90.0,90.0,Goalpara,783121.0,NA ,NA ,NA ,"O/O The S.E.PWD, Glp and SS Road Circle, Glp",No ,No,03-Sep-2024,"INR 1,977,996",90.0,Kulendra Boro,03-Sep-2024 03:42 PM,AOC_02.pdf (114.00 KB),1.0,234620.0,DSK CONSTRUCTION,INR,"1,879,096.2",1.0,234427.0,Arjun Saha,10-Jul-2024 10:15 AM,Rejected-AOC,L1,03-Sep-2024 03:44 PM,Finance,13 Nos Bid admitted,Kulendra Boro,03-Sep-2024 03:05 PM,finance_61282.pdf,BOQ Comparative Chart,SE,Internal,"SE, AEE, JE",Kulendra Boro,03-Sep-2024 03:26 PM,finsummary_61282.pdf (776.60 KB),1.0,233632.0,Prasanta Barman,"18,79,096.20",L1,Technical,15 Nos Bids admitted,Kulendra Boro,25-Jul-2024 11:51 AM,technical_61282.pdf,SE,Internal,"SE, AEE, JE",Kulendra Boro,25-Jul-2024 11:53 AM,25-Jul-2024 12:05 PM,techsummary_61282.pdf (256.45 KB),,,
,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,234224.0,BAHADUR ISLAM,06-Jul-2024 11:06 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jul-2024 11:51 AM,,,,,,,,,,,,,2.0,234193.0,NAYAN NATH,"18,79,096.20",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Standard Bidding Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,234620.0,DSK CONSTRUCTION,11-Jul-2024 01:05 PM,Accepted-AOC,L1,03-Sep-2024 03:44 PM,,,,,,,,,,,,,3.0,234204.0,PRATAYUSH ENTERPRISE,"18,79,096.20",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,234253.0,JALUMUDDIN,09-Jul-2024 05:35 PM,Rejected-AOC,L2,03-Sep-2024 03:44 PM,,,,,,,,,,,,,4.0,234226.0,SAHABUDDIN AHMED,"18,79,096.20",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,234573.0,Mabarak Hussain,10-Jul-2024 03:36 PM,Rejected-AOC,L2,03-Sep-2024 03:44 PM,,,,,,,,,,,,,5.0,234253.0,JALUMUDDIN,"18,79,096.24",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,234513.0,MAYNAL HOQUE PARAMANIK,10-Jul-2024 10:42 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jul-2024 11:51 AM,,,,,,,,,,,,,6.0,234392.0,MILAN SINGHA,"18,79,096.20",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,234392.0,MILAN SINGHA,09-Jul-2024 05:30 PM,Rejected-AOC,L1,03-Sep-2024 03:44 PM,,,,,,,,,,,,,7.0,234427.0,Arjun Saha,"18,79,096.20",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,234434.0,Mridul Kalita,11-Jul-2024 10:54 AM,Rejected-AOC,L1,03-Sep-2024 03:44 PM,,,,,,,,,,,,,8.0,234434.0,Mridul Kalita,"18,79,096.20",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,234440.0,M/S-NICE ENTERPRISE,09-Jul-2024 01:56 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jul-2024 11:51 AM,,,,,,,,,,,,,9.0,234516.0,SHAHABUDDIN MONDAL,"18,79,096.20",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,234482.0,MUZAHARUL ISLAM,10-Jul-2024 07:54 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Jul-2024 11:51 AM,,,,,,,,,,,,,10.0,234553.0,Padmadhar Rabha,"18,79,096.20",L1,,,,,,,,,,,,,,,
