Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Works Building and NH Department||Chief Engineer-Building - PWBNH,BDTBD/23-24/AV/CH/39/PT2/2040B,2024_PWBNH_36661_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,EMD,26-Feb-2024 04:00 PM,12-Mar-2024 12:30 PM,26-Feb-2024 04:00 PM,11-Mar-2024 02:00 PM,NA ,NA ,26-Feb-2024 04:00 PM,11-Mar-2024 02:00 PM,10-Jun-2024 04:00 PM,"74,370",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,120",Nil,Nil,No,Executive Engineer,O.O EE PWD Barpeta District Terr. Bldg. Divn. Barpeta,Construction of Principal Quarter at Adarsha Vidyalaya Model School at Village Chenga Musalman Gaon in Chenga EB Block under Barpeta District,Construction of Principal Quarter at Adarsha Vidyalaya Model School at Village Chenga Musalman Gaon in Chenga EB Block under Barpeta District,Please refer Tender documents. ,NA ,"37,18,480",Civil Works - Building,NA ,Tender,180.0,90.0,Chenga Musalman Gaon,781305.0,NA ,NA ,NA ,O.O EE PWD Barpeta District Terr. Bldg Divn. B,No ,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,BDTBD/23-24/AV/CH/39/PT2/2040B,2024_PWBNH_36661_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,EMD,26-Feb-2024 04:00 PM,12-Mar-2024 12:30 PM,26-Feb-2024 04:00 PM,11-Mar-2024 02:00 PM,NA ,NA ,26-Feb-2024 04:00 PM,11-Mar-2024 02:00 PM,10-Jun-2024 04:00 PM,"74,370",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,120",Nil,Nil,No,Executive Engineer,O.O EE PWD Barpeta District Terr. Bldg. Divn. Barpeta,Construction of Principal Quarter at Adarsha Vidyalaya Model School at Village Chenga Musalman Gaon in Chenga EB Block under Barpeta District,Construction of Principal Quarter at Adarsha Vidyalaya Model School at Village Chenga Musalman Gaon in Chenga EB Block under Barpeta District,Please refer Tender documents. ,NA ,"37,18,480",Civil Works - Building,NA ,Tender,180.0,90.0,Chenga Musalman Gaon,781305.0,NA ,NA ,NA ,O.O EE PWD Barpeta District Terr. Bldg Divn. B,No ,No,24-Jul-2024,"INR 3,718,480",90.0,Abdur Rahman Choudhury,03-Aug-2024 02:38 PM,Aocdocchenga.pdf (2265.00 KB),Construction of Principal Quarter at Adarsha Vidyalaya Model School at Village Chenga Musalman Gaon in Chenga EB Block under Barpeta District,1.0,228977.0,Md. Rafiqul Islam,INR,"2,908,500",1.0,229667.0,ABDUR RAHMAN,10-Mar-2024 03:25 PM,Rejected-Finance,Second Lowest Bidder,08-Jul-2024 05:18 PM,Finance,FINANCIAL BID OPENING SUMMARY,Abdur Rahman Choudhury,10-Jun-2024 04:58 PM,finance_59931.pdf,BOQ Comparative Chart,"EXECUTIVE ENGINEER, PWD, Barpeta District Territorial BUilding Division, Barpeta",Internal,"AEE(T/C), AE and Junior Asstt. of o/o the EXECUTIVE ENGINEER, PWD, Barpeta District Territorial BUilding Division, Barpeta",Abdur Rahman Choudhury,08-Jul-2024 05:18 PM,finsummary_59931.pdf (738.68 KB),1.0,227950.0,Md. Karim Ali,"31,89,000.00",L7,Technical,BOS,Abdur Rahman Choudhury,20-Mar-2024 11:01 AM,technical_59931.pdf,"Executive Engineer PWD Barpeta District Territorial Building Division, Barpeta",Internal,"AEE (T/C), A.E and Jr. Asstt of o/o Executive Engineer, PWD Barpeta District Territorial Building Division, Barpeta",Kichin Chandra Das,10-Jun-2024 03:53 PM,10-Jun-2024 04:00 PM,techsummary_59931.pdf (459.71 KB),,,
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,229581.0,Ajoy Nath,11-Mar-2024 09:22 AM,Rejected-Finance,4th Lowest Bidder,08-Jul-2024 05:18 PM,,,,,,,,,,,,,2.0,228977.0,Md. Rafiqul Islam,"29,08,500.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Technical qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,229605.0,Debadib Das,11-Mar-2024 12:20 PM,Rejected-Finance,5th Lowest Bidder,08-Jul-2024 05:18 PM,,,,,,,,,,,,,3.0,229581.0,Ajoy Nath,"30,92,698.05",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,229625.0,Dharmendra Pathak,11-Mar-2024 01:02 PM,Rejected-Finance,6th Lowest Bidder,08-Jul-2024 05:18 PM,,,,,,,,,,,,,4.0,229605.0,Debadib Das,"30,92,749.00",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,227950.0,Md. Karim Ali,09-Mar-2024 04:11 PM,Rejected-Finance,7th Lowest Bidder,08-Jul-2024 05:18 PM,,,,,,,,,,,,,5.0,229625.0,Dharmendra Pathak,"31,56,989.09",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,228977.0,Md. Rafiqul Islam,07-Mar-2024 04:24 PM,Accepted-AOC,Lowest Bidder and justification accepted,03-Aug-2024 02:39 PM,,,,,,,,,,,,,6.0,229629.0,Rupjyoti Pathak,"32,68,543.00",L9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,229755.0,RAJU GOSWAMI,11-Mar-2024 01:44 PM,Rejected-Finance,3rd Lowest Bidder,08-Jul-2024 05:18 PM,,,,,,,,,,,,,7.0,229667.0,ABDUR RAHMAN,"30,49,153.60",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,229712.0,RJ TECH DEVELOPERS LLP,11-Mar-2024 01:36 PM,Rejected-Finance,8th Lowest Bidder,08-Jul-2024 05:18 PM,,,,,,,,,,,,,8.0,229673.0,SHOFIRUL ISLAM,"34,47,030.00",L10,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,229629.0,Rupjyoti Pathak,11-Mar-2024 12:34 PM,Rejected-Finance,9th Lowest Bidder,08-Jul-2024 05:18 PM,,,,,,,,,,,,,9.0,229712.0,RJ TECH DEVELOPERS LLP,"32,35,077.60",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,229673.0,SHOFIRUL ISLAM,11-Mar-2024 01:02 PM,Rejected-Finance,10th Lowest Bidder,08-Jul-2024 05:18 PM,,,,,,,,,,,,,10.0,229755.0,RAJU GOSWAMI,"30,49,153.60",L3,,,,,,,,,,,,,,,
