Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,JJMA_22_PROC_2023_11938_44,2023_PHED_31891_1,Yes,Open Tender,Empanelment,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document as per Bid document,02-Aug-2023 12:00 PM,24-Aug-2023 03:00 PM,02-Aug-2023 12:00 PM,23-Aug-2023 04:00 PM,NA ,NA ,02-Aug-2023 12:00 PM,23-Aug-2023 04:00 PM,07-Nov-2023 10:00 AM,"43,000",Yes,fixed,,Nil,Nil,1.0,Technical Corrigendum-01,Technical Bid,,1.0,SBI Bank,"2,000",Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",Empanelment of Chartered Accountant Firms for Carrying out Statutory Audit for JJM Assam,Empanelment of Chartered Accountant Firms for Carrying out Statutory Audit for Jal Jeevan Mission Assam,Please refer Tender documents. ,NA ,0.0,Consultancy,NA ,Empanelment,180.0,365.0,Guwahati,781036.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,JJMA_22_PROC_2023_11938_44,2023_PHED_31891_1,Yes,Open Tender,Empanelment,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document as per Bid document,02-Aug-2023 12:00 PM,24-Aug-2023 03:00 PM,02-Aug-2023 12:00 PM,23-Aug-2023 04:00 PM,NA ,NA ,02-Aug-2023 12:00 PM,23-Aug-2023 04:00 PM,07-Nov-2023 10:00 AM,"43,000",Yes,fixed,,Nil,Nil,1.0,Technical Corrigendum-01,Technical Bid,,1.0,SBI Bank,"2,000",Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",Empanelment of Chartered Accountant Firms for Carrying out Statutory Audit for JJM Assam,Empanelment of Chartered Accountant Firms for Carrying out Statutory Audit for Jal Jeevan Mission Assam,Please refer Tender documents. ,NA ,0.0,Consultancy,NA ,Empanelment,180.0,365.0,Guwahati,781036.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,11-Mar-2024,INR 1,365.0,Munmun Das,11-Mar-2024 07:22 PM,EmpanelmentOrder_StatutaryAudit_RFP_25_2023_24.pdf (1178.00 KB),Empanelment Order of Chartered Accountant Firms,1.0,196457.0,Amit Ray co. Chartered Accountants,INR,1.0,1.0,196419.0,Agasti & Associates,23-Aug-2023 01:11 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,Finance,Financial Opening Summery,Munmun Das,01-Dec-2023 06:41 PM,finance_51134.pdf,BOQ Comparative Chart,D. Duarah,Internal,,Munmun Das,01-Dec-2023 07:13 PM,finsummary_51134.pdf (1198.60 KB),1.0,194502.0,A JOHN MORIS & CO,"13,22,000.00",L1,Technical,Opening Summery,Munmun Das,06-Oct-2023 03:42 PM,technical_51134.pdf,D. Duarah,Internal,,Munmun Das,02-Nov-2023 07:30 PM,07-Nov-2023 10:00 AM,techsummary_51134.pdf (7716.17 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,196425.0,C K PRUSTY AND ASSOCIATES,INR,1.0,2.0,194502.0,A JOHN MORIS & CO,22-Aug-2023 08:19 PM,Accepted-AOC,Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,2.0,195366.0,Sarupria Somani & Associates,"13,22,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,194502.0,A JOHN MORIS & CO,INR,1.0,3.0,196457.0,Amit Ray co. Chartered Accountants,23-Aug-2023 02:42 PM,Accepted-AOC,Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,3.0,195847.0,SPRKCO,"13,22,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,196254.0,B L PUROHIT & CO,23-Aug-2023 03:35 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,4.0,196225.0,U K RATHI AND CO,"15,59,960.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,196425.0,C K PRUSTY AND ASSOCIATES,23-Aug-2023 02:15 PM,Accepted-AOC,Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,5.0,196236.0,Hari Singh and Associates,"48,00,000.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,196329.0,DIPIKA AGARWALA AND ASSOCIATES,23-Aug-2023 01:21 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2023 07:30 PM,,,,,,,,,,,,,6.0,196254.0,B L PUROHIT & CO,"15,59,960.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,196440.0,D PATWARY AND CO,23-Aug-2023 02:09 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,7.0,196275.0,LAXMI TRIPTI AND ASSOCIATES,"13,22,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,196236.0,Hari Singh and Associates,23-Aug-2023 03:23 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,8.0,196419.0,Agasti & Associates,"13,22,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,196275.0,LAXMI TRIPTI AND ASSOCIATES,23-Aug-2023 03:26 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,9.0,196425.0,C K PRUSTY AND ASSOCIATES,"13,22,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,196458.0,M/s. M S K D & ASSOCIATES,23-Aug-2023 01:32 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2023 07:30 PM,,,,,,,,,,,,,10.0,196430.0,OP TOTLA & CO.,"13,22,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,196430.0,OP TOTLA & CO.,23-Aug-2023 12:02 AM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,11.0,196440.0,D PATWARY AND CO,"13,22,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,196442.0,Patnaik & Co.,23-Aug-2023 11:05 AM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,12.0,196442.0,Patnaik & Co.,"15,59,960.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,196140.0,PURAB AGARWALLA AND CO,23-Aug-2023 03:17 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2023 07:30 PM,,,,,,,,,,,,,13.0,196457.0,Amit Ray co. Chartered Accountants,"13,22,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,196452.0,RAMA K GUPTA AND CO.,23-Aug-2023 02:38 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2023 07:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,195366.0,Sarupria Somani & Associates,23-Aug-2023 03:35 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,195847.0,SPRKCO,23-Aug-2023 03:29 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,196407.0,Thakur Bhuwanesh and Associates,23-Aug-2023 03:53 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2023 07:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,196225.0,U K RATHI AND CO,22-Aug-2023 05:41 PM,Rejected-AOC,Not Awarded,11-Mar-2024 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_PHED_31891_1,JJMA_22_PROC_2023_11938_44,Empanelment of Chartered Accountant Firms for Carrying out Statutory Audit for JJM Assam
