Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
National Health Mission||State Programme Management Unit - NHM,NHM-32033/3/2023-Const.NHM/83,2023_NHM_32006_11,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,09-Aug-2023 06:10 PM,29-Aug-2023 03:30 PM,09-Aug-2023 06:10 PM,28-Aug-2023 02:00 PM,NA ,NA ,09-Aug-2023 06:10 PM,28-Aug-2023 02:00 PM,18-Dec-2023 05:50 PM,"1,44,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,"MD, NHM, Assam","Office of MD, NHM, Assam","Construction of AYUSH Dispensary (Assam Type) in Udalguri District, group.17 (3 nos. of scheme in Udalguri District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Udalguri District, group.17 (3 nos. of scheme in Udalguri District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"72,00,000",Construction Works,NA ,Tender,225.0,270.0,Udalguri District,784509.0,NA ,NA ,NA ,"Office of MD, NHM, Assam",No ,No,National Health Mission||State Programme Management Unit - NHM,NHM-32033/3/2023-Const.NHM/83,2023_NHM_32006_11,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,09-Aug-2023 06:10 PM,29-Aug-2023 03:30 PM,09-Aug-2023 06:10 PM,28-Aug-2023 02:00 PM,NA ,NA ,09-Aug-2023 06:10 PM,28-Aug-2023 02:00 PM,18-Dec-2023 05:50 PM,"1,44,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,"MD, NHM, Assam","Office of MD, NHM, Assam","Construction of AYUSH Dispensary (Assam Type) in Udalguri District, group.17 (3 nos. of scheme in Udalguri District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Udalguri District, group.17 (3 nos. of scheme in Udalguri District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"72,00,000",Construction Works,NA ,Tender,225.0,270.0,Udalguri District,784509.0,NA ,NA ,NA ,"Office of MD, NHM, Assam",No ,No,04-Mar-2024,"INR 7,200,000",270.0,Mousomi Goswami,04-Mar-2024 02:38 PM,WORKORDER17.pdf (216.00 KB),1.0,196696.0,MINTU BISWAS,INR,"7,200,000",1.0,196590.0,ARYA ENTERPRISE,28-Aug-2023 01:17 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,Finance,3 nos. bidder found responsive,Mousomi Goswami,04-Mar-2024 02:31 PM,None,BOQ Comparative Chart,OSD,Internal,,Mousomi Goswami,04-Mar-2024 02:36 PM,finsummary_51368.pdf (1059.06 KB),1.0,196696.0,MINTU BISWAS,"72,00,000.00",1.0,Technical,9 NOS. BIDDER FOUND RESPONSIVE.,Mousomi Goswami,18-Dec-2023 05:38 PM,None,ED,Internal,,Mousomi Goswami,18-Dec-2023 05:47 PM,18-Dec-2023 05:50 PM,techsummary_51368.pdf (1188.62 KB),,,
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,196586.0,BIKRAM SING PEGU,26-Aug-2023 06:16 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,,,,,,,,,,,,,2.0,196700.0,CHAKRADHAR BARO,"73,44,000.00",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,196700.0,CHAKRADHAR BARO,25-Aug-2023 03:56 PM,Rejected-Finance,L2,04-Mar-2024 02:36 PM,,,,,,,,,,,,,3.0,197051.0,Jintu Kumar Deori,"74,16,000.00",3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,197051.0,Jintu Kumar Deori,28-Aug-2023 12:27 PM,Rejected-Finance,L3,04-Mar-2024 02:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,196696.0,MINTU BISWAS,25-Aug-2023 03:52 PM,Accepted-AOC,L1,04-Mar-2024 02:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,197013.0,M/S J D ENTERPRISE,28-Aug-2023 01:20 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,197026.0,M/S Saturn Electricals,28-Aug-2023 01:08 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,196584.0,MUKUL BORO,26-Aug-2023 03:53 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,196415.0,SRI SANESWAR WARY,28-Aug-2023 01:44 PM,Rejected-Technical,NOT FOUND RESPONSIVE,18-Dec-2023 05:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_NHM_32006_11,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Udalguri District, group.17 (3 nos. of scheme in Udalguri District) for FY 2022-23 under NAM, Assam."
