Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,222748.0,SANJIT KALITA,INR,1.0,11.0,222507.0,ABDUR RAHMAN,26-Jan-2024 07:12 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,11.0,222748.0,SANJIT KALITA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,222760.0,Sri Khitish Das,INR,1.0,12.0,225770.0,ABDUS SATTAR ANACHARI,15-Feb-2024 10:42 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,12.0,222760.0,Sri Khitish Das,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,223020.0,Manik Lal Saha,INR,1.0,13.0,224325.0,Abu Bakkar Ali,08-Feb-2024 12:38 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,13.0,223020.0,Manik Lal Saha,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,223199.0,M/S GOALPARA FLOUR MILLS,INR,1.0,14.0,225721.0,ABU BAKKAR SIDDIQUE,15-Feb-2024 06:42 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,14.0,223199.0,M/S GOALPARA FLOUR MILLS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,223207.0,SATYA NARYAN SARMA TRADERS,INR,1.0,15.0,225614.0,ABU BAKKAR SIDDIQUE,15-Feb-2024 02:25 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,15.0,223207.0,SATYA NARYAN SARMA TRADERS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,223213.0,TABIB UDDIN AHMED,INR,1.0,16.0,226248.0,ABUL KALAM AZAD,17-Feb-2024 12:40 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,16.0,223213.0,TABIB UDDIN AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,223215.0,CHIRAG SHARMA,INR,1.0,17.0,225726.0,Adom Ali,15-Feb-2024 06:53 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,17.0,223215.0,CHIRAG SHARMA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,223284.0,SWAPAN KR. DAS,INR,1.0,18.0,225653.0,Afzalur Rahman,15-Feb-2024 04:01 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,18.0,223284.0,SWAPAN KR. DAS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,223290.0,DILDAR REJA,INR,1.0,19.0,225145.0,Ahmed Ali,13-Feb-2024 12:07 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,19.0,223290.0,DILDAR REJA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,223426.0,RABI MANDAL,INR,1.0,20.0,226117.0,A.K. ANOWER UZZAMAN,16-Feb-2024 08:11 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,20.0,223426.0,RABI MANDAL,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,223438.0,Ujjal Kr. Ghjosh,INR,1.0,21.0,226014.0,AKBAR ALI,16-Feb-2024 04:33 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,21.0,223438.0,Ujjal Kr. Ghjosh,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,223442.0,PRANAB GOSWAMI,INR,1.0,22.0,225697.0,A.K. ENTERPRISE,15-Feb-2024 05:34 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,22.0,223442.0,PRANAB GOSWAMI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,223447.0,SUJAN DEY,INR,1.0,23.0,226193.0,AKRAM ALI,17-Feb-2024 10:47 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,23.0,223447.0,SUJAN DEY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,223551.0,EBRAHIM ALI SHAH,INR,1.0,24.0,225756.0,ALIUL RAHMAN,15-Feb-2024 09:48 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,24.0,223551.0,EBRAHIM ALI SHAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,223554.0,ABDUL QUDDUS KHAN,INR,1.0,25.0,222238.0,Alokesh Bhuyan,17-Feb-2024 09:50 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,25.0,223554.0,ABDUL QUDDUS KHAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,223555.0,KHITISH CHANDRA BARMAN,INR,1.0,26.0,225711.0,ALTAB HUSSAIN,15-Feb-2024 06:19 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,26.0,223555.0,KHITISH CHANDRA BARMAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,223558.0,SAYED ALI,INR,1.0,27.0,225728.0,AMINUL HOQUE,15-Feb-2024 06:57 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,27.0,223558.0,SAYED ALI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,223560.0,RUHUL AMIN,INR,1.0,28.0,225806.0,Aminul Islam,16-Feb-2024 12:11 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,28.0,223560.0,RUHUL AMIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,223562.0,KAREN MEDHI,INR,1.0,29.0,225713.0,AMINUL ISLAM MONDAL,15-Feb-2024 06:24 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,29.0,223562.0,KAREN MEDHI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,223563.0,NOZRUL HOQUE,INR,1.0,30.0,225640.0,Amir Hamja,15-Feb-2024 03:20 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,30.0,223563.0,NOZRUL HOQUE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,223568.0,SOBAHAN ALI,INR,1.0,31.0,225619.0,AMIRUL HOQUE,15-Feb-2024 02:34 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,31.0,223568.0,SOBAHAN ALI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,223572.0,EASTERN TRADING AGENCY,INR,1.0,32.0,225786.0,Amor Ali,15-Feb-2024 11:21 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,32.0,223572.0,EASTERN TRADING AGENCY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,223575.0,SURUT JAMAN MOLLAH,INR,1.0,33.0,225554.0,ANIL DAS,15-Feb-2024 12:01 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,33.0,223575.0,SURUT JAMAN MOLLAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,223637.0,WAHIDUZ ZAMAN,INR,1.0,34.0,225627.0,ANISUR RAHMAN,15-Feb-2024 02:55 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,34.0,223637.0,WAHIDUZ ZAMAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,223639.0,NEKIB HUSSAIN,INR,1.0,35.0,225549.0,ANISUR RAHMAN,15-Feb-2024 12:58 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,35.0,223639.0,NEKIB HUSSAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,223641.0,SULTAN MAHMUD,INR,1.0,36.0,225338.0,ANOWAR HUSSAIN,13-Feb-2024 08:32 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,36.0,223641.0,SULTAN MAHMUD,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,223645.0,ROKIBUL ISLAM,INR,1.0,37.0,225819.0,Ashraful Islam,16-Feb-2024 12:34 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,37.0,223645.0,ROKIBUL ISLAM,1.0,L1,,,,,,,,,
