Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
National Health Mission||State Programme Management Unit - NHM,NHM-32031/9/2023-CONST-NHM/79,2023_NHM_31838_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"COST OF TENDER, BID SECURITY",28-Jul-2023 05:00 PM,18-Aug-2023 03:30 PM,28-Jul-2023 05:00 PM,17-Aug-2023 02:00 PM,NA ,NA ,28-Jul-2023 05:00 PM,17-Aug-2023 02:00 PM,14-Sep-2023 02:20 PM,"2,50,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,500",Nil,Nil,No,MD NHM,"O/O MD NHM,CHRISTAIN BASTI,GUWAHATI,ASSAM",CONSTRUCTION OF INTEGRATED PUBLIC HEALTH LABORATORYAT JAKHALABANDHA SDCH IN NAGAON DISTRICT UNDER PM ABHIM,CONSTRUCTION OF INTEGRATED PUBLIC HEALTH LABORATORYAT JAKHALABANDHA SDCH IN NAGAON DISTRICT UNDER PM ABHIM,Please refer Tender documents. ,NA ,"1,24,99,998",Civil Works - Building,NA ,Tender,180.0,240.0,NAGAON,782011.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,National Health Mission||State Programme Management Unit - NHM,NHM-32031/9/2023-CONST-NHM/79,2023_NHM_31838_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"COST OF TENDER, BID SECURITY",28-Jul-2023 05:00 PM,18-Aug-2023 03:30 PM,28-Jul-2023 05:00 PM,17-Aug-2023 02:00 PM,NA ,NA ,28-Jul-2023 05:00 PM,17-Aug-2023 02:00 PM,14-Sep-2023 02:20 PM,"2,50,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,500",Nil,Nil,No,MD NHM,"O/O MD NHM,CHRISTAIN BASTI,GUWAHATI,ASSAM",CONSTRUCTION OF INTEGRATED PUBLIC HEALTH LABORATORYAT JAKHALABANDHA SDCH IN NAGAON DISTRICT UNDER PM ABHIM,CONSTRUCTION OF INTEGRATED PUBLIC HEALTH LABORATORYAT JAKHALABANDHA SDCH IN NAGAON DISTRICT UNDER PM ABHIM,Please refer Tender documents. ,NA ,"1,24,99,998",Civil Works - Building,NA ,Tender,180.0,240.0,NAGAON,782011.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,28-Mar-2024,"INR 11,124,998",240.0,Mousomi Goswami,28-Mar-2024 05:33 PM,WOjakla.pdf (2542.00 KB),work alloted,1.0,195298.0,Build worth Trade Engineers,INR,"11,124,998",1.0,194947.0,ABHIJIT SONOWAL,16-Aug-2023 12:39 PM,Rejected-Finance,L2,28-Mar-2024 05:30 PM,Finance,Financial Bid opened,Mousomi Goswami,28-Mar-2024 05:18 PM,None,BOQ Comparative Chart,ED,Internal,SE CON SP CON FA DF AMD,Mousomi Goswami,28-Mar-2024 05:30 PM,finsummary_51042.pdf (3024.58 KB),1.0,194947.0,ABHIJIT SONOWAL,"1,12,49,998.20",L2,Technical,office order,Mousomi Goswami,14-Sep-2023 02:07 PM,technical_51042.pdf,ED,Internal,SE CON FA DF AMD,Mousomi Goswami,14-Sep-2023 02:15 PM,14-Sep-2023 02:20 PM,techsummary_51042.pdf (7912.30 KB),,,
,,,,,,,,,,,,,,,,.pdf,technical qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,technical qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,195443.0,biswajit banik,17-Aug-2023 10:59 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Sep-2023 02:07 PM,,,,,,,,,,,,,2.0,194998.0,M/S V. G. CONSTRUCTION,"1,24,99,996.00",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,sbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,sbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,195298.0,Build worth Trade Engineers,17-Aug-2023 01:25 PM,Accepted-AOC,L1,28-Mar-2024 05:33 PM,,,,,,,,,,,,,3.0,195172.0,MS UDAY ENTERPRISE,"1,19,99,997.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,195225.0,GAJI RAM DAS,15-Aug-2023 06:28 PM,Rejected-Finance,L3,28-Mar-2024 05:30 PM,,,,,,,,,,,,,4.0,195225.0,GAJI RAM DAS,"1,18,49,997.98",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,195481.0,M/S A K Traders,17-Aug-2023 01:30 PM,Rejected-Finance,L5,28-Mar-2024 05:30 PM,,,,,,,,,,,,,5.0,195298.0,Build worth Trade Engineers,"1,11,24,998.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,195475.0,M/S Kalpana Construction,17-Aug-2023 12:23 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Sep-2023 02:07 PM,,,,,,,,,,,,,6.0,195374.0,PRANAB DAS,"1,21,24,998.00",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,195479.0,MS S B B Associates,17-Aug-2023 12:56 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Sep-2023 02:07 PM,,,,,,,,,,,,,7.0,195481.0,M/S A K Traders,"1,20,87,000.00",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,195172.0,MS UDAY ENTERPRISE,17-Aug-2023 01:01 PM,Rejected-Finance,L4,28-Mar-2024 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,194998.0,M/S V. G. CONSTRUCTION,16-Aug-2023 01:07 PM,Rejected-Finance,L7,28-Mar-2024 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,195369.0,M/S Vinayak Infratech,17-Aug-2023 10:14 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Sep-2023 02:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
