Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Soil Conservation Department||Director - SCD,Tender/NIT/Pt/2023-24/7736,2023_SCD_34601_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents,11-Dec-2023 01:00 PM,02-Jan-2024 11:00 AM,11-Dec-2023 02:00 PM,01-Jan-2024 05:00 PM,NA ,NA ,19-Dec-2023 09:00 AM,01-Jan-2024 05:00 PM,13-Feb-2024 03:20 PM,"1,90,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,900",Nil,Nil,No,DIRECTOR,"OFFICE OF THE DIRECTOR OF SOIL CONSERVATION, ASSAM BHUMI SHANGRAKHAN BHAWAN, R.G.B.ROAD,GUWAHATI-781005",EROSION PROTECTION OF BURADIA RIVER AT RAJAKHAT BANEKUCHI UNDER RIDF-XXIX,EROSION PROTECTION OF BURADIA RIVER AT RAJAKHAT BANEKUCHI UNDER RIDF-XXIX,Please refer Tender documents. ,NA ,"95,00,000",Civil Works,NA ,Tender,180.0,90.0,NALBARI,781340.0,NA ,NA ,NA ,"O/O THE DIRECTOR, SOIL CONSERVATION DEPARTMENT,GHY",No ,No,13-Mar-2024,"INR 9,025,000",90.0,Khagendra Kumar Mandal,13-Mar-2024 04:20 PM,Rajakhat_Banekuchi_FWO.pdf (177.00 KB),217991.0,Nayanjyoti Talukdar,INR,"9,025,000",31-Dec-2023 09:18 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,Finance,Financial Bid Has opened,13-Feb-2024 03:32 PM,,BOQ Comparative Chart,Director of Soil Conservation Department,Internal,,"90,25,000.00",L1,13-Feb-2024 03:20 PM
,,,,,,,,,,,,,,,,.pdf,BID document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-Dec-2023 02:26 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,"90,25,000.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 01:42 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,"90,25,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 12:35 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,"90,25,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 01:32 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,"90,25,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 08:37 AM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,"90,25,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 02:06 PM,Accepted-AOC,Awarded.,13-Mar-2024 04:20 PM,,,,,,,,,"90,25,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Dec-2023 04:11 PM,Rejected-Technical,Technically not qualified. Refer Technical minute,13-Feb-2024 03:14 PM,,,,,,,,,"90,25,000.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22-Dec-2023 06:35 PM,Rejected-Finance,Rejected. Please Refer to Financial Minutes,12-Mar-2024 05:57 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 04:10 PM,Rejected-Technical,Technically not qualified. Refer Technical minute,13-Feb-2024 03:14 PM,,,,,,,,,,,
