Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
National Health Mission||State Programme Management Unit - NHM,NHM-32042/6/2022-CONS-NHM,2023_NHM_31528_23,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,06-Jul-2023 06:00 PM,25-Jul-2023 03:30 PM,06-Jul-2023 06:00 PM,24-Jul-2023 02:00 PM,NA ,NA ,06-Jul-2023 06:00 PM,24-Jul-2023 02:00 PM,03-Oct-2023 04:15 PM,"1,04,060",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,"MD, NHM, ASSAM","O/O MD, NHM, ASSAM",Construction of Buildingless Sub Health Centre in BANSKANDI SC in CACHAR District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in BANSKANDI SC in CACHAR District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,CACHAR,788001.0,NA ,NA ,NA ,"O/O MD, NHM, ASSAM",No ,No,18-Mar-2024,"INR 5,015,000",180.0,Anupam Choudhury,18-Mar-2024 04:35 PM,WOEBanaskandi.pdf (245.00 KB),WORK ORDER,192724.0,Firuj Ahmed Laskar,INR,"5,015,000",24-Jul-2023 08:39 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,03-Oct-2023 04:01 PM,Finance,TECHNICAL,18-Mar-2024 04:32 PM,,BOQ Comparative Chart,ED,Internal,,"50,15,000.00",L1,03-Oct-2023 04:15 PM
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22-Jul-2023 01:42 PM,Accepted-AOC,L1,18-Mar-2024 04:35 PM,,,,,,,,,"51,50,970.00",L2,
,,,,,,,,,,,,,,,,.pdf,EMD AND TENDER FEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Jul-2023 05:26 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,03-Oct-2023 04:01 PM,,,,,,,,,"52,02,900.00",L3,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Jul-2023 07:36 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,03-Oct-2023 04:01 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Jul-2023 09:25 AM,Rejected-Finance,L2,18-Mar-2024 04:34 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Jul-2023 06:37 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,03-Oct-2023 04:01 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Jul-2023 07:11 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,03-Oct-2023 04:01 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Jul-2023 12:00 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,03-Oct-2023 04:01 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-Jul-2023 06:56 PM,Rejected-Finance,L3,18-Mar-2024 04:34 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
