Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forestes (T) (Lower Assam Zone)||Central Assam Circle||Kamrup East Division,B/KE/CAMPA/7883,2023_PCCF_34641_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document Part-1,12-Dec-2023 05:00 PM,09-Jan-2024 04:00 PM,12-Dec-2023 05:00 PM,09-Jan-2024 01:00 PM,NA ,NA ,20-Dec-2023 10:00 AM,09-Jan-2024 01:00 PM,08-Feb-2024 01:00 PM,"54,584",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,600.0,Nil,Nil,No,Divisional Forest Officer,Office of the Divisional Forest Officer Kamrup East Division Basistha Guwahati 781029,Erection of chain link Goat Proof Fencing,"Erection of chain link Goat Proof Fencing in 10 Ha Afforestation on Plantation including fitting and fixing RCC signboard and providing tools and implements under CAMPA Scheme at Khagen Tila, Garbhanga Reserve Forest under South Guwahati Range Lokhra",Please refer Tender documents. ,NA ,"27,29,193",Civil Works,NA ,Tender,180.0,60.0,Khagen Tila Garbhanga Reserve Forest under South,781040.0,Office of the Divisional Forest Officer ,Office of the Divisional Forest Officer Kamrup East Division Basistha Guwahati 781029 ,15-Dec-2023 01:00 PM ,Office of the Divisional Forest Officer,No ,No,19-Feb-2024,"INR 2,592,733.35",60.0,Rohini Ballave Saikia,19-Feb-2024 02:31 PM,AOC_KahgenTila.pdf (399.00 KB),219365.0,J D ASSOCIATES,INR,"2,592,733.35",08-Jan-2024 08:03 PM,Rejected-Technical,Rejected,06-Feb-2024 04:19 PM,Finance,Technical Bid has been opened,08-Feb-2024 02:46 PM,,BOQ Comparative Chart,"Dr C Muthukumaravel, IFS",Internal,,"25,92,733.35",L1,08-Feb-2024 01:00 PM
,,,,,,,,,,,,,,,,.pdf,Technical Document Part-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jan-2024 11:41 AM,Accepted-AOC,AOC,19-Feb-2024 02:31 PM,,,,,,,,,"25,92,733.35",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jan-2024 09:57 PM,Rejected-Technical,Rejected,06-Feb-2024 04:19 PM,,,,,,,,,"25,92,733.35",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Jan-2024 01:20 PM,Rejected-Technical,Rejected,06-Feb-2024 04:19 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jan-2024 12:08 PM,Rejected-Technical,Rejected,06-Feb-2024 04:19 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jan-2024 12:44 PM,Rejected-Technical,Rejected,06-Feb-2024 04:19 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jan-2024 12:09 PM,Rejected-Technical,Rejected,06-Feb-2024 04:19 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jan-2024 12:16 PM,Rejected-Finance,Rejected,16-Feb-2024 04:17 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Jan-2024 05:37 PM,Rejected-Finance,Rejected,16-Feb-2024 04:17 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
