Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank
Department of Water Resources-Externally Aided Project||Flood and River Erosion Management Agency of Assam||WRD- ADB Funded Tenders,FREMAA(P)/FIN/8/ADB/2023/T-229,2024_WREAP_37233_1,Yes,Open Tender,Lump-sum,Services,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Form of Quotation,14-Mar-2024 11:30 AM,29-Apr-2024 04:00 PM,14-Mar-2024 11:30 AM,29-Apr-2024 02:00 PM,14-Mar-2024 11:30 AM ,22-Mar-2024 09:00 AM ,26-Mar-2024 09:00 AM,29-Apr-2024 02:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Corrigendum-III,Date,,0.0,Nil,Nil,No,"Chief Executive Officer, FREMAA","Flood and River Erosion Management Agency of Assam 4th Floor of Assam Water Centre, AWC, Near Basistha Chariali, Guwahati-781029",Engagement of Internal Auditor for FY 2023-24,Engagement of Internal Auditor for FY 2023-24,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,120.0,365.0,Assam,781029.0,NA ,NA ,NA ,"Conference Hall, FREMAA",No ,No,11-Sep-2024,"INR 80,900",365.0,Diganta Sarma,30-Sep-2024 01:26 PM,LOAInternalAudit.pdf (97.00 KB),LOA issued to Komandoor and Co LLP,232787.0,Komandoor and Co LLP,INR,"80,900",29-Apr-2024 12:31 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,Finance,Opening Summary,01-Jun-2024 08:54 PM,finance_60657.pdf,BOQ Comparative Chart,Dy CEO-FREMAA,Internal,,"80,900.00",L1
,,,,,,,,,,,,,,,,.pdf,Supporting Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Apr-2024 08:40 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Signed RFQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Apr-2024 05:46 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,.xls,Price Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Apr-2024 12:20 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Apr-2024 02:04 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Apr-2024 01:01 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Apr-2024 12:23 AM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Apr-2024 01:20 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Apr-2024 09:15 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-Apr-2024 01:56 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
