Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Soil Conservation Department||Director - SCD,Tender/NIT/Pt/2023-24/8008,2023_SCD_34851_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,20-Dec-2023 01:00 PM,11-Jan-2024 11:00 AM,20-Dec-2023 01:00 PM,10-Jan-2024 05:00 PM,NA ,NA ,27-Dec-2023 02:00 PM,10-Jan-2024 05:00 PM,26-Feb-2024 12:30 PM,"89,300",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,900.0,Nil,Nil,No,DIRECTOR,"OFFICE OF THE DIRECTOR OF SOIL CONSERVATION, ASSAM BHUMI SHANGRAKHAN BHAWAN, R.G.B. ROAD, GUWAHATI-781005",CONSTRUCTION OF BRICK CHANNEL WITH BOX CULVERT AT VILLAGE KALJIRAPARA (BANIACHUBA AND HIRACHUBA) EXECUTED BY BARPETA SOIL CONSERVATION DIVISION UNDER RIDF-XXIX FOR THE FINANCIAL YEAR 2023-24,CONSTRUCTION OF BRICK CHANNEL WITH BOX CULVERT AT VILLAGE KALJIRAPARA (BANIACHUBA AND HIRACHUBA) EXECUTED BY BARPETA SOIL CONSERVATION DIVISION UNDER RIDF-XXIX FOR THE FINANCIAL YEAR 2023-24,Please refer Tender documents. ,NA ,"44,65,000",Civil Works,NA ,Tender,180.0,60.0,"KALJIRAPARA, BARPETA",781329.0,NA ,NA ,NA ,"O/O THE DIRECTOR, SOIL CONSERVATION, ASSAM",No ,No,13-Mar-2024,"INR 4,241,750",60.0,Khagendra Kumar Mandal,13-Mar-2024 04:51 PM,Kaljirapara_Formal_WO.pdf (179.00 KB),220109.0,DHRUBA JYOTI SARMA,INR,"4,241,750",10-Jan-2024 03:12 PM,Rejected-Technical,Not Admitted. Refer Technical minutes,26-Feb-2024 11:43 AM,Finance,Financial Bid has been opened,26-Feb-2024 12:58 PM,,BOQ Comparative Chart,Director of Soil Conservation Department,Internal,,"42,41,750.00",L1,26-Feb-2024 12:30 PM
,,,,,,,,,,,,,,,,.pdf,BID document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jan-2024 04:43 PM,Rejected-Finance,Rejected. Please refer to Financial Minutes,13-Mar-2024 12:53 PM,,,,,,,,,"42,41,750.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jan-2024 04:50 PM,Accepted-AOC,Awarded,13-Mar-2024 04:51 PM,,,,,,,,,"42,41,750.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jan-2024 02:39 PM,Rejected-Finance,Rejected. Please refer to Financial Minutes,13-Mar-2024 12:53 PM,,,,,,,,,"44,65,000.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jan-2024 08:19 PM,Rejected-Finance,Rejected. Please refer to Financial Minutes,13-Mar-2024 12:53 PM,,,,,,,,,"42,41,750.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jan-2024 03:41 PM,Rejected-Finance,Rejected. Please refer to Financial Minutes,13-Mar-2024 12:53 PM,,,,,,,,,"42,41,750.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jan-2024 01:32 PM,Rejected-Finance,Rejected. Please refer to Financial Minutes,13-Mar-2024 12:53 PM,,,,,,,,,"42,41,750.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Jan-2024 03:16 PM,Rejected-Finance,Rejected. Please refer to Financial Minutes,13-Mar-2024 12:53 PM,,,,,,,,,"42,41,750.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jan-2024 06:12 PM,Rejected-Finance,Rejected. Please refer to Financial Minutes,13-Mar-2024 12:53 PM,,,,,,,,,"42,41,750.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Dec-2023 09:23 PM,Rejected-Finance,Rejected. Please refer to Financial Minutes,13-Mar-2024 12:53 PM,,,,,,,,,,,
