Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Public Works Roads Department,CE/Maint/MMPPNA/01/2023-24/1,2023_PWD_34775_20,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Information,18-Dec-2023 02:00 PM,02-Jan-2024 11:00 AM,18-Dec-2023 02:00 PM,01-Jan-2024 02:00 PM,18-Dec-2023 02:00 PM ,30-Dec-2023 12:00 PM ,18-Dec-2023 04:00 PM,01-Jan-2024 02:00 PM,03-Feb-2024 01:40 PM,"2,52,000",Yes,fixed,,Nil,Nil,1.0,Maint/MMPPNA/2023-24/76,Date,,SBI Bank,"2,500",Nil,Nil,No,Chief_Engineer_PWD_Roads,O/o The CE PWD (Roads) Assam Chandmari Ghy 3,Maint/MMPPNA/2023-24/76,Construction of Road from Makri Maladhara via Bamundanga road (from Ch 3000.00m to Ch 4500.00m) (length 1.50km) includin Routine maintenance for Four Years Under Mukhya Mantrir Pakipath Nirman Aachani for the year 2023-24 in Goalpara District,Please refer Tender documents. ,NA ,"1,26,20,000",Civil Works – Roads,NA ,Rate Contract,180.0,270.0,Goalpara,783101.0,NA ,NA ,NA ,O/o The CE PWD (Roads) Assam Chandmari Ghy 3,No ,No,1.0,18-Apr-2024,"INR 11,397,600",270.0,Nabin Ch. Doloi,18-Apr-2024 07:01 PM,FWO_76.pdf (573.00 KB),Awarded Cost of Contract,218091.0,Raghunath Rabha,INR,"11,397,600",30-Dec-2023 12:01 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,Finance,Recommended by BEC,18-Apr-2024 06:49 PM,,BOQ Comparative Chart,Chief_Engineer_PWD_Roads,Internal,Chief_Engineer_PWD_Roads,"1,10,01,600.00",L1,03-Feb-2024 01:40 PM
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Dec-2023 09:17 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,"1,10,01,600.00",L1,
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Dec-2023 04:43 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,"1,10,01,600.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 01:07 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,03-Feb-2024 01:35 PM,,,,,,,,,"1,09,99,500.00",L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Dec-2023 10:41 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,"1,10,01,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Dec-2023 12:14 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,"1,10,01,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Dec-2023 11:15 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,"1,10,01,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Dec-2023 05:36 PM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,"1,10,01,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Dec-2023 10:13 AM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,"1,10,01,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Dec-2023 03:37 AM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,"1,10,01,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Dec-2023 03:24 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,03-Feb-2024 01:35 PM,,,,,,,,,"1,10,01,600.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jan-2024 01:34 PM,Accepted-AOC,Accepted by BEC,18-Apr-2024 07:02 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Dec-2023 11:59 AM,Rejected-Finance,Rejected by BEC,18-Apr-2024 06:58 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
