Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Thengal Kachari Autonomous Council,TKAC/12/2023-24 Dated 19.08.2023,2023_WPTBC_32133_1,Yes,Open Tender,Buy,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid Document downloaded from the portal,19-Aug-2023 03:10 PM,08-Sep-2023 02:00 PM,19-Aug-2023 03:10 PM,08-Sep-2023 01:00 PM,NA ,NA ,01-Sep-2023 10:00 AM,08-Sep-2023 01:00 PM,16-Dec-2023 10:40 AM,"1,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum For 2023_WPTBC_32133_1,Financial Bid,,SBI Bank,"20,000",Nil,Nil,No,Principal Secretary TKAC,"O/o Principal Secretary Thengal Kachari Autonomous Council Assam,Titabar Jorhat",Supply of items for the year 2023-24 at TKAC,Supply of items for the year 2023-24 at TKAC,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,180.0,90.0,Jorhat Titabar,785630.0,"TKAC, Jorhat Titabar ","O/o Principal Secretary Thengal Kachari Autonomous Council Assam,Titabar Jorhat ",21-Aug-2023 03:00 PM ,"O/o TKAC, Jorhat Titabar",No ,No,1.0,16-Mar-2024,"INR 13,971",90.0,Chayanika Das,16-Mar-2024 09:08 PM,Order3.pdf (1302.00 KB),199604.0,GLOBAL POWER AND ENGINEERS,INR,"13,971",05-Sep-2023 07:58 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,Finance,Tender has been opened and accepted for financial evaluation,16-Dec-2023 10:57 AM,,BOQ Comparative Chart,PS TKAC,Internal,,1.00,L2,16-Dec-2023 10:40 AM
,,,,,,,,,,,,,,,,.pdf,Scan copy of all technical qualification documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Sep-2023 05:11 PM,Accepted-AOC,Awarded,16-Mar-2024 09:08 PM,,,,,,,,,1.00,L2,
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ or Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Sep-2023 04:36 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,1.00,L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Sep-2023 10:05 AM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,1.00,L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Sep-2023 12:40 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,1.00,L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-Sep-2023 12:57 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,1.00,L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Sep-2023 09:37 AM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,1.00,L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Sep-2023 12:43 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,1.00,L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Sep-2023 12:44 PM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,1.00,L2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Sep-2023 11:30 AM,Rejected-Finance,Rejected,16-Mar-2024 09:05 PM,,,,,,,,,"13,971.00",L1,
