Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Soil Conservation Department||Director - SCD,Tender/NIT/pt/2023-24/6220,2023_SCD_32675_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,27-Sep-2023 02:00 PM,17-Oct-2023 11:00 AM,28-Sep-2023 05:00 PM,16-Oct-2023 05:00 PM,NA ,NA ,03-Oct-2023 10:00 AM,16-Oct-2023 05:00 PM,20-Nov-2023 01:40 PM,"58,450",Yes,fixed,,Nil,Nil,1.0,SBI Bank,600.0,Nil,Nil,No,DIRECTOR,"OFFICE OF THE DIRECTOR OF SOIL CONSERVATION, ASSAM BHUMI SHANGRAKHAN BHAWAN, R.G.B. ROAD, GUWAHATI-781005","Popragaon G.C.P. cum Water Harvesting Project in Bongaigaon District,RIDF-XXVIII DURING 2022-23","Popragaon G.C.P. cum Water Harvesting Project in Bongaigaon District,RIDF-XXVIII DURING 2022-23",Please refer Tender documents. ,NA ,"29,22,200",Civil Works,NA ,Tender,180.0,120.0,Bongaigaon,783380.0,NA ,NA ,NA ,"O/O THE DIRECTOR, SOIL CONSERVATION , ASSAM",No ,No,09-Feb-2024,"INR 2,776,090",120.0,Jyoti Medhi,13-Mar-2024 03:59 PM,Popragaon_GCP_Formal_AOC.pdf (187.00 KB),204508.0,SRI MANOJ KUMAR SARMA,INR,"2,776,090",16-Oct-2023 04:55 PM,Rejected-Technical,Technically disqualified. Refer to technical minutes,20-Nov-2023 01:39 PM,Finance,Financial bid has been opened,20-Nov-2023 01:44 PM,,BOQ Comparative Chart,Director,Internal,,"27,76,090.00",L1,20-Nov-2023 01:40 PM
,,,,,,,,,,,,,,,,.pdf,BID document Downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-2023 02:00 PM,Rejected-Finance,Rejected. Refer to financial minutes,08-Feb-2024 02:11 PM,,,,,,,,,"27,76,090.00",L1,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-2023 12:17 PM,Rejected-Finance,Rejected. Refer to financial minutes,08-Feb-2024 02:11 PM,,,,,,,,,"27,76,090.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-2023 04:58 PM,Rejected-Finance,Rejected. Refer to financial minutes,08-Feb-2024 02:11 PM,,,,,,,,,"27,76,090.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-2023 02:42 AM,Rejected-Finance,Rejected. Refer to financial minutes,08-Feb-2024 02:11 PM,,,,,,,,,"27,76,090.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-2023 03:52 PM,Rejected-Finance,Rejected. Refer to financial minutes,08-Feb-2024 02:11 PM,,,,,,,,,"27,76,090.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-2023 04:55 PM,Accepted-AOC,Awarded,13-Mar-2024 04:00 PM,,,,,,,,,"27,76,090.00",L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-Oct-2023 01:24 AM,Rejected-Finance,Rejected. Refer to financial minutes,08-Feb-2024 02:11 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Oct-2023 02:08 PM,Rejected-Technical,Technically disqualified. Refer to technical minutes,20-Nov-2023 01:39 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
