Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
Directorate of Agriculture and Assam Seed Corporation,ASC/MKT/e-tender/2023-24/5225 dtd 07/03/2024,2024_DAASC_37034_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,08-Mar-2024 03:00 PM,03-May-2024 04:30 PM,08-Mar-2024 03:00 PM,02-May-2024 05:00 PM,08-Mar-2024 03:00 PM ,13-Mar-2024 05:00 PM ,19-Mar-2024 05:00 PM,02-May-2024 05:00 PM,13-May-2024 11:00 AM,"2,31,39,681",Yes,fixed,,Nil,Nil,1.0,Date Extension Corrigendum,Date,,SBI Bank,"30,000",Nil,Nil,No,Managing Director ASC Ltd.,"ASC Ltd. Khanapara, Guwahati",procurement of certified seeds and Truthfully leveled seeds for the year 2024-25,Certified and Truthfully leveled seeds for 2024-25,Please refer Tender documents. ,NA ,,Miscellaneous Goods,CS and TL seeds ,Tender,90.0,365.0,All Districts of Assam,781022.0,Momai Tamuli Auditorioum  ,"Momai Tamuli Auditorioum, Director of Horticulture, Khanpara ",14-Mar-2024 11:30 AM ,online,No ,No,1.0,22-May-2024,"INR 2,366,633,005",365.0,Gunjanan Wailung Shyam,19-Jul-2024 07:58 PM,AOC.pdf (1047.00 KB),Issued supply orders for different crop and varities to different responsive bidders.,232895.0,MAHALAXMI ENTERPRISE,INR,0.0,02-May-2024 04:47 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,Finance,Financial Opened,13-May-2024 01:18 PM,,BOQ Comparative Chart,"Bhaskar Pegu,IAS",Internal,,1.0,RESPONSIVE,13-May-2024 11:00 AM
,,,,,,,,,,,,,,,,.pdf,Additional Document,,,,,,,,,,,,,,,,2.0,Technical Corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232892.0,BIO-CARE ASSOCIATES,INR,0.0,02-May-2024 04:38 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,1.0,SPONSIVE,
,,,,,,,,,,,,,,2.0,Finance,.xls,price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232889.0,LEISURE LANE,INR,0.0,02-May-2024 04:06 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,1.0,SPONSIVE,
,,,,,,,,,,,,,,,,.pdf,Bid Form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232886.0,RAJA ENTERPRISE,INR,0.0,02-May-2024 03:21 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,1.0,SPONSIVE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232885.0,J.K.COMMERCIAL,INR,0.0,02-May-2024 04:12 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,1.0,SPONSIVE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232884.0,HINDUSTAN INSECTICIDES LTD,INR,0.0,02-May-2024 04:02 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,1.0,SPONSIVE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232883.0,MS Ganapati Marchantile,INR,0.0,02-May-2024 04:51 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,1.0,SPONSIVE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232882.0,Hindusthan Seeds Corporation Co.,INR,0.0,02-May-2024 02:45 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,1.0,SPONSIVE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232881.0,SB Traders,INR,0.0,02-May-2024 04:32 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,1.0,SPONSIVE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232875.0,M/S J.K ENGINEERING AND AGRO SERVICE,INR,0.0,02-May-2024 04:28 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,1.0,SPONSIVE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232874.0,M/s. Shakti Corporation,INR,0.0,02-May-2024 04:26 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,1.0,SPONSIVE,
